GABRA1	PRKCD
PRKCD	EP300
EP300	TFAP2A
PRKCD	APP
APP	MYC
EP300	USF2
PRKCD	TP53
EP300	RUNX1
PRKCD	STAT3
STAT3	HDAC3
HDAC3	RUNX1T1
EP300	RARA
STAT3	NFKB1
EP300	CEBPB
PRKCD	ELAVL1
ELAVL1	CEBPA
EP300	REL
EP300	PPARG
PRKCD	HSP90AA1
HSP90AA1	PPARA
STAT3	PML
EP300	ZBTB16
PRKCD	SP1
SP1	POU2F1
HSP90AA1	PPARD
PML	E2F4
EP300	ESR1
EP300	CREBBP
STAT3	HIF1A
EP300	ARNT
EP300	CREB1
STAT3	RELA
EP300	IRF3
PRKCD	STAT1
EP300	BRCA1
BRCA1	ATF1
EP300	E2F1
EP300	RXRA
APP	AKAP13
AKAP13	RXRB
PPARG	RXRG
EP300	TP63
TP63	ETV4
EP300	EGR1
STAT3	JUN
STAT3	NCOA1
NCOA1	RARB
EP300	ETS1
EP300	SP3
PRKCD	TNFRSF1A
TNFRSF1A	SOS1
STAT3	EGFR
EGFR	SOS2
ELAVL1	E2F2
ELAVL1	E2F3
EP300	ATF4
EP300	FOS
GABRA3	SDCBP2
SDCBP2	ZCCHC10
ZCCHC10	TP53
TP53	TFAP2A
SDCBP2	C1orf35
C1orf35	APP
TP53	EP300
SDCBP2	TIFA
TIFA	TRAF6
TRAF6	RUNX1
SDCBP2	PRPF40A
PRPF40A	UBQLN4
UBQLN4	RUNX1T1
ZCCHC10	PIN1
PIN1	RARA
SDCBP2	ZNF581
ZNF581	BANP
BANP	NFKB1
TRAF6	STAT3
PRPF40A	HNRNPK
HNRNPK	CEBPB
SDCBP2	BEND7
BEND7	C1QBP
C1QBP	CEBPA
SDCBP2	SEC23A
SEC23A	HSPA4
HSPA4	REL
PIN1	PPARG
PRPF40A	UBE2I
UBE2I	PPARA
BEND7	TRIM27
TRIM27	PML
SDCBP2	LYAR
LYAR	ZBTB16
PRPF40A	XRCC6
XRCC6	POU2F1
TIFA	IRAK1
IRAK1	HSP90AA1
CEBPA	E2F4
TP53	SP1
TP53	ESR1
TP53	CREBBP
TRAF6	HIF1A
HIF1A	ARNT
TP53	CREB1
TP53	RELA
PIN1	IRF3
IRAK1	STAT1
PRPF40A	CSNK2A2
CSNK2A2	ATF1
ZNF581	KDM1A
KDM1A	E2F1
UBE2I	RXRA
IRAK1	CUL1
CUL1	RXRG
PRPF40A	HTT
HTT	ETV4
TP53	EGR1
PIN1	JUN
CEBPA	RARB
TP53	ETS1
PRPF40A	SFPQ
SFPQ	SP3
TRAF6	NTRK1
NTRK1	SOS1
NTRK1	SOS2
TRIM27	RB1
RB1	E2F2
RB1	E2F3
IRAK1	BTRC
BTRC	ATF4
UBE2I	FOS
GABRB1	NOD1
NOD1	RNF34
RNF34	TP53
NOD1	HSP90AA1
HSP90AA1	MYC
NOD1	UBC
UBC	BRCA1
BRCA1	USF2
UBC	FHL2
FHL2	RUNX1
UBC	KPNB1
KPNB1	RUNX1T1
UBC	E2F1
E2F1	RARA
NOD1	COPS6
COPS6	NFKB1
HSP90AA1	STAT3
NOD1	CASP8
CASP8	CEBPB
UBC	C1QBP
FHL2	REL
UBC	SFPQ
SFPQ	PPARG
TP53	PML
TP53	ZBTB16
BRCA1	POU2F1
BRCA1	E2F4
HSP90AA1	SP1
HSP90AA1	ESR1
NOD1	PSMA7
PSMA7	HIF1A
HSP90AA1	ARNT
HSP90AA1	IRF3
BRCA1	STAT1
NOD1	CASP2
CASP2	RXRA
HSP90AA1	NR3C1
NR3C1	RXRB
UBC	CUL1
UBC	UBA2
UBA2	ETV4
NOD1	CASP9
CASP9	JUN
CEBPB	RARB
E2F1	SP3
UBC	CBL
CBL	SOS1
UBC	BIN1
BIN1	SOS2
CASP9	RB1
RNF34	FZR1
FZR1	E2F3
UBC	BTRC
UBC	ABL1
ABL1	FOS
GABRB2	TRAK2
TRAK2	GSK3B
GSK3B	TP53
GSK3B	MYC
GSK3B	RELA
RELA	USF2
GSK3B	SMAD3
SMAD3	RUNX1
GSK3B	DNMT1
DNMT1	RUNX1T1
GSK3B	MAPK1
MAPK1	RARA
GSK3B	NFKB1
GSK3B	BCL3
BCL3	STAT3
GSK3B	CEBPB
TRAK2	PRKAB2
PRKAB2	YY1AP1
YY1AP1	CEBPA
PRKAB2	REL
GSK3B	CTNNB1
CTNNB1	PPARG
RELA	PPARA
PRKAB2	PIAS2
PIAS2	PML
PRKAB2	GATA1
GATA1	ZBTB16
PRKAB2	PRKDC
PRKDC	POU2F1
CTNNB1	PPARD
SMAD3	E2F4
PRKAB2	CRX
CRX	SP1
PIAS2	ESR1
REL	CREBBP
TRAK2	PRKAA1
PRKAA1	EP300
PRKAB2	GNB2L1
GNB2L1	HIF1A
PIAS2	ARNT
GSK3B	CREB1
GSK3B	EWSR1
EWSR1	IRF3
GNB2L1	STAT1
TRAK2	OGT
OGT	CSNK2A1
CSNK2A1	ATF1
GSK3B	AR
AR	E2F1
GSK3B	RXRA
TRAK2	KLC1
KLC1	APP
PRKAB2	MDFI
MDFI	NR1H2
NR1H2	RXRG
TRAK2	PRKAG1
PRKAG1	FKBP4
FKBP4	SAE1
SAE1	ETV4
RELA	EGR1
GSK3B	JUN
PRKAB2	MEOX2
MEOX2	RARB
CRX	SP3
GSK3B	PTPN11
PTPN11	SOS1
PRKAA1	ABI2
ABI2	SOS2
PRKAG1	FAS
FAS	RB1
OGT	HCFC1
HCFC1	E2F3
RELA	ATF4
BCL3	FOS
GABRB3	PRKCA
PRKCA	EP300
GABRB3	MEOX2
MEOX2	KAT5
KAT5	MYC
MEOX2	RELA
RELA	TP53
MEOX2	TRAF6
GABRB3	PRKACA
PRKACA	HDAC1
HDAC1	RUNX1T1
MEOX2	PIN1
RELA	NFKB1
RELA	STAT3
RELA	CEBPB
KAT5	CEBPA
RELA	REL
PRKCA	PPARG
PIN1	PML
MEOX2	LSM2
LSM2	ZBTB16
PRKACA	POU2F1
HDAC1	PPARD
HDAC1	E2F4
RELA	SP1
RELA	ESR1
RELA	CREBBP
RELA	HIF1A
PRKACA	HSP90AA1
PRKACA	CREB1
MEOX2	CIAPIN1
CIAPIN1	STAT1
RELA	BRCA1
KAT5	E2F1
RELA	RXRA
RARB	RXRB
RARB	RXRG
MEOX2	TGFB1
TGFB1	SMAD2
SMAD2	ETV4
RELA	JUN
RELA	SP3
MEOX2	NCK2
NCK2	SOS1
PRKACA	EGFR
PRKCA	ELAVL1
HDAC1	E2F3
RELA	FOS
GABRG2	GABARAP
GABARAP	NEDD4
NEDD4	PPARG
PPARG	TFAP2A
NEDD4	YY1
YY1	MYC
GABARAP	ATG7
ATG7	EP300
GABARAP	DVL2
DVL2	TP53
GABARAP	TAX1BP1
TAX1BP1	TRAF6
GABARAP	SQSTM1
SQSTM1	NCOR1
NCOR1	RUNX1T1
SQSTM1	RARA
TAX1BP1	TNIP1
TNIP1	NFKB1
GABARAP	TBC1D15
TBC1D15	STAT3
NEDD4	SMAD3
SMAD3	CEBPB
SMAD3	CEBPA
TAX1BP1	TBK1
TBK1	REL
ATG7	SIRT1
SIRT1	PPARA
SMAD3	PML
SMAD3	ZBTB16
NEDD4	EPRS
