GABRA1	PRKCD
PRKCD	STAT3
STAT3	RB1
RB1	TFDP2
PRKCD	EP300
EP300	E2F1
PRKCD	ELAVL1
ELAVL1	E2F2
ELAVL1	E2F3
PRKCD	TP53
TP53	TFDP1
GABRA3	SDCBP2
SDCBP2	BEND7
BEND7	TRIM27
TRIM27	RB1
SDCBP2	ZNF581
ZNF581	KDM1A
KDM1A	E2F1
RB1	E2F2
RB1	E2F3
SDCBP2	ZCCHC10
ZCCHC10	TP53
GABRA4	APP
APP	MCM7
MCM7	RB1
APP	KAT5
KAT5	E2F1
APP	PSEN2
PSEN2	ELAVL1
APP	CDC20
CDC20	TFDP1
GABRB1	NOD1
NOD1	UBC
UBC	E2F1
E2F1	TFDP2
NOD1	CASP9
CASP9	RB1
NOD1	RNF34
RNF34	FZR1
FZR1	E2F3
RNF34	TP53
GABRB2	TRAK2
TRAK2	KLC1
KLC1	KRT31
KRT31	LIN37
LIN37	TFDP2
TRAK2	GSK3B
GSK3B	AR
AR	E2F1
TRAK2	PRKAG1
PRKAG1	FAS
FAS	RB1
TRAK2	OGT
OGT	HCFC1
HCFC1	E2F3
GSK3B	TP53
GABRB3	MEOX2
MEOX2	KAT5
KAT5	RB1
GABRB3	PRKCA
PRKCA	ELAVL1
GABRB3	PRKACA
PRKACA	HDAC1
HDAC1	E2F3
ELAVL1	TFDP1
GABRD	UBQLN1
UBQLN1	UBC
UBQLN1	PSEN2
UBQLN1	APP
GABRE	CUX1
CUX1	CCNA1
CCNA1	RB1
CCNA1	E2F1
CUX1	TLE4
TLE4	HDAC1
CUX1	EHMT2
EHMT2	TP53
GABRG2	GABARAP
GABARAP	NEDD4
NEDD4	SMAD3
SMAD3	RBL1
RBL1	TFDP2
NEDD4	CUL1
CUL1	E2F1
GABARAP	ATG7
ATG7	SHMT2
SHMT2	E2F2
GABARAP	TAX1BP1
TAX1BP1	EMILIN1
EMILIN1	FZR1
GABARAP	DVL2
DVL2	TP53
E2F1	CCNE2
E2F2	CCNE2
E2F3	CCNE2
TFDP1	CCNE2
TFDP2	CCNE2
