GABRA1	PRKCD
PRKCD	ELAVL1
ELAVL1	ELK4
PRKCD	FLI1
FLI1	SRF
PRKCD	EP300
EP300	TCF3
TCF3	ELK3
PRKCD	STAT3
PRKCD	STAT1
EP300	CREB1
EP300	TP63
TP63	ETV4
EP300	ATF4
PRKCD	APP
APP	ELK1
GABRA3	SDCBP2
SDCBP2	C11orf57
C11orf57	MAPK8
MAPK8	ELK4
SDCBP2	PRPF40A
PRPF40A	UBE2I
UBE2I	SRF
SDCBP2	ZCCHC10
ZCCHC10	TP53
TP53	TOP1
TOP1	ELK3
SDCBP2	TIFA
TIFA	TRAF6
TRAF6	STAT3
TIFA	IRAK1
IRAK1	STAT1
TP53	CREB1
PRPF40A	HTT
HTT	ETV4
IRAK1	BTRC
BTRC	ATF4
SDCBP2	C1orf35
C1orf35	APP
GABRB1	NOD1
NOD1	UBC
UBC	BRCA1
BRCA1	ELK4
UBC	FHL2
FHL2	SRF
NOD1	RNF34
RNF34	TP53
NOD1	HSP90AA1
HSP90AA1	STAT3
BRCA1	STAT1
UBC	UBA2
UBA2	ETV4
UBC	BTRC
RNF34	APP
GABRB2	TRAK2
TRAK2	PLK1
PLK1	BRCA1
TRAK2	PRKAB2
PRKAB2	PRKDC
PRKDC	SRF
TRAK2	PRKAG1
PRKAG1	PA2G4
PA2G4	TOP1
TRAK2	GSK3B
GSK3B	BCL3
BCL3	STAT3
PRKAB2	GNB2L1
GNB2L1	STAT1
GSK3B	CREB1
PRKAG1	FKBP4
FKBP4	SAE1
SAE1	ETV4
GSK3B	RELA
RELA	ATF4
TRAK2	KLC1
KLC1	APP
GABRB3	PRKCA
PRKCA	ELAVL1
GABRB3	MEOX2
MEOX2	KAT5
KAT5	SRF
GABRB3	PRKACA
PRKACA	TCF3
MEOX2	RELA
RELA	STAT3
MEOX2	CIAPIN1
CIAPIN1	STAT1
PRKACA	CREB1
MEOX2	TGFB1
TGFB1	SMAD2
SMAD2	ETV4
MEOX2	STK16
STK16	ELK1
GABRG2	GABARAP
GABARAP	TAX1BP1
TAX1BP1	RAD18
RAD18	BRCA1
GABARAP	NEDD4
NEDD4	SMAD7
SMAD7	SRF
NEDD4	YY1
YY1	TCF3
GABARAP	TBC1D15
TBC1D15	STAT3
GABARAP	ATG7
ATG7	STAT1
NEDD4	AKT1
AKT1	CREB1
NEDD4	SMAD2
NEDD4	BTRC
NEDD4	SNCA
SNCA	ELK1
GABRD	UBQLN1
UBQLN1	APP
APP	MAPK8
APP	KAT5
UBQLN1	RPN10
RPN10	TOP1
UBQLN1	MTOR
MTOR	STAT3
MTOR	STAT1
UBQLN1	ATXN3
ATXN3	CREB1
UBQLN1	UBC
UBQLN1	PSEN2
PSEN2	APH1A
APH1A	ATF4
GABRE	CUX1
CUX1	CDK7
CDK7	BRCA1
GABRE	LSR
LSR	RARG
RARG	SRF
GABRE	ALG9
ALG9	EAF1
EAF1	TOP1
GABRE	HLA-A
HLA-A	STAT3
ALG9	RTF1
RTF1	STAT1
CUX1	RECQL5
RECQL5	CREB1
GABRE	BSCL2
BSCL2	ZDHHC17
ZDHHC17	HTT
CUX1	SATB1
SATB1	EP300
GABRE	EPHB4
EPHB4	APP
GABRR1	BCR
BCR	RB1
RB1	BRCA1
BCR	GRB2
GRB2	SHBG
SHBG	SRF
RB1	TCF3
RB1	STAT3
BCR	KIT
KIT	STAT1
BCR	ABL1
ABL1	CREB1
GRB2	HTT
GRB2	EP300
GRB2	MAPK9
MAPK9	ELK1
TSPO	ATP5F1
ATP5F1	HNRNPA1
HNRNPA1	ELAVL1
HNRNPA1	GTF2I
GTF2I	SRF
TSPO	ARF4
ARF4	PAP2
PAP2	TOP1
ATP5F1	KDM1A
KDM1A	STAT3
ARF4	GNB2L1
TSPO	NAC089
NAC089	RAB1A
RAB1A	CREB1
GNB2L1	TP63
TSPO	CREB3L1
CREB3L1	CREB3
CREB3	ATF4
HNRNPA1	APP
GABRA4	APP
APP	CUL3
CUL3	TOP1
MAPK8	STAT3
APP	HDAC4
HDAC4	STAT1
KAT5	CREB1
APP	HSPA8
HSPA8	HTT
APP	PSEN2
CREB1	FOS
ATF4	FOS
ELK1	FOS
ELK4	FOS
SRF	FOS
ELK3	FOS
ETV4	FOS
STAT1	FOS
STAT3	FOS
