HTR2A	CBL
RPA1	CUL1
ARRB2	NFKBIA
NFKBIA	NFKB1
ARRB2	MAP2K4
MAP2K4	JUN
ARRB2	CDK3
CDK3	PPARA
ADRA1B	AP2M1
AP2M1	HSPA8
HSPA8	HTT
AP2M1	CLTC
AP2M1	RUVBL2
RUVBL2	ATF2
AP2M1	BCR
BCR	TP53
AP2M1	SFPQ
SFPQ	PPARG
AP2M1	CSNK2B
CSNK2B	RXRA
SFPQ	NR3C1
AP2M1	EEF1A1
EEF1A1	HSP90AA1
AP2M1	AP1G1
AP1G1	JUN
EEF1A1	GADD45G
GADD45G	PPARA
ADRA1D	AMFR
AMFR	HTT
AMFR	HSPA4
AMFR	ATXN3
ATXN3	CREB1
ADRA1D	DTNA
DTNA	ACTB
ACTB	EP300
DTNA	NMT1
NMT1	TP53
ADRA1D	GOPC
GOPC	RELA
ADRA1D	SNTB2
SNTB2	ABCA1
ABCA1	NR1H2
RELA	NFKB1
GOPC	TGFBR2
TGFBR2	HSP90AA1
ADRA2A	GNAI2
GNAI2	ITCH
ITCH	HTT
ADRA2A	UCHL1
UCHL1	HSPA8
UCHL1	TP53
TP53	CREB1
ADRA2A	GNAO1
GNAO1	RGS20
RGS20	RUVBL2
UCHL1	CTNNB1
UCHL1	UBE2I
GNAI2	MDFI
GNAI2	TRIP6
UCHL1	COPS5
UCHL1	HSP90AA1
ITCH	JUN
ADRA2B	UCHL1
UBE2I	TP63
TP63	ETV4
ADRA2B	EIF2B1
EIF2B1	HNRNPL
HNRNPL	HMGA1
HMGA1	ATF2
UBE2I	JUN
ADRA2C	UCHL1
ADRA2C	EIF2B1
CHRM1	GPRASP2
GPRASP2	TXN
TXN	TP53
TP53	HTT
CHRM1	GPRASP1
GPRASP1	OPRD1
OPRD1	HSPA4
GPRASP2	RPS6KA5
RPS6KA5	CREB1
GPRASP2	EIF3E
EIF3E	ATM
GPRASP2	LRIF1
LRIF1	PPARG
GPRASP2	TRIM32
TRIM32	RXRA
TXN	NR3C1
TRIM32	RARA
RARA	RXRG
TXN	NFKB1
GPRASP2	AGO2
AGO2	HSP90AA1
GPRASP2	AP1G1
CHRM2	SET
SET	TP53
CHRM2	GPRASP1
SET	NR3C1
SET	APP
APP	MAPK8
MAPK8	ATF2
CHRM2	Set
Set	Cdk4
Cdk4	CTCF
CTCF	RXRA
NR3C1	NCOR2
NCOR2	RXRG
NR3C1	HSP90AA1
AKAP13	PPARA
CHRM3	SET
CHRM3	CSNK1A1
CSNK1A1	HSPA4
APP	GSK3B
GSK3B	RXRA
CSNK1A1	HSP90AA1
CREB1	ARC
ATF2	ARC
CREB1	PER3
TP53	DDB2
TP53	CCNG2
PPARA	ACSL3
PPARG	FABP4
PPARG	ACSL3
RXRA	FABP4
RXRA	ACSL3
RXRB	FABP4
RXRB	ACSL3
RXRG	FABP4
RXRG	ACSL3
NFKB1	CEBPG
NFKB1	FBP1
CREB1	LDHA
ATF2	PLAT
CREB1	PLAT
JUN	PLAT
NFIC	PLAT
ERG	VIM
ETV4	VIM
