GABRA1	PRKCD
EP300	ALDOA
EP300	HK1
EP300	VEGFB
HIF1A	ALDOA
HIF1A	HK1
HIF1A	VEGFB
ARNT	ALDOA
ARNT	HK1
ARNT	VEGFB
NFKB1	NFKBIA
RELA	NFKBIA
TP53	BAX
NFKB1	VEGFB
RELA	VEGFB
STAT1	VEGFB
FOS	VEGFB
JUN	VEGFB
MYC	VEGFB
CEBPA	TWF2
CREB1	TWF2
JUN	ALDOA
SP1	ALDOA
NFKB1	CTSB
RELA	CTSB
NFKB1	F8
MYC	ODC1
CREB1	ODC1
SP1	ODC1
WT1	ODC1
RELA	S100A6
MYC	TP53
EGR1	TP53
FOS	TP53
HIF1A	TP53
JUN	TP53
NFIC	TP53
NFKB1	TP53
PAX2	TP53
PAX5	TP53
STAT1	TP53
TP53	TP53
WT1	TP53
