HTR2A	CBL
ACTN2	SP100
SP100	ETS1
HTR2C	LIN7C
LIN7C	APC
APC	TFAP2A
CALM1	DCUN1D1
DCUN1D1	NFKB1
DLG4	PRKCA
DLG4	KCNA4
KCNA4	SRC
DLG4	FYN
FYN	NR3C1
NR3C1	RXRB
MDM2	CUL1
CUL1	RXRG
ESR1	CREBBP
MDM2	EP300
CALM1	SNCA
SNCA	ELK1
HTR6	CLTC
CLTC	EP300
EP300	SP1
HTR6	COPS5
COPS5	JUN
HTR6	ATM
ATM	TP53
ATM	HIF1A
ATM	CREB1
ATM	ATF2
ATF2	CEBPA
COPS5	NFKB1
ATM	RELA
HTR6	CDK5
CDK5	PPARG
EP300	RXRA
COPS5	CUL1
EP300	CREBBP
HTR6	DNM2
DNM2	APP
HTR7	CUL3
CUL3	CTNNB1
CUL3	ATF2
ATF2	JUN
CUL3	YWHAZ
ATF2	CREB1
CUL3	DAXX
DAXX	ETS1
ATF2	CEBPB
CUL3	NPM1
CUL3	NFKB1
CUL3	HSP90AA1
CUL3	SMN1
SMN1	RXRA
CUL3	APP
APP	AKAP13
CUL3	CUL1
CUL3	GRB2
DRD1	RANBP9
RANBP9	ESR1
RANBP9	NR3C1
NR3C1	JUN
ESR1	TP53
ESR1	HIF1A
NR3C1	CREB1
RANBP9	APP
APP	MAPK8
MAPK8	CEBPA
RANBP9	UBE2I
UBE2I	ETS1
APP	MYC
MYC	TFAP2A
NR3C1	NFKB1
NR3C1	PPARG
UBE2I	RXRA
RANBP9	THRB
THRB	RXRG
ESR1	EP300
DRD5	GNA12
GNA12	HSP90AA1
HSP90AA1	SP1
DRD5	GNA13
GNA13	PTK2B
PTK2B	VAV1
VAV1	JUN
HSP90AA1	TP53
HSP90AA1	HIF1A
GNA13	MAP3K5
MAP3K5	EP300
EP300	CREB1
GNA12	APP
PTK2B	EGFR
EGFR	CEBPB
EP300	PPARG
PTK2B	SRC
GNA13	PRKAR2A
PRKAR2A	AKAP13
PPARA	RXRG
MAP3K5	CREBBP
DRD3	GIPC1
GIPC1	MCM7
MCM7	RB1
RB1	SP1
DRD3	EPB41L1
COPS5	TP53
MCM7	HIF1A
MCM7	FHL2
FHL2	CREB1
MCM7	UBE3A
UBE3A	CEBPA
GIPC1	ACTN1
ACTN1	PIAS4
PIAS4	ETS1
RB1	CEBPB
GIPC1	SH3BP4
SH3BP4	TFAP2A
GIPC1	OGT
OGT	RELA
RB1	PPARG
GIPC1	MMS19
MMS19	THRB
THRB	RXRB
HIF1A	CREBBP
DRD3	RDX
RDX	CTTN
CTTN	EP300
RB1	ARNT
DRD4	ARRB2
ARRB2	MAPK1
MAPK1	SP1
ARRB2	MAP2K4
MAP2K4	JUN
DRD4	STUB1
STUB1	TP53
STUB1	HIF1A
ARRB2	AKT1
ARRB2	C1QBP
C1QBP	CEBPA
DRD4	GRB2
MAPK1	CEBPB
ARRB2	NPM1
ARRB2	NFKBIA
NFKBIA	NFKB1
ARRB2	CDK3
CDK3	PPARA
ARRB2	XRCC6
XRCC6	PPARG
MAPK1	RXRA
STUB1	NR3C1
ARRB2	RPA1
RPA1	CUL1
ARRB2	CSK
CSK	CREBBP
MAPK1	ELK1
ADRA1B	AP2M1
AP2M1	SFPQ
SFPQ	SP1
AP2M1	AP1G1
AP1G1	JUN
AP2M1	BCR
BCR	TP53
AP2M1	CLTC
EP300	HIF1A
AP2M1	HSPA8
HSPA8	UBE3A
AP2M1	EPS15
EPS15	TFAP2A
AP2M1	EEF1A1
EEF1A1	GADD45G
GADD45G	PPARA
SFPQ	PPARG
AP2M1	CSNK2B
CSNK2B	RXRA
SFPQ	NR3C1
AP2M1	APC
APC	CREBBP
SFPQ	MAPK1
ADRA1D	DTNA
DTNA	NUP62
NUP62	SP1
ADRA1D	GOPC
GOPC	RELA
DTNA	NMT1
NMT1	TP53
RELA	HIF1A
ADRA1D	AMFR
AMFR	ATXN3
ATXN3	CREB1
GOPC	CDC42
CDC42	KAT5
DTNA	ACTB
ACTB	EP300
RELA	NFKB1
ADRA1D	SNTB2
SNTB2	ABCA1
ABCA1	NR1H2
ABCA1	CREBBP
DTNA	DMD
DMD	APP
ADRA2A	UCHL1
UCHL1	CTNNB1
ADRA2A	GNAI2
GNAI2	ITCH
ITCH	JUN
UCHL1	TP53
TP53	CREB1
UCHL1	CDK4
CDK4	CEBPA
UCHL1	UBE2I
ITCH	SMAD3
UCHL1	COPS5
GNAI2	MDFI
GNAI2	TRIP6
CTNNB1	EP300
UCHL1	HSP90AA1
UBE2I	ELK1
ADRA2B	UCHL1
UBE2I	JUN
ADRA2B	EIF2B1
EIF2B1	HNRNPL
HNRNPL	HNRNPK
HNRNPK	CEBPB
ADRA2C	UCHL1
ADRA2C	EIF2B1
CHRM1	GPRASP2
GPRASP2	TXN
TXN	NFKB1
NFKB1	SP1
GPRASP2	AP1G1
TXN	TP53
CHRM1	GPRASP1
GPRASP1	OPRD1
OPRD1	HSPA4
HSPA4	HIF1A
GPRASP2	RPS6KA5
RPS6KA5	CREB1
GPRASP2	EIF3E
EIF3E	NCOA3
NCOA3	CEBPA
GPRASP2	AP1M1
AP1M1	BRCA1
BRCA1	CEBPB
GPRASP2	AGO2
AGO2	HSP90AA1
GPRASP2	LRIF1
LRIF1	PPARG
GPRASP2	TRIM32
TRIM32	RXRA
TXN	NR3C1
TRIM32	RARA
RARA	RXRG
RPS6KA5	CREBBP
RPS6KA5	EP300
BRCA1	ARNT
AGO2	ELAVL1
ELAVL1	ELK1
CHRM2	SET
SET	TP53
TP53	SP1
SET	NR3C1
TP53	HIF1A
CHRM2	Set
Set	Csnk1e
Csnk1e	C1QBP
Csnk1e	HNRNPK
SET	APP
AKAP13	PPARA
Set	Cdk4
Cdk4	CTCF
CTCF	RXRA
NR3C1	NCOR2
NCOR2	RXRG
NR3C1	CREBBP
SET	CCNB1
CCNB1	EP300
CHRM3	SET
APP	GSK3B
GSK3B	CEBPB
CHRM3	CSNK1A1
CSNK1A1	HSP90AA1
GSK3B	RXRA
CREB1	BDNF
JUN	NFKB1
TP53	CDKN1B
CREBBP	CDKN1B
EP300	CDKN1B
HIF1A	CDKN1B
ARNT	CDKN1B
TP53	GTSE1
PPARA	ACSBG1
PPARG	ACSBG1
RXRA	ACSBG1
RXRB	ACSBG1
RXRG	ACSBG1
SP1	COL4A2
CEBPA	ABCB1
CEBPB	ABCB1
ETS1	ABCB1
HIF1A	ABCB1
JUN	ABCB1
NFKB1	ABCB1
SP1	ABCB1
TP53	ABCB1
SP1	APEX1
CREB1	ERBB2
ELK1	ERBB2
TFAP2A	ERBB2
TP53	ERBB2
CREB1	F3
JUN	F3
NFKB1	F3
JUN	GJA1
SP1	GJA1
SP1	MAT2B
CEBPA	NFKB1
CEBPB	NFKB1
ETS1	NFKB1
CREB1	SLC9A1
