GABRA1	PRKCD
PRKCD	APP
APP	MYC
PRKCD	EP300
EP300	TFAP2A
EP300	USF2
PRKCD	TP53
PRKCD	STAT3
STAT3	NFKB1
STAT3	RELA
EP300	CREB1
EP300	EGR1
EP300	RUNX1
STAT3	HDAC3
HDAC3	RUNX1T1
STAT3	JUN
EP300	REL
EP300	IRF3
PRKCD	STAT1
EP300	MAX
EP300	JUND
STAT3	NFKB2
STAT3	DAXX
DAXX	RELB
EP300	FOS
EP300	BRCA1
BRCA1	ATF1
PRKCD	HSP90AA1
HSP90AA1	NFIC
PRKCD	ELAVL1
ELAVL1	CEBPA
PRKCD	SP1
EP300	RXRA
APP	AKAP13
AKAP13	RXRB
EP300	PPARG
PPARG	RXRG
GRIK1	PICK1
PICK1	EFNB1
EFNB1	MYC
GRIK1	SDCBP
SDCBP	KCTD1
KCTD1	TFAP2A
SDCBP	MID2
MID2	BRCA1
BRCA1	USF2
SDCBP	TRIM32
TRIM32	TP53
GRIK1	GRIP1
GRIP1	HDAC1
HDAC1	NFKB1
GRIK1	DLG4
DLG4	MDM2
MDM2	RELA
GRIP1	CREBBP
CREBBP	CREB1
CREBBP	EGR1
SDCBP	SIAH1
SIAH1	RUNX1
HDAC1	RUNX1T1
SDCBP	MBD3
MBD3	JUN
SDCBP	TDO2
TDO2	REL
CREBBP	IRF3
PICK1	ERBB2
ERBB2	STAT1
TRIM32	MYCN
MYCN	MAX
MDM2	JUND
SIAH1	STAT3
GRIP1	EHMT2
EHMT2	RELB
CREBBP	FOS
DLG4	CACNG2
CACNG2	ATF1
SDCBP	TRAF6
TRAF6	SMURF1
SMURF1	NFIC
GRIP1	VDR
VDR	CEBPA
GRIP1	CTNNB1
CTNNB1	SP1
TRIM32	RXRA
GRIP1	PPARG
PPARG	RXRB
CA2	SLC4A1
SLC4A1	CDKN2A
CDKN2A	MYC
CDKN2A	BRCA1
BRCA1	TFAP2A
CDKN2A	TP53
CA2	NONO
NONO	HDAC3
HDAC3	NFKB1
HDAC3	RELA
NONO	PPP1CA
PPP1CA	CREB1
CDKN2A	EGR1
NONO	SMARCA4
SMARCA4	RUNX1
HDAC3	JUN
CA2	HSPD1
HSPD1	HSPA4
HSPA4	REL
HDAC3	IRF3
SMARCA4	STAT1
NONO	CSTF2
CSTF2	MAX
SLC4A1	CLU
CLU	MAPK9
MAPK9	JUND
CLU	CHUK
CHUK	NFKB2
CA2	SLC9A1
SLC9A1	DAXX
NONO	SPI1
SPI1	FOS
SPI1	ATF1
CDKN2A	HSP90AA1
CDKN2A	C1QBP
C1QBP	CEBPA
CDKN2A	SP1
NONO	TRIM24
TRIM24	RXRA
SMARCA4	NR3C1
NR3C1	RXRB
TRIM24	RARA
RARA	RXRG
CA4	PRDX2
PRDX2	APP
CA4	PIH1D1
PIH1D1	PPP1CA
PPP1CA	BRCA1
PPP1CA	TP53
PIH1D1	POLR2L
POLR2L	REL
REL	NFKB1
PIH1D1	POLR2A
POLR2A	RELA
PIH1D1	KMT2A
KMT2A	CREBBP
KMT2A	RUNX1
KMT2A	HDAC1
CREBBP	JUN
POLR2A	IRF3
PIH1D1	TYK2
TYK2	STAT1
PPP1CA	MAX
KMT2A	MEN1
MEN1	JUND
REL	NFKB2
REL	RELB
PIH1D1	POLR2E
POLR2E	FOS
PIH1D1	TTI1
TTI1	ATF1
PIH1D1	RUVBL1
RUVBL1	ELAVL1
ELAVL1	NFIC
PPP1CA	CDK4
CDK4	CEBPA
POLR2L	ESR1
ESR1	SP1
POLR2L	SRC
SRC	RXRA
RUVBL1	RARA
RARA	RXRB
PIH1D1	RPAP2
RPAP2	RXRG
GABRA3	SDCBP2
SDCBP2	C1orf35
C1orf35	APP
SDCBP2	ZCCHC10
ZCCHC10	TP53
TP53	TFAP2A
TP53	EP300
SDCBP2	ZNF581
ZNF581	BANP
BANP	NFKB1
TP53	RELA
TP53	CREB1
TP53	EGR1
SDCBP2	TIFA
TIFA	TRAF6
TRAF6	RUNX1
SDCBP2	PRPF40A
PRPF40A	UBQLN4
UBQLN4	RUNX1T1
ZCCHC10	PIN1
PIN1	JUN
SDCBP2	SEC23A
SEC23A	HSPA4
PIN1	IRF3
TIFA	IRAK1
IRAK1	STAT1
ZCCHC10	SNIP1
SNIP1	MAX
SEC23A	TPM1
TPM1	JUND
TRAF6	STAT3
TRAF6	MALT1
MALT1	RELB
PRPF40A	UBE2I
UBE2I	FOS
PRPF40A	CSNK2A2
CSNK2A2	ATF1
SDCBP2	BEND7
BEND7	C1QBP
TP53	SP1
UBE2I	RXRA
IRAK1	CUL1
CUL1	RXRG
GABRA4	APP
MYC	TFAP2A
APP	EEF1D
EEF1D	RELA
RELA	USF2
APP	MAPK8
MAPK8	TP53
APP	GSK3B
GSK3B	NFKB1
APP	KAT5
KAT5	CREB1
RELA	EGR1
MYC	RUNX1
APP	APBB1
APBB1	HDAC1
MAPK8	JUN
MAPK8	REL
MAPK8	IRF3
APP	HDAC4
HDAC4	STAT1
KAT5	MAX
MAPK8	JUND
APP	HGS
HGS	TSG101
TSG101	NFKB2
GSK3B	RELB
APP	MAPK7
MAPK7	FOS
MAPK8	ATF2
ATF2	ATF1
APP	PSEN2
PSEN2	ELAVL1
MAPK8	CEBPA
MAPK8	SP1
GSK3B	RXRA
MAPK8	NR4A1
NR4A1	RXRG
GABRB1	NOD1
NOD1	HSP90AA1
HSP90AA1	MYC
NOD1	RNF34
RNF34	TP53
NOD1	UBC
UBC	BRCA1
NOD1	COPS6
COPS6	NFKB1
UBC	FHL2
FHL2	RUNX1
UBC	KPNB1
KPNB1	RUNX1T1
NOD1	CASP9
CASP9	JUN
FHL2	REL
HSP90AA1	IRF3
BRCA1	STAT1
HSP90AA1	MAX
UBC	TPM1
UBC	TSG101
NOD1	CFLAR
CFLAR	DAXX
UBC	ABL1
ABL1	FOS
UBC	C1QBP
HSP90AA1	SP1
NOD1	CASP2
CASP2	RXRA
HSP90AA1	NR3C1
UBC	CUL1
GABRB2	TRAK2
TRAK2	GSK3B
GSK3B	MYC
GSK3B	TP53
GSK3B	RELA
GSK3B	CREB1
GSK3B	SMAD3
SMAD3	RUNX1
GSK3B	DNMT1
DNMT1	RUNX1T1
GSK3B	JUN
TRAK2	PRKAB2
PRKAB2	REL
GSK3B	EWSR1
EWSR1	IRF3
PRKAB2	GNB2L1
GNB2L1	STAT1
SMAD3	MAX
SMAD3	JUND
GSK3B	BCL3
BCL3	FOS
TRAK2	OGT
OGT	CSNK2A1
CSNK2A1	ATF1
GSK3B	HSP90AA1
PRKAB2	YY1AP1
YY1AP1	CEBPA
PRKAB2	CRX
CRX	SP1
TRAK2	KLC1
KLC1	APP
PRKAB2	MDFI
MDFI	NR1H2
NR1H2	RXRG
GABRB3	MEOX2
MEOX2	KAT5
KAT5	MYC
GABRB3	PRKCA
PRKCA	EP300
MEOX2	RELA
RELA	TP53
RELA	NFKB1
GABRB3	PRKACA
PRKACA	CREB1
MEOX2	TRAF6
PRKACA	HDAC1
RELA	JUN
RELA	REL
MEOX2	PIN1
MEOX2	CIAPIN1
CIAPIN1	STAT1
RELA	NFKB2
RELA	RELB
RELA	FOS
RELA	BRCA1
PRKACA	HSP90AA1
KAT5	CEBPA
RELA	SP1
RELA	RXRA
MEOX2	RARB
RARB	RXRB
RARB	RXRG
GABRD	UBQLN1
UBQLN1	APP
UBQLN1	EPS15
EPS15	TFAP2A
UBQLN1	RAD23B
RAD23B	BRCA1
UBQLN1	RAD23A
RAD23A	TP53
UBQLN1	ATXN3
ATXN3	CREB1
RAD23A	CREBBP
UBQLN1	UBQLN4
UBQLN1	HCVgp1
HCVgp1	JUN
UBQLN1	MTOR
MTOR	STAT1
UBQLN1	VCP
VCP	NFKB2
CREBBP	ATF1
UBQLN1	PSEN2
UBQLN1	UBE3A
UBE3A	CEBPA
UBQLN4	RXRA
UBE3A	RARA
GABRE	CUX1
CUX1	BIN1
BIN1	MYC
GABRE	FAM189B
FAM189B	HECW2
HECW2	TFAP2A
CUX1	SATB1
SATB1	EP300
CUX1	EHMT2
EHMT2	TP53
GABRE	HLA-A
HLA-A	STAT3
CUX1	RECQL5
RECQL5	CREB1
FAM189B	YAP1
YAP1	RUNX1
CUX1	TLE4
TLE4	HDAC1
GABRE	GPAA1
GPAA1	PIN1
GABRE	ALG9
ALG9	RTF1
RTF1	STAT1
MYC	MAX
ALG9	TPM1
ALG9	XBP1
XBP1	FOS
ALG9	GSH1
GSH1	ATF1
CUX1	CDK7
CDK7	HSP90AA1
MYC	CEBPA
CUX1	CCNA1
CCNA1	SP1
GABRE	LSR
LSR	RARG
RARG	RXRA
RARG	RXRB
RARG	RXRG
GABRG2	GABARAP
GABARAP	NEDD4
NEDD4	YY1
YY1	MYC
NEDD4	PPARG
PPARG	TFAP2A
GABARAP	ATG7
ATG7	EP300
GABARAP	DVL2
DVL2	TP53
GABARAP	TAX1BP1
TAX1BP1	TNIP1
TNIP1	NFKB1
GABARAP	KEAP1
KEAP1	RELA
NEDD4	AKT1
