GABRA1	PRKCD
PRKCD	ELAVL1
ELAVL1	ELK4
PRKCD	FLI1
FLI1	SRF
PRKCD	EP300
EP300	TCF3
TCF3	ELK3
GABRA3	SDCBP2
SDCBP2	C11orf57
C11orf57	MAPK8
MAPK8	ELK4
SDCBP2	PRPF40A
PRPF40A	UBE2I
UBE2I	SRF
SDCBP2	ZCCHC10
ZCCHC10	TP53
TP53	TOP1
TOP1	ELK3
GABRB1	NOD1
NOD1	UBC
UBC	BRCA1
BRCA1	ELK4
UBC	FHL2
FHL2	SRF
NOD1	RNF34
RNF34	TP53
GABRB2	TRAK2
TRAK2	PLK1
PLK1	BRCA1
TRAK2	PRKAB2
PRKAB2	PRKDC
PRKDC	SRF
TRAK2	PRKAG1
PRKAG1	PA2G4
PA2G4	TOP1
GABRB3	PRKCA
PRKCA	ELAVL1
GABRB3	MEOX2
MEOX2	KAT5
KAT5	SRF
GABRB3	PRKACA
PRKACA	TCF3
GABRG2	GABARAP
GABARAP	TAX1BP1
TAX1BP1	RAD18
RAD18	BRCA1
GABARAP	NEDD4
NEDD4	SMAD7
SMAD7	SRF
NEDD4	YY1
YY1	TCF3
GABRD	UBQLN1
UBQLN1	APP
APP	MAPK8
APP	KAT5
UBQLN1	RPN10
RPN10	TOP1
GABRE	CUX1
CUX1	CDK7
CDK7	BRCA1
GABRE	LSR
LSR	RARG
RARG	SRF
GABRE	ALG9
ALG9	EAF1
EAF1	TOP1
GABRR1	BCR
BCR	RB1
RB1	BRCA1
BCR	GRB2
GRB2	SHBG
SHBG	SRF
RB1	TCF3
TSPO	ATP5F1
ATP5F1	HNRNPA1
HNRNPA1	ELAVL1
HNRNPA1	GTF2I
GTF2I	SRF
TSPO	ARF4
ARF4	PAP2
PAP2	TOP1
GABRA4	APP
APP	CUL3
CUL3	TOP1
ELK4	FOS
SRF	FOS
ELK3	FOS
