GABRA1	PRKCD
PRKCD	STAT3
STAT3	PML
PML	E2F4
PRKCD	EP300
EP300	E2F1
PRKCD	APP
APP	MYC
STAT3	JUN
PRKCD	SP1
EP300	TFAP2A
STAT3	NFKB1
EP300	MYB
STAT3	RELA
EP300	USF2
STAT3	SMAD1
SMAD1	LEF1
PRKCD	ELAVL1
ELAVL1	DAZAP2
DAZAP2	TCF7
ELAVL1	TCF7L2
EP300	CTNNB1
CTNNB1	TCF7L1
PRKCD	YWHAG
YWHAG	YAP1
PRKCD	INSR
INSR	TEAD1
EP300	GOLGA2
GOLGA2	TEAD4
E2F1	TEAD3
PRKCD	STAT1
PRKCD	HSP90AA1
HSP90AA1	PPARA
EP300	STAT5A
INSR	STAT5B
EP300	STAT2
STAT3	TRIM28
TRIM28	STAT4
STAT3	STAT6
PRKCD	TP53
EP300	CREB1
EP300	ETS1
EP300	JUND
STAT3	NFKB2
ELAVL1	CEBPA
STAT3	HIF1A
EP300	RXRA
APP	AKAP13
AKAP13	RXRB
EP300	PPARG
PPARG	RXRG
EP300	CREBBP
EP300	ARNT
EP300	ETS2
HSP90AA1	PPARD
EP300	ESR1
EP300	SMAD3
PRKCD	TNFRSF1A
TNFRSF1A	SOS1
STAT3	EGFR
EGFR	SOS2
HSP90AA1	NFIC
SP1	POU2F1
ELAVL1	E2F2
ELAVL1	E2F3
APP	MCM7
MCM7	SP2
EP300	TP73
EP300	RARA
EP300	SMAD4
YWHAG	WWTR1
GABRA3	SDCBP2
SDCBP2	BEND7
BEND7	C1QBP
C1QBP	CEBPA
CEBPA	E2F4
SDCBP2	ZNF581
ZNF581	KDM1A
KDM1A	E2F1
SDCBP2	C1orf35
C1orf35	APP
SDCBP2	ZCCHC10
ZCCHC10	PIN1
PIN1	JUN
ZCCHC10	TP53
TP53	SP1
TP53	TFAP2A
ZNF581	BANP
BANP	NFKB1
SDCBP2	TIFA
TIFA	TRAF6
TRAF6	MYB
TP53	RELA
TP53	EP300
BEND7	TRIM27
TRIM27	PIAS4
PIAS4	LEF1
SDCBP2	PRPF40A
PRPF40A	UBQLN4
UBQLN4	DAZAP2
PRPF40A	UBE2I
UBE2I	TCF7L2
ZNF581	SUV39H1
SUV39H1	CTNNB1
PIN1	YAP1
TRIM27	TEAD4
TEAD4	TEAD1
C1QBP	PHB2
PHB2	TEAD3
TIFA	IRAK1
IRAK1	STAT1
UBE2I	PPARA
TRAF6	STAT3
