HTR2A	CBL
HTR2C	DLG4
DLG4	ERBB2
ERBB2	STAT3
HTR2C	CALM1
CALM1	HSPA4
HSPA4	REL
CALM1	DCUN1D1
DCUN1D1	NFKB1
DLG4	MDM2
MDM2	RELA
ESR1	SP1
CALM1	AKT1
AKT1	CREB1
DLG4	ERBB4
ERBB4	TP53
MDM2	JUN
MDM2	E2F1
MDM2	PML
ESR1	MYC
DLG4	KCNA4
KCNA4	SIRT1
SIRT1	FOS
CALM1	HSP90AA1
HSP90AA1	NPAS2
SIRT1	CLOCK
DLG4	ACTN2
ACTN2	SP100
SP100	ETS1
DLG4	HGS
HGS	TSG101
ESR1	MAPK1
CALM1	STX8
STX8	CREB3
ESR1	XBP1
DLG4	DLG1
DLG1	BTRC
BTRC	ATF4
DLG4	PRKCA
PRKCA	ELAVL1
MDM2	PGRMC1
MDM2	TRIM23
TRIM23	CREB5
HTR2C	MPDZ
MPDZ	KIT
KIT	STAT1
MDM2	HIF1A
HTR6	MTOR
MTOR	STAT3
HTR6	CLTC
CLTC	EP300
EP300	REL
HTR6	COPS5
COPS5	NFKB1
HTR6	ATM
ATM	RELA
EP300	SP1
ATM	CREB1
ATM	TP53
COPS5	JUN
ATM	E2F1
ATM	ATF2
EP300	MYC
CLTC	ARRB2
ARRB2	MAPK3
COPS5	NXF1
NXF1	ATF6B
CREB3	CREB3L2
ATM	BRCA1
MTOR	STAT1
ATM	HIF1A
HTR7	CUL3
CUL3	RPA2
RPA2	STAT3
CUL3	ATF2
ATF2	CEBPB
CUL3	GRB2
CUL3	NFKB1
CUL3	KPNA2
KPNA2	RELA
CUL3	CTNNB1
ATF2	CREB1
CUL3	YWHAZ
ATF2	JUN
CUL3	YWHAQ
CUL3	APP
ATF2	FOS
CUL3	PPP1CA
CUL3	SHMT2
CUL3	DAXX
DAXX	ETS1
NFKB1	NFKB2
CUL3	MAPKAPK2
MAPKAPK2	MAPK1
MAPKAPK2	MAPK3
CUL3	HCFC1
HCFC1	CREB3
CUL3	NXF1
ATF2	ATF4
CUL3	ELAVL1
CUL3	PGRMC1
CUL3	SMARCA4
SMARCA4	STAT1
RPA2	SFPQ
SFPQ	SP3
DRD1	RANBP9
RANBP9	ESR1
ESR1	STAT3
RANBP9	APP
APP	MAPK8
MAPK8	REL
RANBP9	NR3C1
NR3C1	NFKB1
ESR1	RELA
NR3C1	CREB1
ESR1	TP53
NR3C1	JUN
ESR1	E2F1
RANBP9	THRB
THRB	ATF2
RANBP9	UBE2I
UBE2I	FOS
RANBP9	DYRK1B
DYRK1B	ARNTL
ESR1	EP300
RANBP9	PPP1CC
PPP1CC	CLOCK
UBE2I	ETS1
NR3C1	NFKB2
RANBP9	HDAC6
HDAC6	MAPK3
RANBP9	COPS5
ESR1	BRCA1
UBE2I	STAT1
ESR1	HIF1A
DRD5	GNA12
GNA12	HSP90AA1
HSP90AA1	STAT3
DRD5	GNA13
GNA13	PTK2B
PTK2B	EGFR
EGFR	CEBPB
PTK2B	GRB2
GNA13	MAP3K5
MAP3K5	EP300
EP300	RELA
HSP90AA1	SP1
EP300	CREB1
HSP90AA1	TP53
PTK2B	VAV1
VAV1	JUN
HSP90AA1	FOXP2
FOXP2	SP4
EP300	ATF2
GNA12	APP
MAP3K5	TNFAIP3
TNFAIP3	NFKB2
VAV1	MAPK1
MAP3K5	ARRB2
GNA13	ARHGEF11
ARHGEF11	RHOA
RHOA	SHMT2
SHMT2	CREB3
HSP90AA1	CDK6
CDK6	ATF6B
ARHGEF11	PLXNB1
PLXNB1	RND1
GNA13	PRKAR2A
PRKAR2A	RUNX1T1
RUNX1T1	CREB3L1
MAP3K5	TRAF2
TRAF2	CREB5
HSP90AA1	HIF1A
DRD3	GIPC1
GIPC1	MCM7
MCM7	RB1
RB1	STAT3
RB1	CEBPB
DRD3	RDX
RDX	HSPA4
DRD3	EPB41L1
GIPC1	OGT
OGT	RELA
RB1	SP1
MCM7	FHL2
FHL2	CREB1
COPS5	TP53
DRD3	USP48
USP48	UBC
UBC	E2F1
MCM7	UBE3A
UBE3A	ARNTL
GIPC1	MMS19
MMS19	RARA
RARA	NPAS2
OGT	PPP1CA
GIPC1	ACTN1
ACTN1	PIAS4
PIAS4	ETS1
RDX	VCP
VCP	NFKB2
VCP	MAPK1
VCP	MAPK3
EPB41L1	PSMB5
DRD3	MPDZ
MCM7	HIF1A
DRD4	ARRB2
ARRB2	CAPN1
CAPN1	STAT3
ARRB2	MAPK1
MAPK1	CEBPB
DRD4	GRB2
ARRB2	NFKBIA
NFKBIA	NFKB1
DRD4	STUB1
STUB1	RELA
MAPK1	SP1
ARRB2	AKT1
STUB1	TP53
ARRB2	MAP2K4
MAP2K4	JUN
ARRB2	YWHAQ
MAPK1	ATF2
STUB1	MYC
ARRB2	POLR2E
POLR2E	FOS
NFKBIA	NFKB2
JUN	CREB3
NFKBIA	ATF4
ARRB2	RPA1
RPA1	ELAVL1
RPA1	PGRMC1
ARRB2	STAT1
ARRB2	SFPQ
STUB1	HIF1A
ADRA1B	AP2M1
AP2M1	CLTC
EP300	STAT3
AP2M1	HSPA8
AP2M1	SFPQ
SFPQ	SP1
AP2M1	BCR
BCR	TP53
AP2M1	AP1G1
AP1G1	JUN
HSPA8	POU2F1
AP2M1	RUVBL2
RUVBL2	ATF2
AP2M1	CSNK2B
CSNK2B	MYC
AP2M1	CRY1
CRY1	ARNTL
CRY1	NPAS2
CSNK2B	CLOCK
AP2M1	EEF1A1
EEF1A1	IKBKG
IKBKG	NFKB2
SFPQ	MAPK1
AP2M1	IQGAP1
IQGAP1	MAPK3
AP2M1	STX8
AP2M1	UBC
UBC	ATF6
ATF6	ATF6B
CSNK2B	PRKAB2
AP2M1	EPS15
EPS15	TRAF2
EP300	HIF1A
ADRA1D	GOPC
GOPC	RELA
RELA	REL
RELA	NFKB1
ADRA1D	DTNA
DTNA	NUP62
NUP62	SP1
ADRA1D	AMFR
AMFR	ATXN3
ATXN3	CREB1
DTNA	NMT1
NMT1	TP53
DTNA	ACTB
ACTB	EP300
ADRA1D	ERLIN2
ERLIN2	TUBA1A
TUBA1A	MYC
AMFR	VCP
ADRA1D	SNTB2
SNTB2	ABCA1
ABCA1	COPS5
NUP62	NXF1
GOPC	CCDC102B
CCDC102B	CEP19
GOPC	KPNA1
KPNA1	RUNX1T1
SNTB2	MAST2
MAST2	TRAF2
KPNA1	STAT1
RELA	HIF1A
ADRA2A	GNB1
GNB1	MTOR
ADRA2A	GNAI2
GNAI2	ITCH
ITCH	SMAD3
GNAI2	NUCB1
ADRA2A	UCHL1
UCHL1	COPS5
GNAI2	NPM1
NPM1	RELA
UCHL1	CTNNB1
UCHL1	TP53
TP53	CREB1
ITCH	JUN
UCHL1	HSPA8
ADRA2A	GNAO1
GNAO1	RGS20
RGS20	RUVBL2
UCHL1	CDK4
CDK4	MYC
UCHL1	UBE2I
UCHL1	HSP90AA1
GNAI2	TRIP6
TP53	MAPK1
TP53	MAPK3
UCHL1	CDK6
GNAI2	MDFI
RGS20	CREB5
GNAI2	SRSF1
SRSF1	PIAS1
PIAS1	SP3
ADRA2B	UCHL1
ADRA2B	EIF2B1
EIF2B1	HNRNPL
HNRNPL	HNRNPK
HNRNPK	CEBPB
UCHL1	PARK2
PARK2	REL
TP53	RELA
UBE2I	JUN
HNRNPL	HMGA1
HMGA1	ATF2
CTNNB1	EP300
CTNNB1	BTRC
EIF2B1	GORASP2
GORASP2	SHMT2
CTNNB1	BRCA1
HNRNPL	SFPQ
ADRA2C	UCHL1
ADRA2C	EIF2B1
CHRM1	GPRASP1
GPRASP1	OPRD1
OPRD1	SIAH1
SIAH1	STAT3
CHRM1	GPRASP2
GPRASP2	AP1M1
AP1M1	BRCA1
BRCA1	CEBPB
OPRD1	HSPA4
GPRASP2	TXN
TXN	NFKB1
GPRASP2	AGO1
AGO1	RELA
NFKB1	SP1
GPRASP2	RPS6KA5
RPS6KA5	CREB1
TXN	TP53
GPRASP2	AP1G1
TXN	NR3C1
NR3C1	POU2F1
GPRASP2	EIF3E
EIF3E	ATM
EIF3E	FBXW7
FBXW7	MYC
JUN	FOS
GPRASP2	AGO2
AGO2	HSP90AA1
GPRASP2	TRIM32
TRIM32	RXRA
RXRA	CLOCK
GPRASP2	RAF1
RAF1	MAPK1
RAF1	MAPK3
TXN	COPS5
GPRASP2	FYTTD1
FYTTD1	NXF1
JUN	ATF4
AGO2	ELAVL1
GPRASP2	CCDC8
CCDC8	PGRMC1
CCDC8	STAT1
HSPA4	HIF1A
CHRM2	SET
SET	NR3C1
NR3C1	STAT3
CHRM2	Set
Set	Csnk1e
Csnk1e	HNRNPK
CHRM2	GPRASP1
SET	CCNB1
CCNB1	RELA
SET	TP53
TP53	SP1
SET	APP
MAPK8	ATF2
Csnk1e	NACA
NACA	FOS
Csnk1e	CRY1
Csnk1e	CSNK1E
CSNK1E	CLOCK
Set	Cdk4
Cdk4	OS9
OS9	CREB3
TP53	NFYA
NFYA	ATF6B
CCNB1	EP300
SET	XPO1
APP	CUL3
TP53	BRCA1
TP53	HIF1A
CHRM3	SET
APP	GSK3B
GSK3B	CEBPB
CHRM3	CSNK1A1
CSNK1A1	NFKBIA
NFKBIA	REL
APP	MAPK7
MAPK7	FOS
CSNK1A1	CSNK1E
CSNK1E	ARNTL
CSNK1A1	HSP90AA1
CSNK1A1	MDM2
CREB3	FOSB
CREB1	FOSB
ATF2	FOSB
ATF6B	FOSB
ATF4	FOSB
CREB3L2	FOSB
CREB3L1	FOSB
CREB5	FOSB
CREB1	PER3
ARNTL	PER3
NPAS2	PER3
CLOCK	PER3
FOS	CCND1
JUN	CCND1
MYC	CCND1
HIF1A	ALDOA
STAT1	CCND1
STAT3	CCND1
MAPK1	CCND1
MAPK3	CCND1
TP53	PPM1D
ETS1	CCND1
NFKB1	CCND1
NFKB2	CCND1
RELA	CCND1
NFKB1	CEBPB
RELA	CEBPB
CREB1	TWF2
JUN	ALDOA
SP1	ALDOA
SP1	APEX1
CREB1	ATP1A1
ATF2	CCND1
CREB1	CCND1
SP1	CCND1
SP3	CCND1
SP4	CCND1
TP53	CCND1
CEBPB	CSRP1
REL	CSRP1
STAT3	CSRP1
