GABRA1	PRKCD
PRKCD	SP1
PRKCD	STAT1
STAT1	HSF1
PRKCD	EP300
EP300	SMAD3
PRKCD	STAT3
STAT3	RELA
PRKCD	TP53
PRKCD	YWHAG
YWHAG	YAP1
PRKCD	INSR
INSR	TEAD1
EP300	GOLGA2
GOLGA2	TEAD4
EP300	E2F1
E2F1	TEAD3
EP300	TFAP2A
STAT3	NFKB1
STAT3	JUN
PRKCD	APP
APP	MYC
PRKCD	HSP90AA1
HSP90AA1	CEBPE
EP300	STAT5A
INSR	STAT5B
EP300	STAT2
STAT3	TRIM28
TRIM28	STAT4
STAT3	STAT6
EP300	ESR1
STAT3	SMAD1
SMAD1	LEF1
PRKCD	ELAVL1
ELAVL1	DAZAP2
DAZAP2	TCF7
ELAVL1	TCF7L2
EP300	CTNNB1
CTNNB1	TCF7L1
APP	HMGA1
HMGA1	POU2F2
SP1	POU2F1
STAT3	PML
PML	E2F4
EP300	MYB
PRKCD	TNFRSF1A
TNFRSF1A	SOS1
STAT3	EGFR
EGFR	SOS2
EP300	SMAD4
EP300	CREB1
STAT3	PGR
GABRA3	SDCBP2
SDCBP2	ZCCHC10
ZCCHC10	TP53
TP53	SP1
SDCBP2	ZNF581
ZNF581	GOPC
GOPC	HSF1
TP53	SMAD3
TP53	RELA
ZCCHC10	PIN1
PIN1	YAP1
SDCBP2	BEND7
BEND7	TRIM27
TRIM27	TEAD4
TEAD4	TEAD1
BEND7	C1QBP
C1QBP	PHB2
PHB2	TEAD3
TP53	TFAP2A
ZNF581	BANP
BANP	NFKB1
PIN1	JUN
SDCBP2	C1orf35
C1orf35	APP
SDCBP2	TIFA
TIFA	TRAF6
TRAF6	STAT3
TIFA	IRAK1
IRAK1	STAT1
SDCBP2	PRPF40A
PRPF40A	PIAS1
PIAS1	CEBPE
SDCBP2	PRPF38A
PRPF38A	CSNK2B
CSNK2B	STAT5A
TRAF6	NTRK1
NTRK1	STAT5B
STAT1	STAT2
TRIM27	PIAS2
PIAS2	STAT4
ZCCHC10	EEF1A1
EEF1A1	STAT6
TP53	ESR1
TRIM27	PIAS4
PIAS4	LEF1
PRPF40A	UBQLN4
UBQLN4	DAZAP2
PRPF40A	UBE2I
UBE2I	TCF7L2
ZNF581	SUV39H1
SUV39H1	CTNNB1
PRPF40A	XRCC6
XRCC6	POU2F2
XRCC6	POU2F1
C1QBP	CEBPA
CEBPA	E2F4
TRAF6	MYB
NTRK1	SOS1
NTRK1	SOS2
ZCCHC10	SNIP1
SNIP1	SMAD4
TP53	CREB1
ZCCHC10	RBM39
RBM39	PGR
GABRB1	NOD1
NOD1	HSP90AA1
HSP90AA1	SP1
HSP90AA1	HSF1
NOD1	CFLAR
CFLAR	SMAD3
NOD1	RNF34
RNF34	TP53
NOD1	UBC
UBC	ABL1
ABL1	YAP1
TP53	NCOA1
NCOA1	TEAD1
UBC	TRIM27
UBC	E2F1
NOD1	COPS6
COPS6	NFKB1
NOD1	CASP9
CASP9	JUN
HSP90AA1	MYC
HSP90AA1	STAT3
UBC	BRCA1
BRCA1	STAT1
BRCA1	STAT5A
UBC	HAX1
HAX1	STAT5B
HSP90AA1	STAT2
UBC	TRIM28
TP53	STAT6
HSP90AA1	ESR1
UBC	DAZAP2
DAZAP2	LEF1
UBC	PSMA3
PSMA3	TCF7L2
DAZAP2	TCF7L1
CFLAR	XRCC6
BRCA1	POU2F1
BRCA1	E2F4
UBC	SUMO1
SUMO1	MYB
UBC	CBL
CBL	SOS1
UBC	BIN1
BIN1	SOS2
UBC	FHL2
FHL2	SMAD4
BRCA1	PGR
GABRB2	TRAK2
TRAK2	PRKAB2
PRKAB2	CRX
CRX	SP1
TRAK2	PLK1
PLK1	HSF1
TRAK2	GSK3B
GSK3B	SMAD3
GSK3B	RELA
GSK3B	TP53
TRAK2	PRKAG1
PRKAG1	SIP2
SIP2	YAP1
YAP1	TEAD1
PRKAB2	GOLGA2
YAP1	TEAD3
GSK3B	NFKB1
GSK3B	JUN
GSK3B	MYC
GSK3B	BCL3
BCL3	STAT3
PRKAB2	GNB2L1
GNB2L1	STAT1
PRKAB2	GATA1
GATA1	CEBPE
PRKAB2	CSNK2B
GSK3B	PTPN11
PTPN11	STAT5B
GSK3B	HSP90AA1
PRKAB2	PIAS2
GSK3B	EEF1A1
PIAS2	ESR1
GSK3B	CTNNB1
CTNNB1	LEF1
GSK3B	SMURF2
SMURF2	DAZAP2
CTNNB1	TCF7L2
TRAK2	KLC1
