GABRA1	PRKCD
PRKCD	STAT3
STAT3	NFKB1
STAT3	RELA
PRKCD	HSP90AA1
HSP90AA1	PPARA
PRKCD	TNFRSF1A
TNFRSF1A	SOS1
STAT3	EGFR
EGFR	SOS2
PRKCD	EP300
EP300	CREBBP
STAT3	HIF1A
EP300	ARNT
EP300	PPARG
EP300	RXRA
PRKCD	APP
APP	AKAP13
AKAP13	RXRB
PPARG	RXRG
EP300	CREB1
PRKCD	STAT1
EP300	ATF2
EP300	EGR1
EP300	ETS1
GABRA3	SDCBP2
SDCBP2	ZNF581
ZNF581	BANP
BANP	NFKB1
SDCBP2	ZCCHC10
ZCCHC10	TP53
TP53	RELA
SDCBP2	PRPF40A
PRPF40A	UBE2I
UBE2I	PPARA
SDCBP2	TIFA
TIFA	TRAF6
TRAF6	NTRK1
NTRK1	SOS1
NTRK1	SOS2
TP53	CREBBP
TP53	EP300
TRAF6	HIF1A
HIF1A	ARNT
ZCCHC10	PIN1
PIN1	PPARG
UBE2I	RXRA
SDCBP2	C1orf35
C1orf35	APP
TIFA	IRAK1
IRAK1	CUL1
CUL1	RXRG
TP53	CREB1
IRAK1	STAT1
SDCBP2	C11orf57
C11orf57	MAPK8
MAPK8	ATF2
TP53	EGR1
TP53	ETS1
GABRA4	APP
APP	GSK3B
GSK3B	NFKB1
APP	EEF1D
EEF1D	RELA
AKAP13	PPARA
APP	SHC1
SHC1	SOS1
SHC1	SOS2
APP	CDC20
CDC20	CREBBP
APP	MAPK8
MAPK8	EP300
APP	MCM7
MCM7	HIF1A
APP	PSEN2
PSEN2	ELAVL1
ELAVL1	ARNT
APP	RFX5
RFX5	PPARG
GSK3B	RXRA
MAPK8	NR4A1
NR4A1	RXRG
APP	KAT5
KAT5	CREB1
APP	HDAC4
HDAC4	STAT1
RELA	EGR1
APP	MAPK7
MAPK7	ETS1
CHRNA4	YWHAH
YWHAH	YWHAZ
YWHAZ	COPS5
COPS5	NFKB1
YWHAZ	PRMT5
PRMT5	RELA
YWHAH	SNRPE
SNRPE	HSP90AA1
YWHAH	CBL
CBL	SOS1
YWHAH	IRS1
IRS1	GRB2
GRB2	SOS2
YWHAH	ING1
ING1	CREBBP
YWHAH	PAK2
PAK2	EP300
YWHAZ	CTNNB1
CTNNB1	HIF1A
HSP90AA1	ARNT
CTNNB1	PPARG
CBL	SRC
SRC	RXRA
YWHAH	YWHAG
YWHAG	AKAP13
YWHAZ	AJUBA
AJUBA	RXRG
YWHAH	ABL1
ABL1	CREB1
YWHAH	PIK3CA
PIK3CA	STAT1
YWHAZ	HDAC4
HDAC4	ATF2
YWHAZ	TP53
CHRNA7	FYN
FYN	BCL3
BCL3	NFKB1
FYN	NR3C1
NR3C1	RELA
FYN	HSP90AA1
FYN	CSF1R
CSF1R	SOS1
CSF1R	GRB2
FYN	CTNNB1
CTNNB1	CREBBP
BCL3	EP300
BCL3	RXRA
NR3C1	RXRB
NR3C1	CREB1
BCL3	STAT1
FYN	IL1B
IL1B	EGR1
GRIA2	GRIP1
GRIP1	HDAC1
HDAC1	NFKB1
GRIP1	CREBBP
CREBBP	RELA
GRIA2	SDCBP
SDCBP	SIAH1
