GABRA1	PRKCD
PRKCD	STAT3
STAT3	PML
PML	E2F4
PRKCD	EP300
EP300	E2F1
PRKCD	ELAVL1
ELAVL1	E2F2
ELAVL1	E2F3
EP300	TP73
EP300	ETS1
EP300	ZBTB17
PRKCD	TP53
TP53	PIAS2
STAT3	NFKB1
STAT3	NFKB2
PRKCD	SP1
GABRA3	SDCBP2
SDCBP2	BEND7
BEND7	C1QBP
C1QBP	CEBPA
CEBPA	E2F4
SDCBP2	ZNF581
ZNF581	KDM1A
KDM1A	E2F1
BEND7	TRIM27
TRIM27	RB1
RB1	E2F2
RB1	E2F3
SDCBP2	ZCCHC10
ZCCHC10	PIN1
PIN1	TP73
ZCCHC10	TP53
TP53	ETS1
SDCBP2	TIFA
TIFA	IRAK1
IRAK1	HSPB1
HSPB1	ZBTB17
TRIM27	PIAS2
ZNF581	BANP
BANP	NFKB1
TIFA	TRAF6
TRAF6	STAT3
TP53	SP1
GABRA4	APP
APP	EEF1D
EEF1D	HCFC1
HCFC1	E2F4
APP	KAT5
KAT5	E2F1
APP	PSEN2
PSEN2	ELAVL1
KAT5	TP73
APP	MAPK7
MAPK7	ETS1
APP	MYC
MYC	ZBTB17
APP	MAPK8
MAPK8	PIAS2
APP	GSK3B
GSK3B	NFKB1
APP	HGS
HGS	TSG101
TSG101	NFKB2
MAPK8	SP1
GABRB1	NOD1
NOD1	UBC
UBC	BRCA1
BRCA1	E2F4
UBC	E2F1
NOD1	CASP9
CASP9	RB1
NOD1	RNF34
RNF34	FZR1
FZR1	E2F3
RNF34	CDC20
CDC20	TP73
RNF34	TP53
NOD1	HSP90AA1
HSP90AA1	ZBTB17
NOD1	COPS6
COPS6	NFKB1
UBC	TSG101
HSP90AA1	SP1
GABRB2	TRAK2
TRAK2	GSK3B
GSK3B	SMAD3
SMAD3	E2F4
GSK3B	AR
AR	E2F1
TRAK2	PRKAG1
PRKAG1	FAS
FAS	RB1
TRAK2	OGT
OGT	HCFC1
HCFC1	E2F3
TRAK2	PRKAB2
PRKAB2	GNB2L1
GNB2L1	TP73
GSK3B	TP53
GSK3B	MYC
PRKAB2	PIAS2
PRKAB2	REL
REL	NFKB2
PRKAB2	CRX
CRX	SP1
GABRB3	PRKACA
PRKACA	HDAC1
HDAC1	E2F4
GABRB3	MEOX2
MEOX2	KAT5
GABRB3	PRKCA
PRKCA	ELAVL1
HDAC1	E2F3
PRKCA	EP300
PRKACA	HSP90AA1
MEOX2	PRKAB2
MEOX2	RELA
RELA	NFKB1
RELA	NFKB2
RELA	SP1
GABRD	UBQLN1
UBQLN1	UBE3A
UBE3A	PML
UBQLN1	UBC
UBQLN1	PSEN2
UBQLN1	APP
UBQLN1	VCP
VCP	NFKB2
GABRE	CUX1
CUX1	TLE4
TLE4	HDAC1
CUX1	CCNA1
CCNA1	E2F1
CCNA1	RB1
GABRE	GPAA1
GPAA1	PIN1
CUX1	SATB1
SATB1	EP300
CUX1	BIN1
BIN1	MYC
GABRE	HLA-A
HLA-A	MAGEA4
MAGEA4	PIAS2
HLA-A	STAT3
CCNA1	SP1
GABRG2	GABARAP
GABARAP	NEDD4
NEDD4	SMAD3
NEDD4	CUL1
CUL1	E2F1
GABARAP	ATG7
ATG7	SHMT2
SHMT2	E2F2
GABARAP	TAX1BP1
TAX1BP1	EMILIN1
EMILIN1	FZR1
TAX1BP1	ITCH
ITCH	TP73
ATG7	EP300
NEDD4	MYCN
MYCN	ZBTB17
NEDD4	AKT1
AKT1	PIAS2
TAX1BP1	TNIP1
TNIP1	NFKB1
TAX1BP1	TNFAIP3
TNFAIP3	NFKB2
SMAD3	SP1
TNFSF11	EZH2
EZH2	BRCA1
TNFSF11	EEF1A1
EEF1A1	MDM2
MDM2	E2F1
EZH2	ELAVL1
EZH2	TRIM28
TRIM28	E2F3
EEF1A1	GNB2L1
BRCA1	ETS1
EEF1A1	HSP90AA1
EEF1A1	GTF2I
GTF2I	PIAS2
EEF1A1	ABCC2
ABCC2	NFKB1
EEF1A1	IKBKG
IKBKG	NFKB2
ZBTB17	CDKN2B
TP73	BBC3
NFKB2	CCL19
NFKB2	CCL21
PIAS2	CDKN2B
SP1	CDKN2B
ETS1	ABCB1
NFKB1	ABCB1
SP1	ABCB1
E2F4	CDC45
E2F2	CDC45
E2F3	CDC45
E2F1	CDC45
NFKB1	F8
ETS1	LYZ
