GABRA1	PRKCD
PRKAB2	TADA2A
TADA2A	HNF4A
PRKAB2	MAGED1
MAGED1	RBFOX2
RBFOX2	HOXA5
SMAD3	IRF7
OGT	SIN3A
SIN3A	IRF5
GABRB3	MEOX2
MEOX2	RELA
RELA	JUN
RELA	SP1
RELA	NFKB1
RELA	STAT3
MEOX2	KAT5
KAT5	MYC
RELA	HIF1A
MEOX2	PIN1
MEOX2	CIAPIN1
CIAPIN1	STAT1
RELA	CREBBP
GABRB3	PRKCA
PRKCA	EP300
GABRB3	PRKACA
PRKACA	HSP90AA1
RELA	ESR1
RELA	FOS
MEOX2	SPP1
SPP1	EPAS1
RELA	NCOR2
NCOR2	RARG
PRKCA	PPARG
PRKACA	HDAC1
HDAC1	PPARD
RELA	TP53
PRKCA	CTNNB1
PRKCA	ELAVL1
MEOX2	STK16
STK16	ELK1
RELA	RXRA
RARB	RXRB
RARB	RXRG
MEOX2	PRKAB2
KAT5	CEBPA
RELA	NFKB2
PRKACA	CREB1
RELA	BRCA1
HDAC1	SPI1
PRKACA	POU2F1
HDAC1	E2F4
RELA	SMAD4
MEOX2	TGFB1
TGFB1	SMAD3
MEOX2	TP53BP1
TP53BP1	MAPK1
TP53BP1	MAPK3
RELA	MAPK14
RELA	HDAC3
HDAC3	MAPK11
SMAD4	MAPK13
PRKACA	EGFR
EGFR	MAPK8
EGFR	MAPK9
HDAC1	MAPK10
MEOX2	POM121C
POM121C	STAT5A
EGFR	STAT5B
EGFR	STAT2
JUN	STAT4
MEOX2	AHCYL1
PRKACA	ITCH
ITCH	SMAD7
HDAC3	CREB3
MEOX2	HP1BP3
HP1BP3	NXF1
MEOX2	IKBKB
IKBKB	FOXO3
MEOX2	NCK2
NCK2	SOS1
RELA	HSPA8
PRKCA	GLI3
RELA	CEBPB
PRKCA	YWHAG
MEOX2	TRAF6
PRKACA	TCF3
TCF3	VDR
TGFB1	SMAD2
SMAD2	ETV4
MEOX2	ANP32B
ANP32B	HNF4A
RELA	REL
GABRD	UBQLN1
UBQLN1	HCVgp1
HCVgp1	JUN
UBQLN1	APP
UBQLN1	MTOR
MTOR	STAT3
UBQLN1	RAD23B
RAD23B	HIF1A
UBQLN1	UBE3A
UBE3A	RARA
MTOR	STAT1
UBQLN1	RAD23A
RAD23A	CREBBP
UBQLN1	GAPDH
GAPDH	EP300
UBQLN1	C1QTNF2
C1QTNF2	ARNT
UBE3A	MEOX2
UBE3A	ESR1
UBQLN1	MAP1LC3A
MAP1LC3A	EPAS1
UBE3A	NCOA3
UBQLN1	EPS15
EPS15	TFAP2A
RAD23B	BRCA1
UBQLN1	VCP
VCP	HSP90AA1
UBQLN1	UBQLN2
UBQLN2	YAP1
RAD23A	TP53
UBQLN1	HGS
UBQLN1	UBQLN4
UBQLN4	RXRA
RARA	RXRG
UBQLN1	UBC
CREBBP	SP3
UBE3A	CEBPA
VCP	NFKB2
UBQLN1	PSEN2
UBQLN1	ATXN3
ATXN3	CREB1
GAPDH	POU2F1
UBE3A	PML
HCVgp1	SMAD3
VCP	MAPK1
VCP	MAPK3
RAD23B	STAT6
HCVgp1	SMAD7
UBQLN4	NXF1
RAD23A	TRAF2
UBQLN1	USP9X
USP9X	ERG
CREBBP	ATF1
UBQLN1	RAP1GDS1
RAP1GDS1	KRAS
NCOA3	CEBPD
UBE3A	ARNTL
ARNTL	NPAS2
CREBBP	ETS2
CREBBP	EGR1
GABRE	HLA-A
HLA-A	STAT3
GABRE	CUX1
CUX1	CCNA1
CCNA1	SP1
CUX1	BIN1
BIN1	MYC
GABRE	GPAA1
GPAA1	PIN1
GABRE	ALG9
ALG9	RTF1
RTF1	STAT1
GABRE	GP1BB
GP1BB	LYN
LYN	CREBBP
CUX1	SATB1
SATB1	EP300
SATB1	PML
PML	ARNT
HLA-A	MEOX2
CUX1	CDK7
CDK7	ESR1
ALG9	XBP1
XBP1	FOS
GABRE	LSR
LSR	RARG
GABRE	FAM189B
FAM189B	HECW2
HECW2	TFAP2A
SATB1	UBE2I
CUX1	TLE4
TLE4	HDAC1
FAM189B	YAP1
CUX1	EHMT2
EHMT2	TP53
SATB1	CTNNB1
GABRE	BSCL2
BSCL2	ZDHHC17
ZDHHC17	LASP1
LASP1	DAZAP2
PML	TCF7L2
GABRE	EPHB4
EPHB4	APP
RARG	RXRA
RARG	RXRB
RARG	RXRG
ZDHHC17	TEAD1
ZDHHC17	GOLGA2
HDAC1	SP3
MYC	CEBPA
CDK7	HSP90AA1
CUX1	RECQL5
RECQL5	CREB1
CDK7	BRCA1
ALG9	DST1
DST1	SPI1
FAM189B	HSPA8
FAM189B	WWP1
WWP1	SMAD4
PIN1	SMAD3
MYC	MAPK3
BSCL2	CANX
CANX	VCP
FAM189B	CYHR1
CYHR1	MAPK9
ZDHHC17	ATF2
BSCL2	POM121C
CCNA1	PGR
PGR	STAT5B
SATB1	PIAS1
YAP1	SMAD7
ALG9	CDC42
CDC42	BNIP2
BNIP2	CREB3
XBP1	ATF6B
FAM189B	WWOX
WWOX	ELAVL1
BSCL2	SCAMP2
SCAMP2	JAGN1
JAGN1	CREB3L1
PML	FOXO1
GP1BB	YWHAZ
YWHAZ	FOXO3
BIN1	SOS1
ALG9	GSH1
GSH1	ATF1
PML	MYB
FAM189B	ITCH
MYC	CEBPB
YWHAZ	WWTR1
HDAC1	CEBPD
BSCL2	PLEKHF2
PLEKHF2	MBIP
MBIP	MYD88
GP1BB	TRAF4
TRAF4	NPAS2
ZDHHC17	HTT
CTNNB1	HNF4A
ALG9	HNRNPF
HNRNPF	RBFOX2
SATB1	PIAS4
PIAS4	IRF7
HDAC1	IRF5
GABRG2	GABARAP
GABARAP	TAX1BP1
TAX1BP1	ITCH
ITCH	JUN
GABARAP	NEDD4
NEDD4	SMAD3
SMAD3	SP1
GABARAP	KEAP1
KEAP1	RELA
TAX1BP1	TNIP1
TNIP1	NFKB1
GABARAP	TBC1D15
TBC1D15	STAT3
NEDD4	YY1
YY1	MYC
GABARAP	SQSTM1
SQSTM1	HIF1A
SQSTM1	RARA
GABARAP	ATG7
ATG7	STAT1
SMAD3	CREBBP
ATG7	EP300
NEDD4	SMAD2
SMAD2	RARB
GABARAP	NCOA7
NCOA7	ESR1
SMAD3	FOS
NEDD4	PPARG
PPARG	TFAP2A
ATG7	SIRT1
SIRT1	PPARA
GABARAP	DVL2
DVL2	CTNNB1
TAX1BP1	RAD18
RAD18	YAP1
DVL2	TP53
TAX1BP1	DAZAP2
DAZAP2	TCF7L2
NEDD4	SNCA
SNCA	ELK1
NEDD4	SRC
SRC	RXRA
PPARG	RXRB
DVL2	WWTR1
WWTR1	TEAD1
TAX1BP1	IKBKE
IKBKE	TRIM27
WWTR1	TEAD3
SMAD3	CEBPA
TAX1BP1	TNFAIP3
TNFAIP3	NFKB2
KEAP1	HSP90AA1
NEDD4	AKT1
AKT1	CREB1
NEDD4	BTRC
RAD18	BRCA1
DVL2	CSNK2A1
CSNK2A1	SPI1
NEDD4	EPRS
EPRS	POU2F1
IKBKE	IRF3
SMAD3	SMAD4
SQSTM1	MAPK1
SQSTM1	MAPK14
NEDD4	MAPKAPK3
MAPKAPK3	MAPK11
GABARAP	MAPK15
MAPK15	MAPK12
MAPK12	MAPK13
NEDD4	EGFR
ITCH	TP73
SQSTM1	STAT5A
SQSTM1	TKT
TKT	STAT4
TAX1BP1	DSTN
DSTN	STAT6
SQSTM1	PRKCD
NEDD4	SMAD7
ATG7	SHMT2
SHMT2	CREB3
ITCH	PTCH1
PTCH1	ATF6B
SNCA	Dynll1
Dynll1	CREB3L2
GABARAP	ULK1
ULK1	PRKAB2
NEDD4	KIFC3
KIFC3	CREB5
ATG7	FOXO1
GABARAP	GBAS
GBAS	FOXO3
EGFR	SOS1
NEDD4	ERG
GABARAP	ATG13
ATG13	HOF1
HOF1	ATF1
TAX1BP1	TRAF6
GABARAP	RB1CC1
RB1CC1	SKI
SKI	GLI2
KEAP1	FBXW11
SMAD3	CEBPB
SQSTM1	MYD88
SMAD3	HNF4A
TAX1BP1	TBK1
TBK1	REL
TNFAIP3	IRF7
NEDD4	ERBB3
ERBB3	EGR1
TNFSF11	EEF1A1
EEF1A1	MDM2
MDM2	JUN
EEF1A1	HSP90AA1
TNFSF11	EZH2
EZH2	RELA
EEF1A1	ABCC2
ABCC2	NFKB1
TNFSF11	SRC
SRC	STAT3
EEF1A1	GTF2I
GTF2I	MYC
EEF1A1	GNB2L1
EZH2	RARA
SRC	STAT1
SRC	CREBBP
EEF1A1	DDX17
DDX17	EP300
EZH2	BRCA1
BRCA1	ETS1
EZH2	NCOA1
EZH2	ESR1
EEF1A1	POLR2E
POLR2E	FOS
BRCA1	TFAP2A
TNFSF11	MED24
MED24	PPARA
EZH2	PPARG
EEF1A1	GADD45G
GADD45G	PPARD
EEF1A1	POLR2A
POLR2A	YAP1
SRC	TP53
EEF1A1	RUVBL1
RUVBL1	LEF1
EEF1A1	2-Sep
2-Sep	DAZAP2
EEF1A1	FUS
FUS	TCF7L2
EZH2	CTNNB1
EZH2	ELAVL1
ELAVL1	ELK1
EEF1A1	GORASP2
GORASP2	GOLGA2
EZH2	PHB2
ESR1	SP3
EEF1A1	IKBKG
IKBKG	NFKB2
BRCA1	CREB1
FUS	SPI1
EEF1A1	HSPA8
POLR2A	IRF3
EEF1A1	NUP214
NUP214	SMAD4
EEF1A1	HNRNPK
HNRNPK	SMAD3
GTF2I	MAPK1
GTF2I	MAPK3
EZH2	HDAC3
EZH2	VCP
CTNNB1	MAPK8
CTNNB1	MAPK9
EZH2	HDAC1
EEF1A1	RUVBL2
RUVBL2	ATF2
EEF1A1	RBMX
RBMX	STAT5A
SRC	EGFR
EZH2	TRIM28
HDAC3	SMAD7
EEF1A1	HNRNPA1
HNRNPA1	NXF1
EEF1A1	RPS3A
RPS3A	DDIT3
MDM2	FOXO1
MDM2	FOXO3
EEF1A1	PLCG1
PLCG1	SOS1
PLCG1	SOS2
EEF1A1	RBX1
RBX1	MYB
EZH2	HDAC2
HDAC2	GLI1
EZH2	BTRC
PPARG	VDR
EEF1A1	PPP1CB
NCOA1	ETS2
EEF1A1	PFN2
PFN2	HTT
MDM2	HNF4A
TRIM28	IRF7
RARA	CCNA1
NR3C2	ATP1A1
NR3C2	ATP1B2
CREB3	ARC
CREB1	ARC
ATF2	ARC
ATF6B	ARC
ATF4	ARC
CREB3L2	ARC
CREB3L1	ARC
CREB5	ARC
NFKB1	BIRC2
RELA	BIRC2
GLI1	BMP4
GLI1	WNT11
GLI2	BMP4
GLI2	WNT11
GLI3	BMP4
GLI3	WNT11
TP53	GADD45A
CREB1	PER1
ARNTL	PER1
NPAS2	PER1
CLOCK	PER1
ELK1	BIRC2
ELK1	CCND3
JUN	CCND3
CREB3	PCNA
CREB1	PCNA
ATF2	PCNA
ATF6B	PCNA
ATF4	PCNA
MAPK8	JUN
MAPK9	JUN
MAPK10	JUN
CREB3L2	PCNA
CREB3L1	PCNA
CREB5	PCNA
CREBBP	EPO
CREBBP	ALDOA
CREBBP	ANGPT2
CREBBP	HMOX1
CREBBP	LDHA
CREBBP	NOS2
CREBBP	SERPINE1
CREBBP	PGK1
CREBBP	TFRC
CREBBP	VEGFA
CREBBP	VEGFB
EP300	EPO
EP300	ALDOA
EP300	ANGPT2
EP300	HMOX1
EP300	LDHA
EP300	NOS2
EP300	SERPINE1
EP300	PGK1
EP300	TFRC
EP300	VEGFA
EP300	VEGFB
HIF1A	EPO
HIF1A	ALDOA
HIF1A	ANGPT2
HIF1A	HMOX1
HIF1A	LDHA
HIF1A	NOS2
HIF1A	SERPINE1
HIF1A	PGK1
HIF1A	TFRC
HIF1A	VEGFA
HIF1A	VEGFB
ARNT	EPO
ARNT	ALDOA
ARNT	ANGPT2
ARNT	HMOX1
ARNT	LDHA
ARNT	NOS2
ARNT	SERPINE1
ARNT	PGK1
ARNT	TFRC
ARNT	VEGFA
ARNT	VEGFB
NFKB1	HIF1A
RELA	HIF1A
STAT3	HIF1A
YAP1	BBC3
YAP1	BIRC2
YAP1	ID1
YAP1	ITGB2
YAP1	SERPINE1
YAP1	CCND3
WWTR1	BBC3
WWTR1	ITGB2
WWTR1	SERPINE1
SMAD3	SERPINE1
SMAD4	ID1
SMAD4	SERPINE1
LEF1	BIRC2
LEF1	CCND3
TCF7	BIRC2
TCF7	CCND3
TCF7L2	BIRC2
TCF7L2	CCND3
TEAD1	BIRC2
TEAD1	CCND3
TEAD4	BIRC2
TEAD4	CCND3
TEAD3	BIRC2
TEAD3	CCND3
TP73	BBC3
TCF7L1	BIRC2
TCF7L1	CCND3
FOXO1	PCK1
FOXO1	PCK2
SOS1	CCND3
SOS2	CCND3
STAT1	CCND3
STAT2	CCND3
STAT3	CCND3
STAT4	CCND3
STAT5A	CCND3
STAT5B	CCND3
STAT6	CCND3
MYD88	IL1B
HNF4A	PKLR
VDR	TRPV6
NFKB1	IL1B
NFKB1	CCL4
RELA	IL1B
RELA	CCL4
TP53	SESN1
TP53	IGFBP3
TP53	SERPINE1
TP53	PMAIP1
TP53	RPRM
TP53	BAI1
TP53	BAX
TP53	TP53I3
NFKB1	VEGFA
NFKB1	VEGFB
RELA	VEGFA
RELA	VEGFB
STAT1	VEGFA
STAT1	VEGFB
STAT3	VEGFA
STAT3	VEGFB
EPAS1	VEGFA
EPAS1	VEGFB
ETS1	MMP1
ETS1	VEGFA
ETS1	VEGFB
FOS	MMP1
FOS	VEGFA
FOS	VEGFB
JUN	MMP1
JUN	VEGFA
JUN	VEGFB
MYC	CKS1B
MYC	MMP1
MYC	VEGFA
MYC	VEGFB
NFKB1	NOS2
NFKB1	TRAF5
NFKB2	BIRC2
NFKB2	NOS2
NFKB2	TRAF5
RELA	NOS2
RELA	TRAF5
FOXO3	PCK1
FOXO3	PCK2
PPARA	FABP1
PPARA	APOC3
PPARA	ANGPTL4
PPARA	SCP2
PPARA	UCP1
PPARD	FABP3
PPARD	ILK
PPARD	ANGPTL4
PPARD	UBC
PPARD	UCP1
PPARG	MMP1
PPARG	PCK1
PPARG	PCK2
PPARG	ANGPTL4
PPARG	UCP1
PPARG	CD36
RXRA	FABP1
RXRA	FABP3
RXRA	APOC3
RXRA	ILK
RXRA	MMP1
RXRA	PCK1
RXRA	PCK2
RXRA	ANGPTL4
RXRA	SCP2
RXRA	UBC
RXRA	UCP1
RXRA	CD36
RXRB	FABP1
RXRB	FABP3
RXRB	APOC3
RXRB	ILK
RXRB	MMP1
RXRB	PCK1
RXRB	PCK2
RXRB	ANGPTL4
RXRB	SCP2
RXRB	UBC
