GABRA1	PRKCD
PRKCD	EP300
EP300	TP73
PRKCD	STAT3
STAT3	HIF1A
EP300	CREBBP
EP300	ARNT
GRIK1	SDCBP
SDCBP	TRIM32
TRIM32	TP73
SDCBP	TRAF6
TRAF6	HIF1A
GRIK1	GRIP1
GRIP1	CREBBP
SDCBP	ZBTB8A
ZBTB8A	EP300
SDCBP	SIAH1
SIAH1	PIAS2
PIAS2	ARNT
CA2	NONO
NONO	PIN1
PIN1	TP73
CA2	SLC4A1
SLC4A1	CDKN2A
CDKN2A	HIF1A
NONO	SMARCA4
SMARCA4	CREBBP
NONO	CTTN
CTTN	EP300
CDKN2A	BRCA1
BRCA1	ARNT
CA4	PRDX2
PRDX2	TALDO1
TALDO1	TP73
CA4	PIH1D1
PIH1D1	POLR2L
POLR2L	ESR1
ESR1	HIF1A
PIH1D1	KMT2A
KMT2A	CREBBP
PIH1D1	POLR2A
POLR2A	EP300
PIH1D1	PPP1CA
PPP1CA	BRCA1
GABRA3	SDCBP2
SDCBP2	ZCCHC10
ZCCHC10	PIN1
SDCBP2	TIFA
TIFA	TRAF6
ZCCHC10	TP53
TP53	CREBBP
TP53	EP300
HIF1A	ARNT
GABRA4	APP
APP	KAT5
KAT5	TP73
APP	MCM7
MCM7	HIF1A
APP	CDC20
CDC20	CREBBP
APP	MAPK8
MAPK8	EP300
APP	PSEN2
PSEN2	ELAVL1
ELAVL1	ARNT
GABRB1	NOD1
NOD1	RNF34
RNF34	CDC20
CDC20	TP73
NOD1	PSMA7
PSMA7	HIF1A
RNF34	TP53
NOD1	HSP90AA1
HSP90AA1	ARNT
GABRB2	TRAK2
TRAK2	PRKAB2
PRKAB2	GNB2L1
GNB2L1	TP73
GNB2L1	HIF1A
PRKAB2	REL
REL	CREBBP
TRAK2	PRKAA1
PRKAA1	EP300
PRKAB2	PIAS2
GABRB3	MEOX2
MEOX2	KAT5
MEOX2	RELA
RELA	HIF1A
RELA	CREBBP
GABRB3	PRKCA
PRKCA	EP300
GABRB3	PRKACA
PRKACA	HSP90AA1
GABRD	UBQLN1
UBQLN1	APP
UBQLN1	RAD23B
RAD23B	HIF1A
UBQLN1	RAD23A
RAD23A	CREBBP
UBQLN1	GAPDH
GAPDH	EP300
UBQLN1	C1QTNF2
C1QTNF2	ARNT
GABRE	GPAA1
GPAA1	PIN1
GABRE	HLA-A
HLA-A	STAT3
GABRE	GP1BB
GP1BB	LYN
LYN	CREBBP
GABRE	CUX1
CUX1	SATB1
SATB1	EP300
SATB1	PML
PML	ARNT
GABRG2	GABARAP
GABARAP	TAX1BP1
TAX1BP1	ITCH
ITCH	TP73
GABARAP	SQSTM1
SQSTM1	HIF1A
GABARAP	NEDD4
NEDD4	SMAD3
SMAD3	CREBBP
GABARAP	ATG7
ATG7	EP300
CREBBP	EDN1
EP300	EDN1
HIF1A	EDN1
ARNT	EDN1
TP73	BBC3
