HTR2A	CBL
GNAI2	NPM1
NPM1	TFAP2A
WWP2	SMAD7
SMAD7	MYC
YWHAQ	HSPB1
HSPB1	HSF1
TRIP6	PTK2
PTK2	TP53
TRIP6	UBE2C
UBE2C	RELA
YWHAQ	NCOA3
NCOA3	ETS1
YWHAQ	SNCA
TRIP6	SRC
SRC	CREBBP
SMAD3	EP300
SMAD3	HIF1A
YWHAQ	NCOA1
NCOA1	ARNT
GNAI3	GNB2
GNB2	STAT3
SMURF1	MYD88
HTR1A	HTR1D
HTR1D	HTR1B
HTR1B	MDFI
MDFI	KAT5
KAT5	CREB1
MDFI	VHL
VHL	HSP90AA1
MDFI	PIN1
PIN1	JUN
KAT5	EP300
EP300	NFKB1
VHL	SP1
KAT5	BRCA1
BRCA1	POU2F1
KAT5	MYC
KAT5	UBE2I
UBE2I	HSF1
KAT5	TP53
EP300	FOS
KAT5	RELA
EP300	MAPK1
BRCA1	MAPK3
MDFI	MYOD1
MYOD1	CREBBP
VHL	HIF1A
MYOD1	STAT3
KAT5	MDM2
MDM2	MYD88
HTR1D	S1PR1
HTR1E	ATP5B
ATP5B	HSP90AA1
HTR1E	MEOX2
MEOX2	RELA
RELA	JUN
HTR1E	PSMC4
PSMC4	PSMD10
PSMD10	NFKB1
PSMC4	PSMC5
PSMC5	SP1
PSMC4	PSMA3
RELA	POU2F1
HTR1E	PSMC3
PSMC3	TP53
TP53	TFAP2A
PSMC5	MYC
PSMC3	STAT1
STAT1	HSF1
RELA	FOS
TP53	ETS1
MEOX2	TP53BP1
TP53BP1	MAPK1
TP53BP1	MAPK3
PSMC4	RBBP4
RBBP4	CREBBP
RELA	EP300
PSMC3	HIF1A
HIF1A	ARNT
RELA	STAT3
MEOX2	TRAF6
TRAF6	MYD88
MEOX2	KAT5
HTR2C	CALM1
HTR2C	DLG4
DLG4	MDM2
MDM2	JUN
CALM1	DCUN1D1
DCUN1D1	NFKB1
CALM1	ESR1
ESR1	SP1
DLG4	ACTN2
ACTN2	SNAI1
SNAI1	EGR1
DLG4	HGS
HGS	HSPA8
HTR2C	LIN7C
LIN7C	APC
APC	TFAP2A
ESR1	MYC
CALM1	HSPA4
HSPA4	HSF1
DLG4	ERBB4
ERBB4	TP53
DLG4	KCNA4
KCNA4	SIRT1
SIRT1	FOS
MDM2	RELA
ACTN2	SP100
SP100	ETS1
ESR1	MAPK1
ESR1	CREBBP
MDM2	EP300
MDM2	HIF1A
DLG4	ERBB2
ERBB2	STAT3
CALM1	AKT1
AKT1	CREB1
HTR6	COPS5
COPS5	HSP90AA1
COPS5	JUN
COPS5	NFKB1
HTR6	CLTC
CLTC	EP300
EP300	SP1
CLTC	XRCC6
XRCC6	POU2F1
EP300	MYC
HTR6	ATM
ATM	DAXX
DAXX	HSF1
ATM	TP53
ATM	RELA
CLTC	ARRB2
ARRB2	MAPK3
EP300	CREBBP
ATM	HIF1A
HTR6	MTOR
MTOR	STAT3
ATM	TRAF6
ATM	CREB1
HTR7	CUL3
CUL3	HSP90AA1
CUL3	ATF2
ATF2	JUN
CUL3	NFKB1
CUL3	CTNNB1
CUL3	GRB2
CUL3	XRCC5
XRCC5	POU2F1
CUL3	NPM1
CUL3	APP
CUL3	SMARCA4
SMARCA4	HSF1
CUL3	YWHAZ
ATF2	FOS
CUL3	KPNA2
KPNA2	RELA
CUL3	DAXX
DAXX	ETS1
CUL3	MAPKAPK2
MAPKAPK2	MAPK1
MAPKAPK2	MAPK3
CUL3	RPA2
RPA2	STAT3
CUL3	FADD
FADD	MYD88
ATF2	CREB1
DRD1	RANBP9
RANBP9	ESR1
ESR1	SMURF1
RANBP9	NR3C1
NR3C1	JUN
NR3C1	NFKB1
ESR1	EP300
NR3C1	POU2F1
RANBP9	APP
MYC	TFAP2A
RANBP9	UBE2I
ESR1	TP53
UBE2I	FOS
ESR1	RELA
UBE2I	ETS1
RANBP9	HDAC6
HDAC6	MAPK3
ESR1	HIF1A
ESR1	STAT3
HDAC6	MYD88
NR3C1	CREB1
DRD5	GNA12
GNA12	HSP90AA1
DRD5	GNA13
GNA13	PTK2B
PTK2B	VAV1
VAV1	JUN
GNA13	MAP3K5
MAP3K5	EP300
HSP90AA1	SP1
GNA12	APP
APP	HSPA8
HSP90AA1	HSF1
HSP90AA1	TP53
EP300	RELA
VAV1	MAPK1
MAP3K5	ARRB2
MAP3K5	CREBBP
HSP90AA1	HIF1A
HSP90AA1	STAT3
MAP3K5	TRAF6
EP300	CREB1
DRD3	EPB41L1
EPB41L1	COPS3
COPS3	HSP90AA1
DRD3	GIPC1
GIPC1	MCM7
MCM7	RB1
RB1	SP1
GIPC1	OGT
OGT	RELA
RELA	EGR1
GIPC1	SH3BP4
SH3BP4	TFAP2A
DRD3	RDX
RDX	HSPA4
COPS5	TP53
GIPC1	ACTN1
ACTN1	PIAS4
PIAS4	ETS1
RDX	VCP
VCP	MAPK1
VCP	MAPK3
MCM7	HIF1A
HIF1A	CREBBP
RDX	CTTN
CTTN	EP300
RB1	ARNT
RB1	STAT3
MCM7	HDAC6
MCM7	FHL2
FHL2	CREB1
DRD4	GRB2
DRD4	ARRB2
ARRB2	MAP2K4
MAP2K4	JUN
ARRB2	NFKBIA
NFKBIA	NFKB1
ARRB2	MAPK1
MAPK1	SP1
ARRB2	XRCC6
ARRB2	NPM1
DRD4	STUB1
STUB1	MYC
STUB1	HSF1
STUB1	TP53
ARRB2	POLR2E
POLR2E	FOS
STUB1	RELA
ARRB2	CSK
CSK	CREBBP
STUB1	HIF1A
ARRB2	CAPN1
CAPN1	STAT3
ARRB2	TRAF6
ARRB2	AKT1
ADRA1B	AP2M1
AP2M1	EEF1A1
EEF1A1	HSP90AA1
AP2M1	AP1G1
AP1G1	JUN
AP2M1	CLTC
AP2M1	SFPQ
SFPQ	SP1
AP2M1	HSPA8
AP2M1	EPS15
EPS15	TFAP2A
AP2M1	CSNK2B
CSNK2B	MYC
EEF1A1	CBS
CBS	HSF1
AP2M1	BCR
BCR	TP53
SFPQ	MAPK1
AP2M1	IQGAP1
IQGAP1	MAPK3
AP2M1	APC
APC	CREBBP
EP300	HIF1A
EP300	STAT3
EEF1A1	MDM2
ADRA1D	GOPC
GOPC	TGFBR2
TGFBR2	HSP90AA1
GOPC	RELA
RELA	NFKB1
ADRA1D	DTNA
DTNA	NUP62
NUP62	SP1
DTNA	ACTB
ACTB	EP300
ADRA1D	ERLIN2
ERLIN2	TUBA1A
TUBA1A	MYC
GOPC	HSF1
DTNA	NMT1
NMT1	TP53
ADRA1D	AMFR
AMFR	VCP
ADRA1D	SNTB2
SNTB2	ABCA1
ABCA1	CREBBP
RELA	HIF1A
DTNA	PSEN1
PSEN1	TRAF6
AMFR	ATXN3
ATXN3	CREB1
ADRA2A	UCHL1
UCHL1	HSP90AA1
ADRA2A	GNAI2
GNAI2	ITCH
ITCH	JUN
UCHL1	COPS5
UCHL1	CTNNB1
UCHL1	TP53
TP53	EGR1
UCHL1	HSPA8
UCHL1	CDK4
CDK4	MYC
UCHL1	UBE2I
NPM1	RELA
TP53	MAPK1
TP53	MAPK3
CTNNB1	EP300
ADRA2A	GNB1
GNB1	MTOR
ITCH	MDM2
TP53	CREB1
ADRA2B	UCHL1
UBE2I	JUN
TP53	RELA
CTNNB1	HDAC6
ADRA2C	UCHL1
CHRM1	GPRASP2
GPRASP2	AGO2
AGO2	HSP90AA1
GPRASP2	AP1G1
GPRASP2	TXN
TXN	NFKB1
NFKB1	SP1
TXN	TP53
TXN	NR3C1
GPRASP2	EIF3E
EIF3E	FBXW7
FBXW7	MYC
CHRM1	GPRASP1
GPRASP1	OPRD1
OPRD1	HSPA4
JUN	FOS
GPRASP2	AGO1
AGO1	RELA
GPRASP2	RAF1
RAF1	MAPK1
RAF1	MAPK3
GPRASP2	RPS6KA5
RPS6KA5	CREBBP
RPS6KA5	EP300
HSPA4	HIF1A
GPRASP2	AP1M1
AP1M1	BRCA1
BRCA1	ARNT
OPRD1	SIAH1
SIAH1	STAT3
GPRASP2	KEAP1
KEAP1	SQSTM1
RPS6KA5	CREB1
CHRM2	SET
SET	NR3C1
NR3C1	HSP90AA1
SET	TP53
TP53	SP1
SET	APP
CHRM2	GPRASP1
CHRM2	Set
Set	Csnk1e
Csnk1e	NACA
NACA	FOS
SET	CCNB1
CCNB1	RELA
NR3C1	CREBBP
CCNB1	EP300
TP53	HIF1A
NR3C1	STAT3
APP	TIRAP
TIRAP	MYD88
CHRM3	CSNK1A1
CSNK1A1	HSP90AA1
CHRM3	SET
CSNK1A1	HSPA4
APP	MAPK7
MAPK7	FOS
CSNK1A1	MDM2
NFKB1	IL6
RELA	IL6
CREBBP	PFKFB3
EP300	PFKFB3
HIF1A	PFKFB3
ARNT	PFKFB3
NFKB1	HIF1A
RELA	HIF1A
STAT3	HIF1A
HSF1	HSPA1A
MYD88	IL6
MAPK1	CDK4
MAPK3	CDK4
NFKB1	BCL2A1
RELA	BCL2A1
ETS1	CDK4
FOS	CDK4
JUN	CDK4
MYC	CDK4
FOS	IL6
JUN	IL6
MAPK1	IL6
MAPK3	IL6
CREB1	CD55
SP1	COL4A2
SP1	COL4A1
SP1	CTGF
NFKB1	ELF3
RELA	ELF3
JUN	GJA1
SP1	GJA1
NFIC	HSPA1A
TFAP2A	HSPA1A
NFKB1	IER3
CREB1	IL6
EGR1	IL6
NFIC	IL6
TFAP2A	IL6
MYC	NME1
TP53	NME1
EGR1	TFPI2
JUN	TFPI2
NFIC	TFPI2
NFKB1	TFPI2
POU2F1	TFPI2
SP1	TFPI2
