GABRA1	PRKCD
PRKCD	TP53
PRKCD	APP
APP	MYC
PRKCD	EP300
EP300	TP63
TP63	ETV4
ADRA2B	UCHL1
UCHL1	TP53
UCHL1	CDK4
CDK4	MYC
UCHL1	UBE2I
UBE2I	TP63
GABRA3	SDCBP2
SDCBP2	ZCCHC10
ZCCHC10	TP53
SDCBP2	C1orf35
C1orf35	APP
SDCBP2	PRPF40A
PRPF40A	HTT
HTT	ETV4
GABRA4	APP
APP	MAPK8
MAPK8	TP53
APP	HSPA8
HSPA8	HTT
GABRB1	NOD1
NOD1	RNF34
RNF34	TP53
NOD1	HSP90AA1
HSP90AA1	MYC
NOD1	UBC
UBC	UBA2
UBA2	ETV4
GABRB2	TRAK2
TRAK2	GSK3B
GSK3B	TP53
GSK3B	MYC
TRAK2	PRKAG1
PRKAG1	FKBP4
FKBP4	SAE1
SAE1	ETV4
GABRB3	MEOX2
MEOX2	RELA
RELA	TP53
MEOX2	KAT5
KAT5	MYC
MEOX2	TGFB1
TGFB1	SMAD2
SMAD2	ETV4
GABRD	UBQLN1
UBQLN1	RAD23A
RAD23A	TP53
UBQLN1	APP
UBQLN1	UBC
GABRE	CUX1
CUX1	EHMT2
EHMT2	TP53
CUX1	BIN1
BIN1	MYC
GABRE	BSCL2
BSCL2	ZDHHC17
ZDHHC17	HTT
GABRG2	GABARAP
GABARAP	DVL2
DVL2	TP53
GABARAP	NEDD4
NEDD4	YY1
YY1	MYC
NEDD4	SMAD2
MYC	NME1
TP53	NME1
ETV4	VIM
