GABRA1	PRKCD
PRKCD	STAT3
STAT3	NFKB1
PRKCD	HSP90AA1
HSP90AA1	NFIC
PRKCD	SP1
HSP90AA1	PPARA
PRKCD	EP300
EP300	RXRA
PRKCD	APP
APP	AKAP13
AKAP13	RXRB
EP300	PPARG
PPARG	RXRG
EP300	TFAP2A
EP300	ETS1
EP300	FOXO3
STAT3	JUN
STAT3	IL1RAP
IL1RAP	MYD88
NFKB1	IRF8
EP300	IRF1
GABRA3	SDCBP2
SDCBP2	ZNF581
ZNF581	BANP
BANP	NFKB1
SDCBP2	TIFA
TIFA	TRAF6
TRAF6	SMURF1
SMURF1	NFIC
SDCBP2	ZCCHC10
ZCCHC10	TP53
TP53	SP1
SDCBP2	PRPF40A
PRPF40A	UBE2I
UBE2I	PPARA
UBE2I	RXRA
SDCBP2	C1orf35
C1orf35	APP
TIFA	IRAK1
IRAK1	CUL1
CUL1	RXRG
TP53	TFAP2A
TP53	ETS1
TRAF6	AKT1
AKT1	FOXO3
ZCCHC10	PIN1
PIN1	JUN
TRAF6	STAT3
TRAF6	MYD88
TRAF6	IRF8
SDCBP2	SEC23A
SEC23A	STUB1
STUB1	IRF1
GABRA4	APP
APP	GSK3B
GSK3B	NFKB1
APP	PSEN2
PSEN2	ELAVL1
ELAVL1	NFIC
APP	MAPK8
MAPK8	SP1
AKAP13	PPARA
GSK3B	RXRA
MAPK8	NR4A1
NR4A1	RXRG
APP	MYC
MYC	TFAP2A
APP	MAPK7
MAPK7	ETS1
MYC	FOXO3
MAPK8	JUN
MAPK8	STAT3
APP	TIRAP
TIRAP	MYD88
PSEN2	TRAF6
APP	SET
SET	IRF1
GABRB1	NOD1
NOD1	COPS6
COPS6	NFKB1
NOD1	HSP90AA1
HSP90AA1	SP1
NOD1	CASP2
CASP2	RXRA
HSP90AA1	NR3C1
NR3C1	RXRB
NOD1	UBC
UBC	CUL1
NOD1	RNF34
RNF34	TP53
UBC	BTRC
BTRC	FOXO3
NOD1	CASP9
CASP9	JUN
HSP90AA1	STAT3
UBC	HDAC6
HDAC6	MYD88
UBC	SQSTM1
SQSTM1	IRF8
UBC	TRIM28
TRIM28	IRF1
GABRB2	TRAK2
TRAK2	GSK3B
GSK3B	HSP90AA1
TRAK2	PRKAB2
PRKAB2	CRX
CRX	SP1
GSK3B	RELA
RELA	PPARA
TRAK2	KLC1
KLC1	APP
PRKAB2	MDFI
MDFI	NR1H2
NR1H2	RXRG
GSK3B	TP53
GSK3B	CTNNB1
CTNNB1	FOXO3
GSK3B	JUN
GSK3B	BCL3
BCL3	STAT3
GSK3B	MDM2
MDM2	MYD88
MDM2	IRF1
GABRB3	MEOX2
MEOX2	RELA
RELA	NFKB1
GABRB3	PRKACA
PRKACA	HSP90AA1
RELA	SP1
RELA	RXRA
MEOX2	RARB
RARB	RXRB
RARB	RXRG
GABRB3	PRKCA
PRKCA	EP300
MEOX2	IKBKB
IKBKB	FOXO3
RELA	JUN
RELA	STAT3
MEOX2	TRAF6
RELA	IRF8
MEOX2	SET
GABRD	UBQLN1
UBQLN1	APP
UBQLN1	PSEN2
UBQLN1	UBQLN4
UBQLN4	RXRA
UBQLN1	UBE3A
UBE3A	RARA
RARA	RXRG
UBQLN1	EPS15
EPS15	TFAP2A
UBQLN1	HCVgp1
HCVgp1	JUN
UBQLN1	MTOR
MTOR	STAT3
GABRE	HLA-A
HLA-A	STAT3
GABRE	CUX1
CUX1	CDK7
CDK7	HSP90AA1
CUX1	CCNA1
CCNA1	SP1
CUX1	SATB1
SATB1	UBE2I
GABRE	LSR
LSR	RARG
RARG	RXRA
RARG	RXRB
RARG	RXRG
GABRE	FAM189B
FAM189B	HECW2
HECW2	TFAP2A
SATB1	EP300
GABRE	GP1BB
GP1BB	YWHAZ
YWHAZ	FOXO3
GABRE	BSCL2
BSCL2	PLEKHF2
PLEKHF2	MBIP
MBIP	MYD88
GABRE	ALG9
ALG9	EAF1
EAF1	TOP1
TOP1	IRF8
GABRG2	GABARAP
GABARAP	TAX1BP1
TAX1BP1	TNIP1
TNIP1	NFKB1
GABARAP	KEAP1
KEAP1	HSP90AA1
GABARAP	NEDD4
NEDD4	SMAD3
SMAD3	SP1
GABARAP	ATG7
ATG7	SIRT1
SIRT1	PPARA
NEDD4	SRC
SRC	RXRA
NEDD4	PPARG
PPARG	RXRB
PPARG	TFAP2A
ATG7	EP300
GABARAP	GBAS
GBAS	FOXO3
TAX1BP1	ITCH
ITCH	JUN
GABARAP	TBC1D15
TBC1D15	STAT3
GABARAP	SQSTM1
SQSTM1	MYD88
NEDD4	MDM2
TNFSF11	EEF1A1
EEF1A1	ABCC2
ABCC2	NFKB1
EEF1A1	HSP90AA1
TNFSF11	MED24
MED24	PPARA
TNFSF11	SRC
TNFSF11	EZH2
EZH2	PPARG
EZH2	BRCA1
BRCA1	TFAP2A
BRCA1	ETS1
EEF1A1	MDM2
MDM2	FOXO3
MDM2	JUN
SRC	STAT3
EZH2	RELA
STAT3	PIM2
STAT3	SOCS7
MYD88	IL12B
IRF8	IL12B
IRF1	IL12B
FOXO3	G6PC
PPARA	FABP1
RXRA	FABP1
RXRB	FABP1
RXRG	FABP1
JUN	IL12B
NFKB1	IL12B
SP1	ADH6
SP1	ALB
TFAP2A	CCNB1
ETS1	CSNK2A1
NFIC	CSNK2A1
NFKB1	CSNK2A1
JUN	CYP11A1
NFIC	CYP11A1
NFKB1	CYP11A1
SP1	CYP11A1
TFAP2A	CYP11A1
NFIC	CYP17A1
SP1	CYP17A1
