GABRA1	PRKCD
PRKCD	TP53
PRKCD	STAT3
STAT3	PML
PML	E2F4
PRKCD	EP300
EP300	ATF2
EP300	CREB1
EP300	ATF4
STAT3	COPS5
COPS5	CREB3
TP53	NFYA
NFYA	ATF6B
PRKCD	ELAVL1
ELAVL1	CREB3L2
EP300	DDIT3
DDIT3	CREB3L1
EP300	BRCA1
BRCA1	CREB5
STAT3	NFKB1
PRKCD	SP1
PRKCD	HSP90AA1
HSP90AA1	NFIC
EP300	PPARG
EP300	RXRA
PRKCD	APP
APP	AKAP13
AKAP13	RXRB
PPARG	RXRG
PRKCD	VHL
VHL	GLI1
STAT3	HDAC1
HDAC1	GLI2
PRKCD	GSK3A
GSK3A	GLI3
EP300	ETS1
STAT3	RELA
EP300	CREBBP
STAT3	HIF1A
EP300	ARNT
HSP90AA1	PPARA
EP300	CEBPB
PRKCD	STAT1
EP300	FOS
ADRA2B	UCHL1
UCHL1	TP53
UCHL1	CTNNB1
CTNNB1	BRCA1
BRCA1	E2F4
ADRA2B	EIF2B1
EIF2B1	HNRNPL
HNRNPL	HMGA1
HMGA1	ATF2
TP53	CREB1
EIF2B1	GORASP2
GORASP2	SHMT2
SHMT2	ATF4
UCHL1	COPS5
UCHL1	CDK6
CDK6	ATF6B
CTNNB1	ELAVL1
COPS5	PGRMC1
PGRMC1	CREB3L1
COPS5	NFKB1
CTNNB1	SP1
UCHL1	HSP90AA1
CTNNB1	PPARG
UCHL1	UBE2I
UBE2I	RXRA
PPARG	RXRB
UCHL1	CDK4
CDK4	GLI1
CTNNB1	HDAC1
CTNNB1	CREBBP
CREBBP	GLI3
UBE2I	ETS1
TP53	RELA
CTNNB1	EP300
CTNNB1	HIF1A
HSP90AA1	ARNT
UBE2I	PPARA
HNRNPL	HNRNPK
HNRNPK	CEBPB
UBE2I	STAT1
UBE2I	FOS
GABRA3	SDCBP2
SDCBP2	ZCCHC10
ZCCHC10	TP53
SDCBP2	BEND7
BEND7	C1QBP
C1QBP	CEBPA
CEBPA	E2F4
SDCBP2	C11orf57
C11orf57	MAPK8
MAPK8	ATF2
SDCBP2	TIFA
TIFA	IRAK1
IRAK1	BTRC
BTRC	ATF4
IRAK1	EMD
EMD	CREB3
BEND7	TRIM27
TRIM27	NFYC
NFYC	ATF6B
SDCBP2	PRPF40A
PRPF40A	HNRNPK
HNRNPK	ELAVL1
PRPF40A	UBQLN4
UBQLN4	RUNX1T1
RUNX1T1	CREB3L1
TIFA	TRAF6
TRAF6	TRAF2
TRAF2	CREB5
TP53	BRCA1
SDCBP2	ZNF581
ZNF581	BANP
BANP	NFKB1
TP53	SP1
TRAF6	SMURF1
SMURF1	NFIC
ZCCHC10	PIN1
PIN1	PPARG
PRPF40A	UBE2I
SDCBP2	C1orf35
C1orf35	APP
IRAK1	CUL1
CUL1	RXRG
TRAF6	ITCH
ITCH	GLI1
TRIM27	HDAC1
TRAF6	KRAS
KRAS	GLI3
TP53	ETS1
TP53	CREBBP
TP53	EP300
TRAF6	HIF1A
HIF1A	ARNT
IRAK1	STAT1
GABRA4	APP
APP	MAPK8
MAPK8	TP53
APP	EEF1D
EEF1D	HCFC1
HCFC1	E2F4
APP	KAT5
KAT5	CREB1
APP	PSEN2
PSEN2	APH1A
APH1A	ATF4
HCFC1	CREB3
APP	CUL3
CUL3	NXF1
NXF1	ATF6B
PSEN2	ELAVL1
CUL3	PGRMC1
MAPK8	TRAF2
KAT5	BRCA1
APP	GSK3B
GSK3B	NFKB1
MAPK8	SP1
ELAVL1	NFIC
APP	RFX5
RFX5	PPARG
GSK3B	RXRA
MAPK8	NR4A1
NR4A1	RXRG
APP	MYC
MYC	GLI1
APP	APBB1
APBB1	HDAC1
HDAC1	GLI3
APP	MAPK7
MAPK7	ETS1
EEF1D	RELA
APP	CDC20
CDC20	CREBBP
MAPK8	EP300
APP	MCM7
MCM7	HIF1A
ELAVL1	ARNT
AKAP13	PPARA
GSK3B	CEBPB
APP	HDAC4
HDAC4	STAT1
MAPK7	FOS
GABRB1	NOD1
NOD1	RNF34
RNF34	TP53
NOD1	UBC
UBC	BRCA1
UBC	CUL3
CUL3	ATF2
UBC	BTRC
UBC	EMD
UBC	ATF6
ATF6	ATF6B
UBC	PSMB5
PSMB5	RND1
RND1	CREB3L2
UBC	VDAC1
VDAC1	TSPO
TSPO	CREB3L1
RNF34	TRIM23
TRIM23	CREB5
NOD1	COPS6
COPS6	NFKB1
NOD1	HSP90AA1
HSP90AA1	SP1
UBC	SFPQ
SFPQ	PPARG
NOD1	CASP2
CASP2	RXRA
HSP90AA1	NR3C1
NR3C1	RXRB
UBC	CUL1
NOD1	CFLAR
CFLAR	ITCH
TP53	HDAC1
HSP90AA1	FBXW11
FBXW11	GLI3
NOD1	PSMA7
PSMA7	HIF1A
NOD1	CASP8
CASP8	CEBPB
BRCA1	STAT1
UBC	ABL1
ABL1	FOS
GABRB2	TRAK2
TRAK2	GSK3B
GSK3B	TP53
GSK3B	SMAD3
SMAD3	E2F4
SMAD3	ATF2
GSK3B	CREB1
GSK3B	RELA
RELA	ATF4
TRAK2	PRKAB2
PRKAB2	CREB3L1
CREB3L1	CREB3
PRKAB2	TP53BP2
TP53BP2	NXF1
PRKAB2	REL
REL	CEP19
CEP19	CREB3L2
PRKAB2	TRAF2
TRAK2	PLK1
PLK1	BRCA1
PRKAB2	CRX
CRX	SP1
GSK3B	HSP90AA1
GSK3B	CTNNB1
TRAK2	KLC1
KLC1	APP
PRKAB2	MDFI
MDFI	NR1H2
NR1H2	RXRG
GSK3B	MYC
REL	HDAC1
TRAK2	GSK3A
REL	CREBBP
TRAK2	PRKAA1
PRKAA1	EP300
PRKAB2	GNB2L1
GNB2L1	HIF1A
PRKAB2	PIAS2
PIAS2	ARNT
RELA	PPARA
GNB2L1	STAT1
GSK3B	BCL3
BCL3	FOS
GABRB3	MEOX2
MEOX2	RELA
RELA	TP53
GABRB3	PRKACA
PRKACA	HDAC1
HDAC1	E2F4
GABRB3	PRKCA
PRKCA	EP300
PRKACA	CREB1
RELA	HDAC3
HDAC3	CREB3
MEOX2	HP1BP3
HP1BP3	NXF1
PRKCA	ELAVL1
MEOX2	PRKAB2
RELA	BRCA1
RELA	NFKB1
RELA	SP1
PRKACA	HSP90AA1
PRKCA	PPARG
RELA	RXRA
MEOX2	RARB
RARB	RXRB
RARB	RXRG
PRKACA	ITCH
PRKCA	GLI3
RELA	CREBBP
RELA	HIF1A
RELA	CEBPB
MEOX2	CIAPIN1
CIAPIN1	STAT1
RELA	FOS
GABRD	UBQLN1
UBQLN1	RAD23A
RAD23A	TP53
UBQLN1	UBE3A
UBE3A	PML
UBQLN1	APP
UBQLN1	ATXN3
ATXN3	CREB1
UBQLN1	PSEN2
UBQLN1	UBC
UBQLN1	UBQLN4
UBQLN4	NXF1
RAD23A	TRAF2
UBQLN1	RAD23B
RAD23B	BRCA1
UBQLN4	RXRA
UBE3A	RARA
RARA	RXRG
UBQLN1	RAP1GDS1
RAP1GDS1	KRAS
RAD23A	CREBBP
