GABRA1	PRKCD
PRKCD	APP
APP	MYC
PRKCD	STAT3
STAT3	JUN
PRKCD	EP300
EP300	ETS1
EP300	FOS
STAT3	MAPK1
PRKCD	SNCA
SNCA	MAPK3
EP300	MAX
EP300	CREB1
EP300	RXRA
APP	AKAP13
AKAP13	RXRB
EP300	PPARG
PPARG	RXRG
PRKCD	HSP90AA1
HSP90AA1	NFIC
HSP90AA1	PPARD
PRKCD	TP53
STAT3	NFKB1
HSP90AA1	PPARA
GABRA3	SDCBP2
SDCBP2	C1orf35
C1orf35	APP
SDCBP2	ZCCHC10
ZCCHC10	PIN1
PIN1	JUN
ZCCHC10	TP53
TP53	ETS1
SDCBP2	PRPF40A
PRPF40A	UBE2I
UBE2I	FOS
TP53	MAPK1
TP53	MAPK3
ZCCHC10	SNIP1
SNIP1	MAX
TP53	CREB1
UBE2I	RXRA
SDCBP2	TIFA
TIFA	IRAK1
IRAK1	CUL1
CUL1	RXRG
TIFA	TRAF6
TRAF6	SMURF1
SMURF1	NFIC
IRAK1	HSP90AA1
SDCBP2	ZNF581
ZNF581	BANP
BANP	NFKB1
UBE2I	PPARA
GABRA4	APP
APP	MAPK8
MAPK8	JUN
APP	MAPK7
MAPK7	ETS1
MAPK7	FOS
APP	SNCA
SNCA	MAPK1
APP	KAT5
KAT5	MAX
KAT5	CREB1
APP	GSK3B
GSK3B	RXRA
MAPK8	NR4A1
NR4A1	RXRG
APP	PSEN2
PSEN2	ELAVL1
ELAVL1	NFIC
MAPK8	CTNNB1
CTNNB1	PPARD
MAPK8	TP53
GSK3B	NFKB1
AKAP13	PPARA
CHRNA4	YWHAH
YWHAH	PAK2
PAK2	MYC
YWHAH	ABL1
ABL1	JUN
YWHAH	YWHAZ
YWHAZ	TP53
ABL1	FOS
YWHAH	PARK2
PARK2	MAPK1
YWHAH	RAF1
RAF1	MAPK3
YWHAH	PPP1CA
PPP1CA	MAX
ABL1	CREB1
YWHAH	CBL
CBL	SRC
SRC	RXRA
YWHAH	YWHAG
YWHAG	AKAP13
YWHAZ	AJUBA
AJUBA	RXRG
YWHAH	SNRPE
SNRPE	HSP90AA1
YWHAZ	CTNNB1
YWHAZ	COPS5
COPS5	NFKB1
CHRNA7	FYN
FYN	HSP90AA1
HSP90AA1	MYC
FYN	BCL3
BCL3	JUN
BCL3	EP300
BCL3	FOS
FYN	VAV1
VAV1	MAPK1
FYN	SNCA
HSP90AA1	MAX
FYN	NR3C1
NR3C1	CREB1
BCL3	RXRA
NR3C1	RXRB
FYN	CTNNB1
CTNNB1	PPARG
NR3C1	TP53
BCL3	NFKB1
GRIA2	PICK1
PICK1	EFNB1
EFNB1	MYC
GRIA2	SDCBP
SDCBP	MBD3
MBD3	JUN
GRIA2	RAB11A
RAB11A	TDP2
TDP2	ETS1
GRIA2	GRIP1
GRIP1	CREBBP
CREBBP	FOS
PICK1	PARK2
SDCBP	QARS
QARS	UBA1
UBA1	MAPK3
SDCBP	TRIM32
TRIM32	MYCN
MYCN	MAX
CREBBP	CREB1
TRIM32	RXRA
GRIP1	PPARG
PPARG	RXRB
SDCBP	TRAF6
GRIP1	CTNNB1
TRIM32	TP53
GRIP1	HDAC1
HDAC1	NFKB1
SDCBP	SIAH1
SIAH1	UBE2I
GRIK2	PICK1
GRIK2	SDCBP
GRIK2	GRIP1
CREBBP	ETS1
GRIK2	DLG3
DLG3	RPS6KA4
RPS6KA4	FOS
GRIK2	TRIM25
TRIM25	UBA1
DLG3	CAMK2A
CAMK2A	CREB1
GRIK2	DLG1
DLG1	BTRC
BTRC	NFKB1
GABRB1	NOD1
NOD1	HSP90AA1
NOD1	CASP9
CASP9	JUN
NOD1	RNF34
RNF34	TP53
NOD1	UBC
UBC	ABL1
NOD1	CASP8
CASP8	MAPK1
NOD1	CASP2
CASP2	RXRA
HSP90AA1	NR3C1
UBC	CUL1
NOD1	COPS6
COPS6	NFKB1
GABRB2	TRAK2
TRAK2	GSK3B
GSK3B	MYC
GSK3B	JUN
GSK3B	TP53
GSK3B	BCL3
GSK3B	MAPK1
GSK3B	SNCA
GSK3B	SMAD3
SMAD3	MAX
GSK3B	CREB1
TRAK2	KLC1
KLC1	APP
TRAK2	PRKAB2
PRKAB2	MDFI
MDFI	NR1H2
NR1H2	RXRG
GSK3B	HSP90AA1
GSK3B	CTNNB1
GSK3B	RELA
RELA	PPARA
GABRB3	MEOX2
MEOX2	KAT5
KAT5	MYC
MEOX2	RELA
RELA	JUN
GABRB3	PRKCA
PRKCA	EP300
RELA	FOS
MEOX2	TP53BP1
TP53BP1	MAPK1
TP53BP1	MAPK3
GABRB3	PRKACA
PRKACA	CREB1
RELA	RXRA
MEOX2	RARB
RARB	RXRB
RARB	RXRG
PRKACA	HSP90AA1
PRKACA	HDAC1
HDAC1	PPARD
RELA	TP53
RELA	NFKB1
GABRD	UBQLN1
UBQLN1	APP
UBQLN1	HCVgp1
HCVgp1	JUN
UBQLN1	VCP
VCP	MAPK1
VCP	MAPK3
UBQLN1	ATXN3
ATXN3	CREB1
UBQLN1	UBQLN4
UBQLN4	RXRA
UBQLN1	UBE3A
UBE3A	RARA
RARA	RXRG
UBQLN1	PSEN2
VCP	HSP90AA1
UBQLN1	RAD23A
RAD23A	TP53
GABRE	CUX1
CUX1	BIN1
BIN1	MYC
GABRE	HLA-A
HLA-A	STAT3
CUX1	SATB1
SATB1	EP300
GABRE	ALG9
ALG9	XBP1
XBP1	FOS
MYC	MAPK3
MYC	MAX
CUX1	RECQL5
RECQL5	CREB1
GABRE	LSR
LSR	RARG
RARG	RXRA
RARG	RXRB
RARG	RXRG
CUX1	CDK7
CDK7	HSP90AA1
CUX1	TLE4
TLE4	HDAC1
CUX1	EHMT2
EHMT2	TP53
SATB1	UBE2I
GABRG2	GABARAP
GABARAP	NEDD4
NEDD4	YY1
YY1	MYC
GABARAP	TAX1BP1
TAX1BP1	ITCH
ITCH	JUN
GABARAP	ATG7
ATG7	EP300
NEDD4	SMAD3
SMAD3	FOS
GABARAP	SQSTM1
SQSTM1	MAPK1
NEDD4	SNCA
NEDD4	AKT1
AKT1	CREB1
NEDD4	SRC
NEDD4	PPARG
GABARAP	KEAP1
KEAP1	HSP90AA1
GABARAP	DVL2
DVL2	CTNNB1
DVL2	TP53
TAX1BP1	TNIP1
TNIP1	NFKB1
ATG7	SIRT1
SIRT1	PPARA
GRIN1	SPTAN1
SPTAN1	MLH1
MLH1	MYC
SPTAN1	MSN
MSN	MAPK8
SPTAN1	FANCA
FANCA	DAXX
DAXX	ETS1
SPTAN1	ACTA1
ACTA1	ABL1
MSN	CASP8
MSN	ASNS
ASNS	MAPK3
FANCA	HSP90AA1
SPTAN1	LMNB1
LMNB1	POU2F1
POU2F1	CREB1
GRIN1	GRIN2A
GRIN2A	SRC
SRC	THRB
THRB	RXRB
THRB	RXRG
MSN	CTNNB1
SRC	TP53
MSN	HSPA4
HSPA4	NFKB1
GRIN2A	DLG1
BTRC	MYC
SRC	STAT3
SRC	CREBBP
DLG1	ADAM17
ADAM17	MAPK1
SRC	ARRB2
ARRB2	MAPK3
GRIN2A	FYN
RXRA	PPARA
GRIN2B	DLG1
GRIN2B	DLG4
DLG4	MDM2
MDM2	JUN
DLG1	ACTN2
ACTN2	SP100
SP100	ETS1
GRIN2B	DLG3
GRIN2B	FYN
BTRC	NCOR2
NCOR2	RXRG
BTRC	TP53
GRIN2D	NEDD4
SMAD3	JUN
SMAD3	EP300
SMAD3	MAPK1
SMAD3	SMURF1
SMAD3	CTNNB1
NEDD4	IGF1R
IGF1R	TP53
NEDD4	CUL5
CUL5	NFKB1
SMAD3	NCOA1
NCOA1	PPARA
GRIN3B	GRIN1
GRIN3B	GRIN2A
CREB1	NPY
TP53	GADD45G
TP53	CDKN1B
MAPK1	CDK4
MAPK3	CDK4
ETS1	CDK4
FOS	CDK4
JUN	CDK4
MYC	CDK4
PPARA	FABP1
PPARD	ILK
RXRA	FABP1
RXRA	ILK
RXRB	FABP1
RXRB	ILK
RXRG	FABP1
RXRG	ILK
MAX	CDK4
CREB1	ARG1
NFIC	ARG1
NFKB1	IRF1
