HTR2A	CBL
SIAH1	STAT3
STAT3	SP1
SIAH1	TXN
TXN	TP53
SIAH1	TFDP1
TFDP1	E2F4
SIAH1	NPM1
SIAH1	PIAS2
PIAS2	MYC
STAT3	RB1
RB1	PAX2
SIAH1	CTNNB1
CTNNB1	SMURF1
SMURF1	NFIC
STAT3	NFKB1
STAT3	JUN
STAT3	STAT1
STAT3	RELA
SIAH1	DAB1
DAB1	DAZAP2
OPRK1	SLC9A3R1
SLC9A3R1	YAP1
YAP1	TEAD1
SIAH1	UBE2I
UBE2I	TRIM27
PIAS2	FLI1
STAT3	HIF1A
STAT3	EP300
TFDP1	E2F1
TFDP1	E2F2
TFDP1	E2F3
OPRK1	SIAH2
SIAH2	KAT5
KAT5	CREB1
ADRA2C	UCHL1
BRCA1	E2F4
TP53	TFAP2A
UBE2I	JUN
UBE2I	STAT1
TP53	RELA
ADRA2C	EIF2B1
EIF2B1	GCD2
GCD2	TSA1
TSA1	YAP1
EIF2B1	GORASP2
GORASP2	GOLGA2
UBE2I	SUMO2
SUMO2	TEAD3
HSP90AA1	STAT3
UBE2I	RB1
CTNNB1	EP300
GORASP2	SHMT2
SHMT2	E2F2
HTR7	CUL3
CUL3	CTNNB1
CUL3	YWHAZ
CUL3	TRIM28
TRIM28	E2F4
CUL3	NPM1
CUL3	APP
APP	MYC
CUL3	BBS4
BBS4	PAX2
CUL3	HSP90AA1
CUL3	NFKB1
CUL3	ATF2
ATF2	JUN
CUL3	SMARCA4
SMARCA4	STAT1
CUL3	KPNA2
KPNA2	RELA
CUL3	PEF1
PEF1	DAZAP2
CUL3	YWHAQ
YWHAQ	YAP1
CUL3	HLA-DMB
HLA-DMB	TEAD1
CUL3	GRB2
APP	ELK1
ELK1	FLI1
CUL3	KAT5
KAT5	MYB
CUL3	RPA2
RPA2	STAT3
ATF2	FOS
CUL3	PCBD1
PCBD1	RBL2
RBL2	TFDP2
CUL3	NCOA3
NCOA3	ETS2
CUL3	MOV10
MOV10	E2F2
ATF2	CREB1
ADRA1B	AP2M1
AP2M1	SFPQ
SFPQ	SP1
AP2M1	BCR
BCR	TP53
BCR	RB1
RB1	E2F4
AP2M1	EPS15
EPS15	TFAP2A
AP2M1	CSNK2B
CSNK2B	MYC
AP2M1	EEF1A1
EEF1A1	HSP90AA1
AP2M1	CLTC
CLTC	EP300
EP300	NFKB1
AP2M1	AP1G1
AP1G1	JUN
EP300	STAT1
AP2M1	HSPA8
EEF1A1	RUVBL1
RUVBL1	LEF1
AP2M1	UBC
EEF1A1	FUS
FUS	TCF7L2
AP2M1	CHD8
CHD8	CTNNB1
AP2M1	RALBP1
RALBP1	AMOTL2
AMOTL2	YAP1
AP2M1	DVL2
DVL2	WWTR1
WWTR1	TEAD1
AP2M1	PER1
PER1	VPS52
VPS52	TEAD4
CLTC	PHB2
PHB2	TEAD3
CSNK2B	BRCA1
EP300	STAT3
EP300	FOS
EP300	HIF1A
RB1	E2F2
RB1	E2F3
EP300	CREB1
ADRA1D	DTNA
DTNA	NUP62
NUP62	SP1
DTNA	NMT1
NMT1	TP53
ADRA1D	AMFR
AMFR	TRIM28
DTNA	ACTB
ACTB	EP300
ADRA1D	ERLIN2
ERLIN2	TUBA1A
TUBA1A	MYC
ADRA1D	SNTB2
SNTB2	MAST1
MAST1	PAXIP1
PAXIP1	PAX2
ADRA1D	GOPC
GOPC	TGFBR2
TGFBR2	HSP90AA1
GOPC	RELA
RELA	NFKB1
RELA	JUN
GOPC	KPNA1
KPNA1	STAT1
ACTB	RUVBL1
AMFR	UBC
AMFR	PSMA3
PSMA3	TCF7L2
NUP62	CTNNB1
AMFR	UBE2D1
UBE2D1	YAP1
AMFR	HTT
HTT	ZDHHC17
ZDHHC17	TEAD1
DTNA	SNTA1
SNTA1	GOLGA2
SNTB2	MAST2
MAST2	SUMO2
GOPC	BECN1
BECN1	BRCA1
GOPC	HSF1
HSF1	MYB
RELA	STAT3
RELA	FOS
TRIM28	E2F1
E2F1	TFDP2
RELA	HIF1A
GOPC	CDC42
CDC42	BCAR1
AMFR	ATXN3
ATXN3	CREB1
DRD2	PPP1R9B
PPP1R9B	CDKN2A
CDKN2A	SP1
DRD2	FLNA
FLNA	RANBP2
RANBP2	TP53
DRD2	CALM1
FLNA	LMNA
LMNA	RB1
RB1	TFAP2A
DRD2	EPB41L1
EPB41L1	APP
FLNA	REL
REL	NFKB1
FLNA	RBM39
RBM39	JUN
DRD2	PAWR
PAWR	STAT1
REL	RELA
LMNA	CTNNB1
REL	ATXN1
ATXN1	DAZAP2
PPP1R9B	PPP1CA
PPP1CA	YAP1
EPB41L1	COPS5
COPS5	NCOA1
NCOA1	TEAD1
FLNA	BSG
BSG	VPS52
CDKN2A	E2F1
E2F1	TEAD3
LMNA	PML
PML	MYB
STAT1	STAT3
PML	FOS
COPS5	HIF1A
REL	EP300
PAWR	SHMT2
PPP1CA	CREB1
DRD3	GIPC1
GIPC1	MCM7
MCM7	RB1
RB1	SP1
DRD3	EPB41L1
COPS5	TP53
DRD3	RDX
RDX	ENO1
ENO1	E2F4
GIPC1	SH3BP4
SH3BP4	TFAP2A
EPB41L1	COPS3
COPS3	HSP90AA1
COPS5	JUN
DRD3	MPDZ
GIPC1	OGT
OGT	RELA
GIPC1	ACTN1
ACTN1	PIAS4
PIAS4	LEF1
DRD3	USP48
USP48	UBC
APP	FBLN1
FBLN1	TCF7L2
COPS5	CTNNB1
ENO1	YAP1
MCM7	TRIM27
GIPC1	MMS19
MMS19	FMNL1
FMNL1	FLI1
OGT	SIN3A
SIN3A	MYB
RB1	STAT3
MCM7	HIF1A
COPS3	RFWD2
RFWD2	ETS2
MCM7	FHL2
FHL2	CREB1
SLC6A2	SNCA
SNCA	MAPK8
MAPK8	SP1
SNCA	PTK2
PTK2	TP53
SNCA	MEF2D
MEF2D	HDAC3
HDAC3	E2F4
SLC6A2	ACTB
SNCA	APP
SNCA	EEF1A1
SNCA	HSPA4
MAPK8	JUN
PTK2	STAT1
SNCA	HSPA8
SNCA	UBC
SNCA	Ctnnb1
Ctnnb1	TCF7L2
MAPK8	CTNNB1
SNCA	PIN1
PIN1	YAP1
SNCA	MAPK1
MAPK1	INSR
SNCA	VPS52
SNCA	CLTC
SNCA	PRKCD
PRKCD	FLI1
PTK2	STAT3
SNCA	OPI3
OPI3	RBL2
MAPK1	HIF1A
PTK2	BCAR1
MEF2D	HDAC1
SNCA	AKT1
SLC6A4	SNCA
MYC	TFAP2A
APP	KAT5
APP	MAPK7
MAPK7	FOS
SLC6A3	TGFB1I1
TGFB1I1	SMAD3
SMAD3	SP1
TGFB1I1	NR3C1
NR3C1	TP53
SLC6A3	EPS15
SLC6A3	PICK1
PICK1	EFNB1
EFNB1	MYC
SLC6A3	SNCA
SMAD3	SMURF1
NR3C1	NFKB1
TGFB1I1	PTK2
NR3C1	RELA
SMAD3	LEF1
SMAD3	CTNNB1
SLC6A3	NEDD4
NEDD4	RBX1
RBX1	MYB
NR3C1	STAT3
SMAD3	HIF1A
NR3C1	ETS2
SMAD3	EP300
SLC6A3	EPN1
EPN1	BCAR1
NR3C1	CREB1
HTR2B	AGTR1
AGTR1	MAPK1
MAPK1	SP1
AGTR1	ZBTB16
ZBTB16	TP53
AGTR1	ARRB2
ARRB2	TRIM28
ARRB2	NPM1
ARRB2	HNRNPD
HNRNPD	MYC
MAPK1	BRCA1
AGTR1	JAK2
JAK2	HSP90AA1
ARRB2	NFKBIA
NFKBIA	NFKB1
MAPK1	JUN
ARRB2	STAT1
AGTR1	SETD7
SETD7	RELA
ARRB2	ALYREF
ALYREF	LEF1
ARRB2	HGS
ZBTB16	UBE2I
UBE2I	TCF7L2
AGTR1	CAV1
CAV1	CTNNB1
ARRB2	YWHAQ
ARRB2	CUL5
CUL5	TRIM27
SETD7	E2F1
ZBTB16	GATA1
GATA1	FLI1
JAK2	STAT3
ARRB2	POLR2E
POLR2E	FOS
AGTR1	GNB2L1
GNB2L1	RB1
ZBTB16	EP300
ARRB2	CHUK
CHUK	PAX8
ARRB2	AKT1
DRD1	RANBP9
RANBP9	ESR1
ESR1	TP53
RANBP9	AR
RANBP9	APP
APP	MAPK8
ESR1	SMURF1
RANBP9	NR3C1
NR3C1	JUN
RANBP9	UBE2I
ESR1	RELA
ESR1	SMAD2
SMAD2	LEF1
APP	HGS
AR	CTNNB1
RANBP9	TP73
TP73	YAP1
ESR1	NCOA1
ESR1	GOLGA2
ESR1	E2F1
ESR1	STAT3
ESR1	HIF1A
ESR1	EP300
ESR1	BCAR1
ESR1	HDAC1
DRD5	GNA12
GNA12	HSP90AA1
HSP90AA1	SP1
HSP90AA1	TP53
DRD5	GNA13
GNA13	RDX
GNA13	MAP3K5
MAP3K5	EP300
GNA12	APP
GNA13	PTK2B
PTK2B	VAV1
VAV1	JUN
PTK2B	EGFR
EP300	RELA
GNA13	ARHGEF11
ARHGEF11	RHOA
RHOA	SMAD2
MAP3K5	MAP3K7
MAP3K7	DAZAP2
MAP3K5	DAXX
DAXX	TCF7L2
EGFR	CTNNB1
MAP3K5	USP9X
USP9X	YAP1
VAV1	INSR
PTK2B	GRB2
PTK2B	LYN
LYN	E2F6
E2F6	TFDP2
HSP90AA1	HIF1A
EP300	E2F1
HSP90AA1	BCL6
BCL6	E2F3
ADRB1	ARRB2
ARRB2	MAPK1
ARRB2	IGF1R
IGF1R	TP53
ARRB2	MAP2K4
MAP2K4	MAPK8
ADRB1	ARRB1
ARRB1	HSP90AA1
MAP2K4	JUN
ARRB2	PRMT5
PRMT5	RELA
ADRB1	MAGI2
MAGI2	CTNNB1
IGF1R	PHB2
ARRB2	C1QBP
C1QBP	PRKCD
ARRB2	CAPN1
CAPN1	STAT3
CAPN1	HIF1A
ARRB2	CSK
CSK	CREBBP
CREBBP	ETS2
ARRB2	RPA1
RPA1	MOV10
ADRB2	STAT3
ADRB2	TSG101
TSG101	TP53
STAT3	PML
PML	E2F4
ADRB2	VHL
VHL	MYC
ADRB2	GRB2
STAT3	SMAD1
SMAD1	LEF1
ADRB2	HGS
PML	TCF7L2
ADRB2	SLC9A3R1
STAT3	NCOA1
ADRB2	PHB2
ADRB2	C1QBP
VHL	E2F1
ADRB2	SHMT2
ADRB2	MAPK14
MAPK14	CREB1
NFKB1	BIRC2
RELA	BIRC2
E2F1	CCNE2
E2F2	CCNE2
E2F3	CCNE2
TFDP2	CCNE2
LEF1	BIRC5
LEF1	MYC
TCF7	BIRC5
TCF7	MYC
TCF7L2	BIRC5
TCF7L2	MYC
TCF7L1	BIRC5
TCF7L1	MYC
HIF1A	VEGFA
NFKB1	HIF1A
RELA	HIF1A
STAT3	HIF1A
YAP1	BIRC2
YAP1	BIRC5
YAP1	MYC
LEF1	BIRC2
TCF7	BIRC2
TCF7L2	BIRC2
TEAD1	BIRC2
TEAD1	BIRC5
TEAD1	MYC
TEAD4	BIRC2
TEAD4	BIRC5
TEAD4	MYC
TEAD3	BIRC2
TEAD3	BIRC5
TEAD3	MYC
TCF7L1	BIRC2
STAT1	MYC
STAT3	MYC
NFKB1	VCAM1
RELA	VCAM1
TP53	IGFBP3
TP53	GTSE1
NFKB1	VEGFA
RELA	VEGFA
STAT1	VEGFA
STAT3	VEGFA
FOS	VEGFA
JUN	VEGFA
MYC	CKS1B
MYC	CKS2
MYC	VEGFA
MYB	CDK1
SP1	CDK1
TP53	MKI67
CREB1	BRCA1
E2F4	CDC6
E2F4	CDK1
ETS2	CDK1
FLI1	IGFBP3
SP1	IGFBP3
TFAP2A	IGFBP3
ETS2	MMP3
FLI1	MMP3
FOS	MMP3
JUN	MMP3
NFKB1	MMP3
RELA	MMP3
E2F4	MYC
MYC	MYC
JUN	MYC
MYB	MYC
NFKB1	MYC
RELA	MYC
SP1	MYC
TFAP2A	MYC
TP53	MYC
E2F4	POLE2
NFIC	POLE2
NFIC	STMN1
MYC	TP53
FOS	TP53
HIF1A	TP53
JUN	TP53
NFIC	TP53
NFKB1	TP53
PAX2	TP53
PAX8	TP53
STAT1	TP53
TP53	TP53
