GABRA1	PRKCD
PRKCD	SP1
PRKCD	STAT3
STAT3	JUN
STAT3	NFKB1
PRKCD	EP300
EP300	CREB1
STAT3	RELA
EP300	TFAP2A
EP300	CREBBP
STAT3	HIF1A
EP300	ARNT
EP300	REL
EP300	PPARG
EP300	ETS1
EP300	TP63
TP63	ETV4
PRKCD	HSP90AA1
HSP90AA1	NFIC
GABRA3	SDCBP2
SDCBP2	ZCCHC10
ZCCHC10	TP53
TP53	SP1
ZCCHC10	PIN1
PIN1	JUN
SDCBP2	ZNF581
ZNF581	BANP
BANP	NFKB1
TP53	CREB1
TP53	RELA
TP53	TFAP2A
TP53	CREBBP
TP53	EP300
SDCBP2	TIFA
TIFA	TRAF6
TRAF6	HIF1A
HIF1A	ARNT
SDCBP2	SEC23A
SEC23A	HSPA4
HSPA4	REL
PIN1	PPARG
TP53	ETS1
SDCBP2	PRPF40A
PRPF40A	HTT
HTT	ETV4
TRAF6	SMURF1
SMURF1	NFIC
GABRA4	APP
APP	MAPK8
MAPK8	SP1
MAPK8	JUN
APP	GSK3B
GSK3B	NFKB1
APP	KAT5
KAT5	CREB1
APP	EEF1D
EEF1D	RELA
APP	MYC
MYC	TFAP2A
APP	CDC20
CDC20	CREBBP
MAPK8	EP300
APP	MCM7
MCM7	HIF1A
APP	PSEN2
PSEN2	ELAVL1
ELAVL1	ARNT
MAPK8	REL
APP	RFX5
RFX5	PPARG
APP	MAPK7
MAPK7	ETS1
APP	HSPA8
HSPA8	HTT
ELAVL1	NFIC
GABRB1	NOD1
NOD1	HSP90AA1
HSP90AA1	SP1
NOD1	CASP9
CASP9	JUN
NOD1	COPS6
COPS6	NFKB1
NOD1	RNF34
RNF34	TP53
NOD1	PSMA7
PSMA7	HIF1A
HSP90AA1	ARNT
NOD1	UBC
UBC	FHL2
FHL2	REL
UBC	SFPQ
SFPQ	PPARG
UBC	UBA2
UBA2	ETV4
GABRB2	TRAK2
TRAK2	PRKAB2
PRKAB2	CRX
CRX	SP1
TRAK2	GSK3B
GSK3B	JUN
GSK3B	CREB1
GSK3B	RELA
GSK3B	TP53
PRKAB2	REL
REL	CREBBP
TRAK2	PRKAA1
PRKAA1	EP300
PRKAB2	GNB2L1
GNB2L1	HIF1A
PRKAB2	PIAS2
PIAS2	ARNT
GSK3B	CTNNB1
CTNNB1	PPARG
TRAK2	PRKAG1
PRKAG1	FKBP4
FKBP4	SAE1
SAE1	ETV4
GSK3B	HSP90AA1
GABRB3	MEOX2
MEOX2	RELA
RELA	SP1
RELA	JUN
RELA	NFKB1
GABRB3	PRKACA
PRKACA	CREB1
GABRB3	PRKCA
PRKCA	EP300
RELA	CREBBP
RELA	HIF1A
PRKACA	HSP90AA1
RELA	REL
PRKCA	PPARG
MEOX2	TGFB1
TGFB1	SMAD2
SMAD2	ETV4
GABRD	UBQLN1
UBQLN1	APP
UBQLN1	HCVgp1
HCVgp1	JUN
UBQLN1	ATXN3
ATXN3	CREB1
UBQLN1	EPS15
EPS15	TFAP2A
UBQLN1	RAD23A
RAD23A	CREBBP
UBQLN1	GAPDH
GAPDH	EP300
UBQLN1	RAD23B
RAD23B	HIF1A
UBQLN1	C1QTNF2
C1QTNF2	ARNT
UBQLN1	UBC
UBQLN1	PSEN2
GABRE	CUX1
CUX1	CCNA1
CCNA1	SP1
GABRE	HLA-A
HLA-A	STAT3
CUX1	RECQL5
RECQL5	CREB1
GABRE	FAM189B
FAM189B	HECW2
HECW2	TFAP2A
GABRE	GP1BB
GP1BB	LYN
LYN	CREBBP
CUX1	SATB1
SATB1	EP300
SATB1	PML
PML	ARNT
GABRE	GPAA1
GPAA1	PIN1
GABRE	BSCL2
BSCL2	ZDHHC17
ZDHHC17	HTT
CUX1	CDK7
CDK7	HSP90AA1
GABRG2	GABARAP
GABARAP	NEDD4
NEDD4	SMAD3
SMAD3	SP1
GABARAP	TAX1BP1
TAX1BP1	ITCH
ITCH	JUN
TAX1BP1	TNIP1
TNIP1	NFKB1
NEDD4	AKT1
AKT1	CREB1
GABARAP	KEAP1
KEAP1	RELA
NEDD4	PPARG
PPARG	TFAP2A
SMAD3	CREBBP
GABARAP	ATG7
ATG7	EP300
GABARAP	SQSTM1
SQSTM1	HIF1A
TAX1BP1	TBK1
TBK1	REL
NEDD4	SMAD2
KEAP1	HSP90AA1
CREBBP	ALDOA
EP300	ALDOA
HIF1A	ALDOA
ARNT	ALDOA
NFKB1	PTGS2
RELA	PTGS2
NFIC	ADA
SP1	ADA
JUN	ALDOA
SP1	ALDOA
SP1	CD99
ETS1	CSNK2B
CREB1	F3
JUN	F3
NFKB1	F3
REL	F3
RELA	F3
JUN	GJA1
SP1	GJA1
CREB1	PTGS2
ETV4	PTGS2
PPARG	PTGS2
REL	PTGS2
TFAP2A	PTGS2
