GABRA1	PRKCD
PRKCD	SP1
PRKCD	TP53
PRKCD	STAT3
STAT3	NFKB1
PRKCD	EP300
EP300	CREB1
EP300	ATF2
STAT3	PML
PML	E2F4
EP300	BRCA1
EP300	ATF4
STAT3	COPS5
COPS5	CREB3
TP53	NFYA
NFYA	ATF6B
PRKCD	ELAVL1
ELAVL1	CREB3L2
EP300	DDIT3
DDIT3	CREB3L1
BRCA1	CREB5
STAT3	JUN
STAT3	RELA
PRKCD	APP
APP	MCM7
MCM7	SP2
EP300	MYB
EP300	FOS
ELAVL1	CEBPA
PRKCD	HSP90AA1
HSP90AA1	PPARA
EP300	PPARG
EP300	JUND
EP300	USF2
EP300	CREBBP
STAT3	HIF1A
EP300	ARNT
BRCA1	ATF1
PRKCD	STAT1
STAT1	HSF1
EP300	ETS1
EP300	EGR1
EP300	TFAP2A
EP300	PAX5
EP300	RXRA
APP	AKAP13
AKAP13	RXRB
PPARG	RXRG
PML	SPI1
EP300	RARA
EP300	ESR1
APP	MYC
STAT3	HDAC1
HDAC1	CREM
SP1	POU2F1
HSP90AA1	PPARD
EP300	TP63
TP63	ETV4
EP300	SP3
HSP90AA1	NFIC
PRKCD	HSPA4
HSPA4	ERG
ADRA2B	UCHL1
UCHL1	CTNNB1
CTNNB1	SP1
UCHL1	TP53
UCHL1	COPS5
COPS5	NFKB1
TP53	CREB1
ADRA2B	EIF2B1
EIF2B1	HNRNPL
HNRNPL	HMGA1
HMGA1	ATF2
CTNNB1	BRCA1
BRCA1	E2F4
EIF2B1	GORASP2
GORASP2	SHMT2
SHMT2	ATF4
UCHL1	CDK6
CDK6	ATF6B
CTNNB1	ELAVL1
COPS5	PGRMC1
PGRMC1	CREB3L1
UCHL1	UBE2I
UBE2I	JUN
TP53	RELA
CTNNB1	ESR1
ESR1	SP2
UBE2I	MYB
UBE2I	FOS
UCHL1	CDK4
CDK4	CEBPA
UBE2I	PPARA
CTNNB1	PPARG
COPS5	JUND
CTNNB1	EP300
CTNNB1	CREBBP
CTNNB1	HIF1A
UCHL1	HSP90AA1
HSP90AA1	ARNT
UBE2I	HSF1
UBE2I	ETS1
TP53	EGR1
TP53	TFAP2A
UBE2I	RXRA
PPARG	RXRB
GORASP2	NONO
NONO	SPI1
CDK4	MYC
CREBBP	CREM
UCHL1	HSPA8
HSPA8	POU2F1
CTNNB1	PPARD
UBE2I	TP63
HNRNPL	SFPQ
SFPQ	SP3
HSPA8	ERG
GABRA3	SDCBP2
SDCBP2	ZCCHC10
ZCCHC10	TP53
TP53	SP1
SDCBP2	ZNF581
ZNF581	BANP
BANP	NFKB1
SDCBP2	C11orf57
C11orf57	MAPK8
MAPK8	ATF2
SDCBP2	BEND7
BEND7	C1QBP
C1QBP	CEBPA
CEBPA	E2F4
TP53	BRCA1
SDCBP2	TIFA
TIFA	IRAK1
IRAK1	BTRC
BTRC	ATF4
IRAK1	EMD
EMD	CREB3
BEND7	TRIM27
TRIM27	NFYC
NFYC	ATF6B
SDCBP2	PRPF40A
PRPF40A	HNRNPK
HNRNPK	ELAVL1
PRPF40A	UBQLN4
UBQLN4	RUNX1T1
RUNX1T1	CREB3L1
TIFA	TRAF6
TRAF6	TRAF2
TRAF2	CREB5
ZCCHC10	PIN1
PIN1	JUN
TRAF6	MCM7
TRAF6	MYB
PRPF40A	UBE2I
PIN1	PPARG
SDCBP2	SEC23A
SEC23A	TPM1
TPM1	JUND
TP53	EP300
TP53	CREBBP
TRAF6	HIF1A
HIF1A	ARNT
PRPF40A	CSNK2A2
CSNK2A2	ATF1
ZNF581	GOPC
GOPC	HSF1
TP53	ETS1
MYB	PAX5
SDCBP2	C1orf35
C1orf35	APP
IRAK1	CUL1
CUL1	RXRG
PRPF40A	NONO
PIN1	RARA
TP53	ESR1
TRIM27	HDAC1
PRPF40A	XRCC6
XRCC6	POU2F1
IRAK1	HSP90AA1
PRPF40A	HTT
HTT	ETV4
PRPF40A	SFPQ
TRAF6	SMURF1
SMURF1	NFIC
SEC23A	HSPA4
GABRA4	APP
APP	MAPK8
MAPK8	SP1
MAPK8	TP53
APP	GSK3B
GSK3B	NFKB1
APP	KAT5
KAT5	CREB1
APP	EEF1D
EEF1D	HCFC1
HCFC1	E2F4
KAT5	BRCA1
APP	PSEN2
PSEN2	APH1A
APH1A	ATF4
HCFC1	CREB3
APP	CUL3
CUL3	NXF1
NXF1	ATF6B
PSEN2	ELAVL1
CUL3	PGRMC1
MAPK8	TRAF2
MAPK8	JUN
EEF1D	RELA
KAT5	MYB
APP	MAPK7
MAPK7	FOS
MAPK8	CEBPA
AKAP13	PPARA
APP	RFX5
RFX5	PPARG
MAPK8	JUND
RELA	USF2
APP	CDC20
CDC20	CREBBP
MAPK8	EP300
MCM7	HIF1A
ELAVL1	ARNT
ATF2	ATF1
MAPK8	HSF1
MAPK7	ETS1
RELA	EGR1
MYC	TFAP2A
GSK3B	RXRA
MAPK8	NR4A1
NR4A1	RXRG
MAPK8	SPI1
APP	PHF8
PHF8	RARA
APP	DDX54
DDX54	ESR1
PSEN2	KCNIP3
KCNIP3	CREM
APP	HSPA8
MAPK8	CTNNB1
HSPA8	HTT
RELA	SP3
ELAVL1	NFIC
GABRB1	NOD1
NOD1	HSP90AA1
HSP90AA1	SP1
NOD1	RNF34
RNF34	TP53
NOD1	COPS6
COPS6	NFKB1
NOD1	UBC
UBC	CUL3
CUL3	ATF2
UBC	BRCA1
UBC	BTRC
UBC	EMD
UBC	ATF6
ATF6	ATF6B
UBC	PSMB5
PSMB5	RND1
RND1	CREB3L2
UBC	VDAC1
VDAC1	TSPO
TSPO	CREB3L1
RNF34	TRIM23
TRIM23	CREB5
NOD1	CASP9
CASP9	JUN
UBC	FHL2
FHL2	SP2
UBC	SUMO1
SUMO1	MYB
UBC	ABL1
ABL1	FOS
UBC	C1QBP
UBC	SFPQ
SFPQ	PPARG
UBC	TPM1
BRCA1	USF2
NOD1	PSMA7
PSMA7	HIF1A
HSP90AA1	HSF1
CASP9	RB1
RB1	PAX5
NOD1	CASP2
CASP2	RXRA
HSP90AA1	NR3C1
NR3C1	RXRB
UBC	CUL1
UBC	ARF1
ARF1	SPI1
UBC	E2F1
E2F1	RARA
HSP90AA1	ESR1
HSP90AA1	MYC
BRCA1	POU2F1
UBC	UBA2
UBA2	ETV4
E2F1	SP3
UBC	DNAJA1
DNAJA1	ERG
GABRB2	TRAK2
TRAK2	PRKAB2
PRKAB2	CRX
CRX	SP1
TRAK2	GSK3B
GSK3B	TP53
GSK3B	CREB1
GSK3B	SMAD3
SMAD3	ATF2
SMAD3	E2F4
TRAK2	PLK1
PLK1	BRCA1
GSK3B	RELA
RELA	ATF4
PRKAB2	CREB3L1
CREB3L1	CREB3
PRKAB2	TP53BP2
TP53BP2	NXF1
PRKAB2	REL
REL	CEP19
CEP19	CREB3L2
PRKAB2	TRAF2
GSK3B	JUN
TRAK2	KLC1
KLC1	APP
GSK3B	CHD3
CHD3	MYB
GSK3B	BCL3
BCL3	FOS
PRKAB2	YY1AP1
YY1AP1	CEBPA
RELA	PPARA
GSK3B	CTNNB1
SMAD3	JUND
REL	CREBBP
TRAK2	PRKAA1
PRKAA1	EP300
PRKAB2	GNB2L1
GNB2L1	HIF1A
PRKAB2	PIAS2
PIAS2	ARNT
TRAK2	OGT
OGT	CSNK2A1
CSNK2A1	ATF1
PLK1	HSF1
GSK3B	MAPK1
MAPK1	PAX5
PRKAB2	MDFI
MDFI	NR1H2
NR1H2	RXRG
PRKAB2	GATA1
GATA1	SPI1
MAPK1	RARA
PIAS2	ESR1
GSK3B	MYC
CREB1	CREM
PRKAB2	PRKDC
PRKDC	POU2F1
TRAK2	PRKAG1
PRKAG1	FKBP4
FKBP4	SAE1
SAE1	ETV4
CRX	SP3
GSK3B	HSP90AA1
GSK3B	HSPA4
GABRB3	MEOX2
MEOX2	RELA
RELA	SP1
RELA	TP53
RELA	NFKB1
GABRB3	PRKACA
PRKACA	CREB1
GABRB3	PRKCA
PRKCA	EP300
PRKACA	HDAC1
HDAC1	E2F4
RELA	BRCA1
RELA	HDAC3
HDAC3	CREB3
MEOX2	HP1BP3
HP1BP3	NXF1
PRKCA	ELAVL1
MEOX2	PRKAB2
RELA	JUN
RELA	ESR1
MEOX2	KAT5
RELA	FOS
KAT5	CEBPA
PRKCA	PPARG
RELA	CREBBP
RELA	HIF1A
PRKACA	HSP90AA1
HDAC1	HSF1
RELA	RXRA
MEOX2	RARB
RARB	RXRB
RARB	RXRG
HDAC1	SPI1
MEOX2	PIN1
KAT5	MYC
PRKACA	POU2F1
HDAC1	PPARD
MEOX2	TGFB1
TGFB1	SMAD2
SMAD2	ETV4
RELA	HSPA8
GABRD	UBQLN1
UBQLN1	APP
UBQLN1	RAD23A
RAD23A	TP53
UBQLN1	ATXN3
ATXN3	CREB1
UBQLN1	UBE3A
UBE3A	PML
UBQLN1	RAD23B
RAD23B	BRCA1
UBQLN1	PSEN2
