GABRA1	PRKCD
PRKCD	SP1
PRKCD	STAT3
STAT3	JUN
STAT3	RELA
PRKCD	TP53
PRKCD	EP300
EP300	RARA
STAT3	NCOA1
NCOA1	RARB
NCOA1	RARG
ADRA2B	UCHL1
UCHL1	CTNNB1
CTNNB1	SP1
UCHL1	UBE2I
UBE2I	JUN
UCHL1	TP53
TP53	RELA
CTNNB1	EP300
UBE2I	NCOR2
NCOR2	RARB
ADRA2B	EIF2B1
EIF2B1	GORASP2
GORASP2	ACY3
ACY3	RARG
GABRA3	SDCBP2
SDCBP2	ZCCHC10
ZCCHC10	TP53
TP53	SP1
ZCCHC10	PIN1
PIN1	JUN
PIN1	RARA
SDCBP2	BEND7
BEND7	C1QBP
C1QBP	CEBPA
CEBPA	RARB
SDCBP2	PRR13
PRR13	LNX1
LNX1	ACY3
GABRA4	APP
APP	MAPK8
MAPK8	SP1
MAPK8	JUN
APP	EEF1D
EEF1D	RELA
MAPK8	TP53
APP	PHF8
PHF8	RARA
MAPK8	CEBPA
MAPK8	NCOA3
NCOA3	RARG
GABRB1	NOD1
NOD1	HSP90AA1
HSP90AA1	SP1
NOD1	CASP9
CASP9	JUN
NOD1	RNF34
RNF34	TP53
NOD1	UBC
UBC	E2F1
E2F1	RARA
NOD1	CASP8
CASP8	CEBPB
CEBPB	RARB
UBC	TNIP1
TNIP1	RARG
GABRB2	TRAK2
TRAK2	PRKAB2
PRKAB2	CRX
CRX	SP1
TRAK2	GSK3B
GSK3B	JUN
GSK3B	RELA
GSK3B	TP53
GSK3B	MAPK1
MAPK1	RARA
PRKAB2	MEOX2
MEOX2	RARB
GSK3B	NCOA3
GABRB3	MEOX2
MEOX2	RELA
RELA	SP1
RELA	JUN
RELA	TP53
MEOX2	PIN1
RELA	NCOR2
NCOR2	RARG
GABRD	UBQLN1
UBQLN1	APP
UBQLN1	HCVgp1
HCVgp1	JUN
UBQLN1	RAD23A
RAD23A	TP53
UBQLN1	UBE3A
UBE3A	RARA
UBE3A	MEOX2
UBE3A	NCOA3
GABRE	CUX1
CUX1	CCNA1
CCNA1	SP1
GABRE	HLA-A
HLA-A	STAT3
CUX1	EHMT2
EHMT2	TP53
GABRE	GPAA1
GPAA1	PIN1
HLA-A	MEOX2
GABRE	LSR
LSR	RARG
GABRG2	GABARAP
GABARAP	NEDD4
NEDD4	SMAD3
SMAD3	SP1
GABARAP	TAX1BP1
TAX1BP1	ITCH
ITCH	JUN
GABARAP	KEAP1
KEAP1	RELA
GABARAP	DVL2
DVL2	TP53
GABARAP	SQSTM1
SQSTM1	RARA
NEDD4	SMAD2
SMAD2	RARB
TAX1BP1	TNIP1
TP53	SERPINB5
JUN	MMP2
RARA	CRABP2
RARB	CRABP2
RARG	CRABP2
SP1	CTGF
JUN	GJA1
SP1	GJA1
SP1	MMP2
TP53	MMP2
RELA	S100A6
RARA	S100A9
RARB	S100A9
RARG	S100A9
