GABRA1	PRKCD
PRKCD	EP300
EP300	TP63
TP63	ETV4
PRKCD	HSPA4
HSPA4	ERG
GABRG2	GABARAP
GABARAP	NEDD4
NEDD4	SMAD2
SMAD2	ETV4
NEDD4	ERG
GABRA3	SDCBP2
SDCBP2	PRPF40A
PRPF40A	HTT
HTT	ETV4
SDCBP2	SEC23A
SEC23A	HSPA4
GABRA4	APP
APP	HSPA8
HSPA8	HTT
HSPA8	ERG
GABRB1	NOD1
NOD1	UBC
UBC	UBA2
UBA2	ETV4
UBC	DNAJA1
DNAJA1	ERG
GABRB2	TRAK2
TRAK2	PRKAG1
PRKAG1	FKBP4
FKBP4	SAE1
SAE1	ETV4
TRAK2	GSK3B
GSK3B	HSPA4
GABRB3	MEOX2
MEOX2	TGFB1
TGFB1	SMAD2
MEOX2	RELA
RELA	HSPA8
GABRD	UBQLN1
UBQLN1	UBC
UBQLN1	USP9X
USP9X	ERG
GABRE	BSCL2
BSCL2	ZDHHC17
ZDHHC17	HTT
GABRE	FAM189B
FAM189B	HSPA8
ERG	VIM
ETV4	VIM
