HTR2A	CBL
FUS	SPI1
EEF1A1	HSP90AA1
EP300	NFKB1
CSNK2B	MYC
ADRA1D	DTNA
DTNA	NUP62
NUP62	SP1
DTNA	NMT1
NMT1	TP53
DTNA	ACTB
ACTB	EP300
ADRA1D	GOPC
GOPC	CDC42
CDC42	KAT5
GOPC	RELA
RELA	JUN
GOPC	BECN1
BECN1	BRCA1
RELA	FOS
ADRA1D	AMFR
AMFR	HTT
CDC42	VAV1
GOPC	TGFBR2
TGFBR2	HSP90AA1
RELA	NFKB1
AMFR	HSPA4
ADRA1D	ERLIN2
ERLIN2	TUBA1A
TUBA1A	MYC
DRD2	PPP1R9B
PPP1R9B	CDKN2A
CDKN2A	SP1
DRD2	FLNA
FLNA	RANBP2
RANBP2	TP53
FLNA	LMNA
LMNA	RB1
RB1	TFAP2A
LMNA	KAT5
FLNA	RBM39
RBM39	JUN
DRD2	EPB41L1
EPB41L1	APP
LMNA	PML
PML	FOS
FLNA	REL
REL	ATXN1
ATXN1	ETV4
REL	EP300
PML	SPI1
DRD2	CALM1
REL	NFKB1
REL	RELA
DRD3	GIPC1
GIPC1	MCM7
MCM7	RB1
RB1	SP1
DRD3	EPB41L1
EPB41L1	COPS5
COPS5	TP53
GIPC1	SH3BP4
SH3BP4	TFAP2A
MCM7	UBE3A
COPS5	JUN
GIPC1	MMS19
MMS19	FMNL1
FMNL1	FLI1
GIPC1	OGT
OGT	RELA
EPB41L1	COPS3
COPS3	RFWD2
GIPC1	ACTN1
ACTN1	PIAS4
PIAS4	ETS1
RB1	SPI1
COPS3	HSP90AA1
DRD3	RDX
RDX	HSPA4
SLC6A2	SNCA
SNCA	MAPK8
MAPK8	SP1
SNCA	PTK2
PTK2	TP53
SLC6A2	ACTB
MAPK8	CEBPA
MAPK8	JUN
SNCA	PRKCD
PRKCD	FLI1
PTK2	SAE1
SAE1	ETV4
SNCA	EEF1A1
SNCA	HSPA4
SNCA	HSPA8
SNCA	APP
SLC6A4	SNCA
MYC	TFAP2A
APP	MAPK7
MAPK7	FOS
MAPK7	ETS1
SLC6A3	TGFB1I1
TGFB1I1	SMAD3
SMAD3	SP1
TGFB1I1	NR3C1
NR3C1	TP53
SLC6A3	EPS15
SLC6A3	SNCA
SLC6A3	NEDD4
NEDD4	SMAD2
SMAD2	ETV4
SMAD3	EP300
SMAD3	SMURF1
NR3C1	NFKB1
NR3C1	RELA
NEDD4	ERG
SLC6A3	PICK1
PICK1	EFNB1
EFNB1	MYC
HTR2B	AGTR1
AGTR1	MAPK1
MAPK1	SP1
AGTR1	ZBTB16
ZBTB16	TP53
AGTR1	ARRB2
ARRB2	NPM1
ARRB2	C1QBP
C1QBP	CEBPA
MAPK1	JUN
ZBTB16	GATA1
GATA1	FLI1
ARRB2	POLR2E
POLR2E	FOS
AGTR1	GNB2L1
GNB2L1	TP63
ZBTB16	EP300
ARRB2	NONO
AGTR1	JAK2
JAK2	HSP90AA1
ARRB2	NFKBIA
NFKBIA	NFKB1
AGTR1	SETD7
SETD7	RELA
ARRB2	HSPA8
ARRB2	HNRNPD
HNRNPD	MYC
DRD1	RANBP9
RANBP9	ESR1
ESR1	TP53
RANBP9	APP
APP	MAPK8
RANBP9	NR3C1
NR3C1	JUN
RANBP9	UBE2I
ESR1	SMAD2
DRD1	COPG1
COPG1	ARF1
ESR1	SMURF1
ESR1	RELA
APP	HSPA8
DRD5	GNA12
GNA12	HSP90AA1
HSP90AA1	SP1
HSP90AA1	TP53
DRD5	GNA13
GNA13	MAP3K5
MAP3K5	EP300
GNA12	APP
GNA13	PTK2B
VAV1	JUN
HSP90AA1	STK11
STK11	ETV4
EP300	RELA
MAP3K5	HSPA4
ADRB1	ARRB2
ARRB2	MAPK1
ARRB2	IGF1R
IGF1R	TP53
ARRB2	MAP2K4
MAP2K4	JUN
C1QBP	PRKCD
ARRB2	MCM3
MCM3	SAE1
JUN	ETS1
ADRB1	ARRB1
ARRB1	HSP90AA1
ARRB2	PRMT5
PRMT5	RELA
ADRB2	STAT3
ADRB2	TSG101
TSG101	TP53
STAT3	EP300
ADRB2	C1QBP
STAT3	PML
ADRB2	GRB2
ADRB2	NEDD4
ADRB2	VHL
VHL	MYC
NFKB1	HIF1A
RELA	HIF1A
NFKB1	IL1B
RELA	IL1B
TP53	IGFBP3
TP53	BAI1
ETS1	MMP2
FOS	MMP2
JUN	MMP2
MYC	MMP2
FOS	IL1B
JUN	IL1B
SP1	COL4A2
SP1	COL4A1
NFIC	ADA
SP1	ADA
CEBPA	ALB
SP1	ALB
TP53	AQP1
ETV4	ERBB2
TFAP2A	ERBB2
TP53	ERBB2
CEBPA	F9
NFIC	GOT1
FLI1	IGFBP3
SP1	IGFBP3
TFAP2A	IGFBP3
SP1	IL1B
SPI1	IL1B
CEBPA	MMP2
ERG	MMP2
ETV4	MMP2
FLI1	MMP2
SP1	MMP2
SPI1	MMP2
TFAP2A	MMP2
TP53	MMP2
SP1	TTR
