GABRA1	PRKCD
PRKCD	EP300
EP300	TFAP2A
PRKCD	APP
APP	MYC
EP300	USF2
PRKCD	SP1
PRKCD	STAT3
STAT3	JUN
EP300	CREBBP
STAT3	HIF1A
EP300	ARNT
EP300	ETS1
EP300	JUND
EP300	SMAD3
EP300	SMAD4
EP300	FOS
EP300	CREB1
EP300	EGR1
EP300	JUNB
PRKCD	STAT1
EP300	TP63
TP63	ETV4
PRKCD	ELAVL1
ELAVL1	CEBPA
ADRA2B	UCHL1
UCHL1	TP53
TP53	TFAP2A
UCHL1	CDK4
CDK4	MYC
UCHL1	CTNNB1
CTNNB1	EP300
CTNNB1	SP1
UCHL1	UBE2I
UBE2I	JUN
CTNNB1	CREBBP
CTNNB1	HIF1A
UCHL1	HSP90AA1
HSP90AA1	ARNT
UBE2I	ETS1
UCHL1	COPS5
COPS5	JUND
HSP90AA1	STAT3
TP53	SMAD3
COPS5	SMAD4
UBE2I	FOS
TP53	CREB1
TP53	EGR1
UBE2I	STAT1
UBE2I	TP63
CDK4	CEBPA
GABRA3	SDCBP2
SDCBP2	ZCCHC10
ZCCHC10	TP53
SDCBP2	C1orf35
C1orf35	APP
TP53	EP300
TP53	SP1
ZCCHC10	PIN1
PIN1	JUN
TP53	CREBBP
SDCBP2	TIFA
TIFA	TRAF6
TRAF6	HIF1A
HIF1A	ARNT
TP53	ETS1
SDCBP2	SEC23A
SEC23A	TPM1
TPM1	JUND
TRAF6	STAT3
ZCCHC10	SNIP1
SNIP1	SMAD4
SDCBP2	PRPF40A
PRPF40A	UBE2I
SDCBP2	LYAR
LYAR	NPM1
NPM1	JUNB
TIFA	IRAK1
IRAK1	STAT1
PRPF40A	HTT
HTT	ETV4
SDCBP2	BEND7
BEND7	C1QBP
C1QBP	CEBPA
GABRA4	APP
MYC	TFAP2A
APP	EEF1D
EEF1D	RELA
RELA	USF2
APP	MAPK8
MAPK8	SP1
MAPK8	JUN
APP	CDC20
CDC20	CREBBP
MAPK8	EP300
APP	MCM7
MCM7	HIF1A
APP	PSEN2
PSEN2	ELAVL1
ELAVL1	ARNT
APP	MAPK7
MAPK7	ETS1
MAPK8	JUND
MAPK8	STAT3
APP	GSK3B
GSK3B	SMAD3
APP	CSNK1D
CSNK1D	SMAD4
MAPK7	FOS
APP	KAT5
KAT5	CREB1
RELA	EGR1
MAPK8	JUNB
APP	HDAC4
HDAC4	STAT1
APP	HSPA8
HSPA8	HTT
MAPK8	CEBPA
GABRB1	NOD1
NOD1	RNF34
RNF34	TP53
NOD1	HSP90AA1
HSP90AA1	MYC
NOD1	UBC
UBC	BRCA1
BRCA1	USF2
HSP90AA1	SP1
NOD1	CASP9
CASP9	JUN
NOD1	PSMA7
PSMA7	HIF1A
UBC	TPM1
NOD1	CFLAR
CFLAR	SMAD3
UBC	FHL2
FHL2	SMAD4
UBC	ABL1
ABL1	FOS
BRCA1	JUNB
BRCA1	STAT1
UBC	UBA2
UBA2	ETV4
UBC	C1QBP
GABRB2	TRAK2
TRAK2	GSK3B
GSK3B	TP53
GSK3B	MYC
GSK3B	RELA
TRAK2	PRKAB2
PRKAB2	CRX
CRX	SP1
GSK3B	JUN
PRKAB2	REL
REL	CREBBP
TRAK2	PRKAA1
PRKAA1	EP300
PRKAB2	GNB2L1
GNB2L1	HIF1A
PRKAB2	PIAS2
PIAS2	ARNT
SMAD3	JUND
GSK3B	BCL3
BCL3	STAT3
PIAS2	SMAD4
BCL3	FOS
GSK3B	CREB1
SMAD3	JUNB
GNB2L1	STAT1
TRAK2	PRKAG1
PRKAG1	FKBP4
FKBP4	SAE1
SAE1	ETV4
PRKAB2	YY1AP1
YY1AP1	CEBPA
GABRB3	PRKCA
PRKCA	EP300
GABRB3	MEOX2
MEOX2	KAT5
KAT5	MYC
MEOX2	RELA
RELA	SP1
RELA	JUN
RELA	CREBBP
RELA	HIF1A
GABRB3	PRKACA
PRKACA	HSP90AA1
RELA	STAT3
MEOX2	TGFB1
TGFB1	SMAD3
RELA	SMAD4
RELA	FOS
PRKACA	CREB1
MEOX2	CIAPIN1
CIAPIN1	STAT1
TGFB1	SMAD2
SMAD2	ETV4
KAT5	CEBPA
GABRD	UBQLN1
UBQLN1	EPS15
EPS15	TFAP2A
UBQLN1	APP
UBQLN1	RAD23B
RAD23B	BRCA1
UBQLN1	HCVgp1
HCVgp1	JUN
UBQLN1	RAD23A
RAD23A	CREBBP
UBQLN1	GAPDH
GAPDH	EP300
RAD23B	HIF1A
UBQLN1	C1QTNF2
C1QTNF2	ARNT
UBQLN1	MTOR
MTOR	STAT3
HCVgp1	SMAD3
UBQLN1	ATXN3
ATXN3	CREB1
CREBBP	EGR1
MTOR	STAT1
UBQLN1	UBC
UBQLN1	UBE3A
UBE3A	CEBPA
GABRE	FAM189B
FAM189B	HECW2
HECW2	TFAP2A
GABRE	CUX1
CUX1	BIN1
BIN1	MYC
CUX1	SATB1
SATB1	EP300
CUX1	CCNA1
CCNA1	SP1
GABRE	HLA-A
HLA-A	STAT3
GABRE	GP1BB
GP1BB	LYN
LYN	CREBBP
SATB1	PML
PML	ARNT
GABRE	ALG9
ALG9	TPM1
GABRE	GPAA1
GPAA1	PIN1
PIN1	SMAD3
FAM189B	WWP1
WWP1	SMAD4
ALG9	XBP1
XBP1	FOS
CUX1	RECQL5
RECQL5	CREB1
ALG9	RTF1
RTF1	STAT1
GABRE	BSCL2
BSCL2	ZDHHC17
ZDHHC17	HTT
MYC	CEBPA
GABRG2	GABARAP
GABARAP	NEDD4
NEDD4	PPARG
PPARG	TFAP2A
NEDD4	YY1
YY1	MYC
GABARAP	ATG7
ATG7	EP300
NEDD4	SMAD3
SMAD3	SP1
GABARAP	TAX1BP1
TAX1BP1	ITCH
ITCH	JUN
SMAD3	CREBBP
GABARAP	SQSTM1
SQSTM1	HIF1A
GABARAP	TBC1D15
TBC1D15	STAT3
SMAD3	SMAD4
SMAD3	FOS
NEDD4	AKT1
AKT1	CREB1
NEDD4	ERBB3
ERBB3	EGR1
ATG7	STAT1
NEDD4	SMAD2
SMAD3	CEBPA
CREBBP	ALDOA
CREBBP	TIMP1
EP300	ALDOA
EP300	TIMP1
HIF1A	ALDOA
HIF1A	TIMP1
ARNT	ALDOA
ARNT	TIMP1
JUN	ALDOA
SP1	ALDOA
MYC	CCNB1
TFAP2A	CCNB1
USF2	CCNB1
EGR1	CD44
SP1	CD44
CEBPA	GPX4
TFAP2A	GPX4
SP1	GYPC
CEBPA	PREB
CREB1	TIMP1
ETS1	TIMP1
ETV4	TIMP1
FOS	TIMP1
JUN	TIMP1
JUNB	TIMP1
JUND	TIMP1
SMAD3	TIMP1
SMAD4	TIMP1
SP1	TIMP1
STAT1	TIMP1
STAT3	TIMP1
TFAP2A	TIMP1
