GABRA1	PRKCD
PRKCD	STAT3
STAT3	JUN
PRKCD	YWHAG
YWHAG	YAP1
STAT3	SMAD1
SMAD1	LEF1
PRKCD	ELAVL1
ELAVL1	DAZAP2
DAZAP2	TCF7
ELAVL1	TCF7L2
PRKCD	EP300
EP300	CTNNB1
CTNNB1	TCF7L1
PRKCD	STAT1
PRKCD	INSR
INSR	TEAD1
EP300	GOLGA2
GOLGA2	TEAD4
EP300	E2F1
E2F1	TEAD3
PRKCD	APP
APP	ELK1
EP300	STAT5A
INSR	STAT5B
STAT3	TRIM28
TRIM28	STAT4
PRKCD	TNFRSF1A
TNFRSF1A	SOS1
STAT3	EGFR
EGFR	SOS2
EP300	STAT2
STAT3	STAT6
EP300	PAX6
STAT3	NFKB2
STAT3	DAXX
DAXX	RELB
PRKCD	TP53
EP300	CREB1
APP	MYC
PRKCD	SP1
APP	SYVN1
SYVN1	ATF6
EP300	ETS1
STAT3	NFKB1
EP300	SMAD3
EP300	FOS
PRKCD	FLI1
EP300	TP63
TP63	ETV4
EP300	ATF4
STAT3	RELA
EP300	SMAD4
STAT3	HIF1A
PRKCD	HSP90AA1
HSP90AA1	PPARA
EP300	PPARG
EP300	CREBBP
EP300	ARNT
EP300	RARA
EP300	SMAD2
EP300	RXRA
APP	AKAP13
AKAP13	RXRB
PPARG	RXRG
EP300	ATF2
ELAVL1	HOXA5
EP300	EGR1
EP300	ARNTL
EP300	NPAS2
EP300	CLOCK
EP300	RUNX1
STAT3	HDAC3
HDAC3	RUNX1T1
STAT3	COPS5
COPS5	CREB3
TP53	NFYA
NFYA	ATF6B
ELAVL1	CREB3L2
EP300	DDIT3
DDIT3	CREB3L1
EP300	BRCA1
BRCA1	CREB5
EP300	USF2
EP300	ZBTB17
TP53	PIAS2
ADRA2B	UCHL1
UCHL1	UBE2I
UBE2I	JUN
ADRA2B	EIF2B1
EIF2B1	GCD2
GCD2	TSA1
TSA1	YAP1
UCHL1	CTNNB1
CTNNB1	LEF1
UCHL1	UBC
UBC	DAZAP2
CTNNB1	TCF7L2
UBE2I	STAT1
UCHL1	HSP90AA1
HSP90AA1	STAT3
CTNNB1	SOX2
SOX2	TEAD1
EIF2B1	GORASP2
GORASP2	GOLGA2
UBE2I	SUMO2
SUMO2	TEAD3
UBE2I	ELK1
CTNNB1	EP300
UBE2I	NR3C1
NR3C1	STAT5B
UBE2I	TRIM28
UCHL1	TNFRSF1A
CTNNB1	ESR1
ESR1	SOS2
HSP90AA1	STAT2
UCHL1	TP53
TP53	STAT6
CTNNB1	BTRC
BTRC	NFKB2
UCHL1	CDK1
CDK1	RELB
TP53	CREB1
UCHL1	CDK4
CDK4	MYC
CTNNB1	SP1
UBC	ATF6
UBE2I	ETS1
UCHL1	COPS5
COPS5	NFKB1
TP53	SMAD3
UBE2I	FOS
CTNNB1	BRCA1
BRCA1	FLI1
UBE2I	TP63
GORASP2	SHMT2
SHMT2	ATF4
TP53	RELA
COPS5	SMAD4
CTNNB1	HIF1A
UBE2I	PPARA
CTNNB1	PPARG
CTNNB1	CREBBP
HSP90AA1	ARNT
TP53	SMAD2
UBE2I	RXRA
PPARG	RXRB
EIF2B1	HNRNPL
HNRNPL	HMGA1
HMGA1	ATF2
SOX2	HOXA5
TP53	EGR1
HSP90AA1	ARNTL
HSP90AA1	NPAS2
CDK1	RUNX1
CTNNB1	HDAC1
HDAC1	RUNX1T1
UCHL1	CDK6
CDK6	ATF6B
CTNNB1	ELAVL1
COPS5	PGRMC1
PGRMC1	CREB3L1
HSP90AA1	ZBTB17
UBE2I	PIAS2
GABRA3	SDCBP2
SDCBP2	ZCCHC10
ZCCHC10	PIN1
PIN1	JUN
PIN1	YAP1
SDCBP2	BEND7
BEND7	TRIM27
TRIM27	PIAS4
PIAS4	LEF1
SDCBP2	PRPF40A
PRPF40A	UBQLN4
UBQLN4	DAZAP2
PRPF40A	UBE2I
UBE2I	TCF7L2
SDCBP2	ZNF581
ZNF581	SUV39H1
SUV39H1	CTNNB1
SDCBP2	TIFA
TIFA	IRAK1
IRAK1	STAT1
TIFA	TRAF6
TRAF6	STAT3
TRIM27	TEAD4
TEAD4	TEAD1
BEND7	C1QBP
C1QBP	PHB2
PHB2	TEAD3
SDCBP2	C1orf35
C1orf35	APP
SDCBP2	PRPF38A
PRPF38A	CSNK2B
CSNK2B	STAT5A
TRAF6	NTRK1
NTRK1	STAT5B
TRIM27	PIAS2
PIAS2	STAT4
NTRK1	SOS1
NTRK1	SOS2
STAT1	STAT2
ZCCHC10	EEF1A1
EEF1A1	STAT6
ZCCHC10	TP53
TP53	EP300
TRAF6	MALT1
MALT1	RELB
TP53	SP1
TRAF6	UBC
TP53	ETS1
ZNF581	BANP
BANP	NFKB1
PRPF40A	PIAS1
PIAS1	FLI1
PRPF40A	HTT
HTT	ETV4
IRAK1	BTRC
BTRC	ATF4
ZCCHC10	SNIP1
SNIP1	SMAD4
TRAF6	HIF1A
PIN1	PPARG
TP53	CREBBP
HIF1A	ARNT
PIN1	RARA
IRAK1	CUL1
CUL1	RXRG
SDCBP2	C11orf57
C11orf57	MAPK8
MAPK8	ATF2
TP53	MAPK14
MAPK14	HOXA5
IRAK1	HSP90AA1
CSNK2B	NPAS2
CSNK2B	CLOCK
TRAF6	RUNX1
UBQLN4	RUNX1T1
IRAK1	EMD
EMD	CREB3
TRIM27	NFYC
NFYC	ATF6B
PRPF40A	HNRNPK
HNRNPK	ELAVL1
RUNX1T1	CREB3L1
TRAF6	TRAF2
TRAF2	CREB5
IRAK1	HSPB1
HSPB1	ZBTB17
GABRA4	APP
APP	MAPK8
MAPK8	JUN
APP	TAF6
TAF6	YAP1
APP	HGS
HGS	DAZAP2
DAZAP2	LEF1
APP	FBLN1
FBLN1	TCF7L2
DAZAP2	TCF7L1
APP	HDAC4
HDAC4	STAT1
MAPK8	STAT3
HGS	INSR
APP	MCM7
MCM7	TRIM27
APP	KAT5
KAT5	E2F1
APP	SHC1
SHC1	STAT5A
SHC1	STAT5B
MAPK8	PIAS2
SHC1	SOS1
SHC1	SOS2
APP	PSEN2
PSEN2	ELAVL1
ELAVL1	STAT2
HGS	AHCYL1
AHCYL1	STAT6
MAPK8	CTNNB1
MAPK8	EP300
HGS	TSG101
TSG101	NFKB2
APP	GSK3B
GSK3B	RELB
MAPK8	TP53
KAT5	CREB1
MAPK8	SP1
APP	MAPK7
MAPK7	ETS1
GSK3B	NFKB1
GSK3B	SMAD3
MAPK7	FOS
ELK1	FLI1
APP	HSPA8
HSPA8	HTT
PSEN2	APH1A
APH1A	ATF4
APP	EEF1D
EEF1D	RELA
APP	CSNK1D
CSNK1D	SMAD4
MCM7	HIF1A
AKAP13	PPARA
APP	RFX5
RFX5	PPARG
APP	CDC20
CDC20	CREBBP
ELAVL1	ARNT
APP	PHF8
PHF8	RARA
CSNK1D	SMAD2
GSK3B	RXRA
MAPK8	NR4A1
NR4A1	RXRG
RELA	EGR1
APP	WDR5
WDR5	ARNTL
APP	CSNK1E
CSNK1E	CLOCK
MYC	RUNX1
APP	APBB1
APBB1	HDAC1
EEF1D	HCFC1
HCFC1	CREB3
APP	CUL3
CUL3	NXF1
NXF1	ATF6B
CUL3	PGRMC1
MAPK8	TRAF2
RELA	USF2
MYC	ZBTB17
GABRB1	NOD1
NOD1	CASP9
CASP9	JUN
NOD1	UBC
UBC	ABL1
ABL1	YAP1
UBC	PSMA3
PSMA3	TCF7L2
UBC	BRCA1
BRCA1	STAT1
NOD1	HSP90AA1
NOD1	RNF34
RNF34	TP53
TP53	NCOA1
NCOA1	TEAD1
UBC	TRIM27
UBC	E2F1
RNF34	APP
BRCA1	STAT5A
UBC	HAX1
HAX1	STAT5B
UBC	TRIM28
UBC	CBL
CBL	SOS1
UBC	BIN1
BIN1	SOS2
BRCA1	CTNNB1
NOD1	CFLAR
CFLAR	SMAD3
SMAD3	PAX6
UBC	TSG101
CFLAR	DAXX
HSP90AA1	MYC
HSP90AA1	SP1
NOD1	COPS6
COPS6	NFKB1
ABL1	FOS
UBC	UBA2
UBA2	ETV4
UBC	BTRC
UBC	FHL2
FHL2	SMAD4
NOD1	PSMA7
PSMA7	HIF1A
UBC	SFPQ
SFPQ	PPARG
E2F1	RARA
NOD1	CASP2
CASP2	RXRA
HSP90AA1	NR3C1
NR3C1	RXRB
UBC	CUL1
UBC	CUL3
CUL3	ATF2
UBC	PPP1CB
PPP1CB	CLOCK
FHL2	RUNX1
UBC	KPNB1
KPNB1	RUNX1T1
UBC	EMD
ATF6	ATF6B
UBC	PSMB5
PSMB5	RND1
RND1	CREB3L2
UBC	VDAC1
VDAC1	TSPO
TSPO	CREB3L1
RNF34	TRIM23
TRIM23	CREB5
BRCA1	USF2
GABRB2	TRAK2
TRAK2	GSK3B
GSK3B	JUN
TRAK2	PRKAG1
PRKAG1	SIP2
SIP2	YAP1
GSK3B	CTNNB1
GSK3B	SMURF2
SMURF2	DAZAP2
TRAK2	PRKAB2
PRKAB2	GNB2L1
GNB2L1	STAT1
GSK3B	BCL3
BCL3	STAT3
YAP1	TEAD1
PRKAB2	GOLGA2
YAP1	TEAD3
TRAK2	KLC1
KLC1	APP
PRKAB2	CSNK2B
GSK3B	PTPN11
PTPN11	STAT5B
PRKAB2	PIAS2
PTPN11	SOS1
TRAK2	PRKAA1
PRKAA1	ABI2
ABI2	SOS2
GSK3B	HSP90AA1
GSK3B	EEF1A1
PRKAB2	REL
REL	NFKB2
GSK3B	TP53
GSK3B	CREB1
GSK3B	MYC
PRKAB2	CRX
CRX	SP1
CREB1	ATF6
BCL3	FOS
PRKAB2	GATA1
GATA1	FLI1
PRKAG1	FKBP4
FKBP4	SAE1
SAE1	ETV4
GSK3B	RELA
RELA	ATF4
PIAS2	SMAD4
GNB2L1	HIF1A
RELA	PPARA
REL	CREBBP
PRKAA1	EP300
PIAS2	ARNT
GSK3B	MAPK1
MAPK1	RARA
SMAD3	SMAD2
PRKAB2	MDFI
MDFI	NR1H2
NR1H2	RXRG
SMAD3	ATF2
PRKAB2	MAGED1
MAGED1	RBFOX2
RBFOX2	HOXA5
RXRA	ARNTL
SMAD3	RUNX1
GSK3B	DNMT1
DNMT1	RUNX1T1
PRKAB2	CREB3L1
CREB3L1	CREB3
PRKAB2	TP53BP2
TP53BP2	NXF1
REL	CEP19
CEP19	CREB3L2
PRKAB2	TRAF2
GABRB3	MEOX2
MEOX2	RELA
RELA	JUN
MEOX2	PIN1
GABRB3	PRKCA
PRKCA	CTNNB1
PRKCA	ELAVL1
MEOX2	CIAPIN1
CIAPIN1	STAT1
RELA	STAT3
MEOX2	PRKAB2
MEOX2	KAT5
MEOX2	STK16
STK16	ELK1
MEOX2	POM121C
POM121C	STAT5A
GABRB3	PRKACA
PRKACA	EGFR
EGFR	STAT5B
JUN	STAT4
MEOX2	NCK2
NCK2	SOS1
EGFR	STAT2
MEOX2	AHCYL1
PRKCA	EP300
RELA	NFKB2
RELA	RELB
RELA	TP53
PRKACA	CREB1
KAT5	MYC
RELA	SP1
RELA	NFKB1
MEOX2	TGFB1
TGFB1	SMAD3
RELA	FOS
RELA	BRCA1
TGFB1	SMAD2
SMAD2	ETV4
RELA	SMAD4
RELA	HIF1A
PRKCA	PPARG
RELA	CREBBP
PRKACA	HSP90AA1
RELA	RXRA
MEOX2	RARB
RARB	RXRB
RARB	RXRG
MEOX2	TRAF6
PRKACA	HDAC1
RELA	HDAC3
HDAC3	CREB3
MEOX2	HP1BP3
HP1BP3	NXF1
GABRD	UBQLN1
UBQLN1	HCVgp1
HCVgp1	JUN
UBQLN1	UBQLN2
UBQLN2	YAP1
UBQLN1	HGS
UBQLN1	APP
UBQLN1	MTOR
MTOR	STAT1
MTOR	STAT3
UBQLN1	UBC
UBQLN1	PSEN2
UBQLN1	RAD23B
RAD23B	STAT6
UBQLN1	USP9X
USP9X	CTNNB1
UBQLN1	UBE3A
UBE3A	AR
AR	PAX6
UBQLN1	VCP
VCP	NFKB2
UBQLN1	RAD23A
RAD23A	TP53
UBQLN1	ATXN3
ATXN3	CREB1
HCVgp1	SMAD3
RAD23B	HIF1A
RAD23A	CREBBP
UBQLN1	GAPDH
GAPDH	EP300
UBQLN1	C1QTNF2
C1QTNF2	ARNT
UBE3A	RARA
UBQLN1	UBQLN4
UBQLN4	RXRA
RARA	RXRG
CREBBP	EGR1
UBE3A	ARNTL
ARNTL	NPAS2
UBQLN4	NXF1
RAD23A	TRAF2
RAD23B	BRCA1
GABRE	HLA-A
HLA-A	STAT3
GABRE	FAM189B
FAM189B	YAP1
GABRE	CUX1
CUX1	SATB1
SATB1	CTNNB1
GABRE	BSCL2
BSCL2	ZDHHC17
ZDHHC17	LASP1
LASP1	DAZAP2
SATB1	PML
PML	TCF7L2
GABRE	ALG9
ALG9	RTF1
RTF1	STAT1
ZDHHC17	TEAD1
ZDHHC17	GOLGA2
GABRE	EPHB4
EPHB4	APP
BSCL2	POM121C
CUX1	CCNA1
CCNA1	PGR
PGR	STAT5B
CUX1	BIN1
BIN1	SOS1
SATB1	EP300
CUX1	EHMT2
EHMT2	RELB
EHMT2	TP53
CUX1	RECQL5
RECQL5	CREB1
BIN1	MYC
CCNA1	SP1
ALG9	XBP1
