GABRA1	PRKCD
PRKCD	EP300
EP300	TFAP2A
PRKCD	STAT3
STAT3	JUN
STAT3	NFKB1
STAT3	RELA
EP300	EGR1
ADRA2B	UCHL1
UCHL1	TP53
TP53	TFAP2A
UCHL1	UBE2I
UBE2I	JUN
UCHL1	COPS5
COPS5	NFKB1
TP53	RELA
TP53	EGR1
GABRA3	SDCBP2
SDCBP2	ZCCHC10
ZCCHC10	TP53
ZCCHC10	PIN1
PIN1	JUN
SDCBP2	ZNF581
ZNF581	BANP
BANP	NFKB1
GABRA4	APP
APP	MYC
MYC	TFAP2A
APP	MAPK8
MAPK8	JUN
APP	GSK3B
GSK3B	NFKB1
APP	EEF1D
EEF1D	RELA
RELA	EGR1
GABRB1	NOD1
NOD1	RNF34
RNF34	TP53
NOD1	CASP9
CASP9	JUN
NOD1	COPS6
COPS6	NFKB1
GABRB2	TRAK2
TRAK2	GSK3B
GSK3B	TP53
GSK3B	JUN
GSK3B	RELA
GABRB3	PRKCA
PRKCA	EP300
GABRB3	MEOX2
MEOX2	RELA
RELA	JUN
RELA	NFKB1
GABRD	UBQLN1
UBQLN1	EPS15
EPS15	TFAP2A
UBQLN1	HCVgp1
HCVgp1	JUN
UBQLN1	APP
UBQLN1	RAD23A
RAD23A	CREBBP
CREBBP	EGR1
GABRE	FAM189B
FAM189B	HECW2
HECW2	TFAP2A
GABRE	HLA-A
HLA-A	STAT3
GABRE	CUX1
CUX1	SATB1
SATB1	EP300
GABRG2	GABARAP
GABARAP	NEDD4
NEDD4	PPARG
PPARG	TFAP2A
GABARAP	TAX1BP1
TAX1BP1	ITCH
ITCH	JUN
TAX1BP1	TNIP1
TNIP1	NFKB1
GABARAP	KEAP1
KEAP1	RELA
NEDD4	ERBB3
ERBB3	EGR1
JUN	CDK5
NFKB1	IL6
RELA	IL6
JUN	IL6
TFAP2A	ADM
EGR1	IL6
TFAP2A	IL6
