GABRA1	PRKCD
PRKCD	EP300
EP300	RARA
PRKCD	STAT3
STAT3	NCOA1
NCOA1	RARB
NCOA1	RARG
EP300	CREBBP
STAT3	HIF1A
EP300	ARNT
STAT3	JUN
EP300	ETS1
PRKCD	TP53
EP300	CREB1
EP300	BRCA1
BRCA1	ATF1
ADRA2B	UCHL1
UCHL1	CTNNB1
CTNNB1	EP300
UCHL1	UBE2I
UBE2I	NCOR2
NCOR2	RARB
ADRA2B	EIF2B1
EIF2B1	GORASP2
GORASP2	ACY3
ACY3	RARG
CTNNB1	CREBBP
CTNNB1	HIF1A
UCHL1	HSP90AA1
HSP90AA1	ARNT
UBE2I	JUN
UBE2I	ETS1
UCHL1	TP53
TP53	CREB1
CTNNB1	BRCA1
GABRA3	SDCBP2
SDCBP2	ZCCHC10
ZCCHC10	PIN1
PIN1	RARA
SDCBP2	BEND7
BEND7	C1QBP
C1QBP	CEBPA
CEBPA	RARB
SDCBP2	PRR13
PRR13	LNX1
LNX1	ACY3
ZCCHC10	TP53
TP53	CREBBP
TP53	EP300
SDCBP2	TIFA
TIFA	TRAF6
TRAF6	HIF1A
HIF1A	ARNT
PIN1	JUN
TP53	ETS1
SDCBP2	PRPF40A
PRPF40A	CSNK2A2
CSNK2A2	ATF1
GABRA4	APP
APP	PHF8
PHF8	RARA
APP	MAPK8
MAPK8	CEBPA
MAPK8	NCOA3
NCOA3	RARG
APP	CDC20
CDC20	CREBBP
MAPK8	EP300
APP	MCM7
MCM7	HIF1A
APP	PSEN2
PSEN2	ELAVL1
ELAVL1	ARNT
MAPK8	JUN
APP	MAPK7
MAPK7	ETS1
MAPK8	TP53
APP	KAT5
KAT5	CREB1
MAPK8	ATF2
ATF2	ATF1
GABRB1	NOD1
NOD1	UBC
UBC	E2F1
E2F1	RARA
NOD1	CASP8
CASP8	CEBPB
CEBPB	RARB
UBC	TNIP1
TNIP1	RARG
NOD1	RNF34
RNF34	TP53
NOD1	PSMA7
PSMA7	HIF1A
NOD1	HSP90AA1
NOD1	CASP9
CASP9	JUN
UBC	BRCA1
GABRB2	TRAK2
TRAK2	GSK3B
GSK3B	MAPK1
MAPK1	RARA
TRAK2	PRKAB2
PRKAB2	MEOX2
MEOX2	RARB
GSK3B	NCOA3
PRKAB2	REL
REL	CREBBP
TRAK2	PRKAA1
PRKAA1	EP300
PRKAB2	GNB2L1
GNB2L1	HIF1A
PRKAB2	PIAS2
PIAS2	ARNT
GSK3B	JUN
GSK3B	TP53
GSK3B	CREB1
TRAK2	OGT
OGT	CSNK2A1
CSNK2A1	ATF1
GABRB3	MEOX2
MEOX2	PIN1
MEOX2	RELA
RELA	NCOR2
NCOR2	RARG
RELA	CREBBP
GABRB3	PRKCA
PRKCA	EP300
RELA	HIF1A
GABRB3	PRKACA
PRKACA	HSP90AA1
RELA	JUN
RELA	TP53
PRKACA	CREB1
RELA	BRCA1
GABRD	UBQLN1
UBQLN1	UBE3A
UBE3A	RARA
UBE3A	MEOX2
UBE3A	NCOA3
UBQLN1	RAD23A
RAD23A	CREBBP
UBQLN1	GAPDH
GAPDH	EP300
UBQLN1	RAD23B
RAD23B	HIF1A
UBQLN1	C1QTNF2
C1QTNF2	ARNT
UBQLN1	HCVgp1
HCVgp1	JUN
UBQLN1	APP
RAD23A	TP53
UBQLN1	ATXN3
ATXN3	CREB1
CREBBP	ATF1
GABRE	GPAA1
GPAA1	PIN1
GABRE	HLA-A
HLA-A	MEOX2
GABRE	LSR
LSR	RARG
GABRE	GP1BB
GP1BB	LYN
LYN	CREBBP
GABRE	CUX1
CUX1	SATB1
SATB1	EP300
HLA-A	STAT3
SATB1	PML
PML	ARNT
CUX1	EHMT2
EHMT2	TP53
CUX1	RECQL5
RECQL5	CREB1
GABRE	ALG9
ALG9	GSH1
GSH1	ATF1
GABRG2	GABARAP
GABARAP	SQSTM1
SQSTM1	RARA
GABARAP	NEDD4
NEDD4	SMAD2
SMAD2	RARB
GABARAP	TAX1BP1
TAX1BP1	TNIP1
NEDD4	SMAD3
SMAD3	CREBBP
GABARAP	ATG7
ATG7	EP300
SQSTM1	HIF1A
TAX1BP1	ITCH
ITCH	JUN
GABARAP	DVL2
DVL2	TP53
NEDD4	AKT1
AKT1	CREB1
GABARAP	ATG13
ATG13	HOF1
HOF1	ATF1
CREBBP	EDN1
CREBBP	FIGF
CREBBP	TFRC
EP300	EDN1
EP300	FIGF
EP300	TFRC
HIF1A	EDN1
HIF1A	FIGF
HIF1A	TFRC
ARNT	EDN1
ARNT	FIGF
ARNT	TFRC
TP53	BAX
ETS1	FIGF
JUN	FIGF
RARA	CRABP2
RARB	CRABP2
RARG	CRABP2
RARA	MIF
RARB	MIF
RARG	MIF
ATF1	TFRC
CREB1	TFRC
ETS1	TFRC
JUN	TFRC
