GABRA1	PRKCD
PRKCD	SP1
PRKCD	EP300
EP300	SMAD4
EP300	SMAD2
EP300	SMAD3
PRKCD	YWHAG
YWHAG	YAP1
PRKCD	INSR
INSR	TEAD1
EP300	GOLGA2
GOLGA2	TEAD4
EP300	E2F1
E2F1	TEAD3
YWHAG	WWTR1
PRKCD	HSP90AA1
HSP90AA1	NR3C2
EP300	TFAP2A
PRKCD	STAT3
STAT3	JUN
PRKCD	TP53
EP300	PPARG
STAT3	NFKB1
EP300	ATF2
STAT3	HIF1A
EP300	CREBBP
EP300	ARNT
EP300	SP3
ADRA2B	UCHL1
UCHL1	CTNNB1
CTNNB1	SP1
UCHL1	COPS5
COPS5	SMAD4
UCHL1	TP53
TP53	SMAD2
TP53	SMAD3
ADRA2B	EIF2B1
EIF2B1	GCD2
GCD2	TSA1
TSA1	YAP1
CTNNB1	SOX2
SOX2	TEAD1
EIF2B1	GORASP2
GORASP2	GOLGA2
UCHL1	UBE2I
UBE2I	SUMO2
SUMO2	TEAD3
EIF2B1	HNRNPL
HNRNPL	YWHAE
YWHAE	WWTR1
UCHL1	HSP90AA1
TP53	TFAP2A
UBE2I	JUN
CTNNB1	PPARG
COPS5	NFKB1
HNRNPL	HMGA1
HMGA1	ATF2
CTNNB1	HIF1A
CTNNB1	CREBBP
CTNNB1	EP300
HSP90AA1	ARNT
HNRNPL	SFPQ
SFPQ	SP3
GABRA3	SDCBP2
SDCBP2	ZCCHC10
ZCCHC10	TP53
TP53	SP1
ZCCHC10	SNIP1
SNIP1	SMAD4
ZCCHC10	PIN1
PIN1	YAP1
SDCBP2	BEND7
BEND7	TRIM27
TRIM27	TEAD4
TEAD4	TEAD1
BEND7	C1QBP
C1QBP	PHB2
PHB2	TEAD3
SDCBP2	TIFA
TIFA	TRAF6
TRAF6	HIF1A
HIF1A	WWTR1
TIFA	IRAK1
IRAK1	HSP90AA1
PIN1	JUN
PIN1	PPARG
SDCBP2	ZNF581
ZNF581	BANP
BANP	NFKB1
SDCBP2	C11orf57
C11orf57	MAPK8
MAPK8	ATF2
TP53	CREBBP
TP53	EP300
HIF1A	ARNT
SDCBP2	PRPF40A
PRPF40A	SFPQ
GABRA4	APP
APP	MAPK8
MAPK8	SP1
APP	CSNK1D
CSNK1D	SMAD4
CSNK1D	SMAD2
APP	GSK3B
GSK3B	SMAD3
APP	TAF6
TAF6	YAP1
APP	HGS
HGS	INSR
APP	MCM7
MCM7	TRIM27
APP	KAT5
KAT5	E2F1
APP	YWHAG
APP	C9orf41
C9orf41	NR3C2
APP	MYC
MYC	TFAP2A
MAPK8	JUN
MAPK8	TP53
APP	RFX5
RFX5	PPARG
GSK3B	NFKB1
MCM7	HIF1A
APP	CDC20
CDC20	CREBBP
MAPK8	EP300
APP	PSEN2
PSEN2	ELAVL1
ELAVL1	ARNT
APP	EEF1D
EEF1D	RELA
RELA	SP3
GABRB1	NOD1
NOD1	HSP90AA1
HSP90AA1	SP1
NOD1	UBC
UBC	FHL2
FHL2	SMAD4
NOD1	RNF34
RNF34	TP53
NOD1	CFLAR
CFLAR	SMAD3
UBC	ABL1
ABL1	YAP1
TP53	NCOA1
NCOA1	TEAD1
UBC	TRIM27
UBC	E2F1
UBC	BTRC
BTRC	WWTR1
NOD1	CASP9
CASP9	JUN
UBC	SFPQ
SFPQ	PPARG
NOD1	COPS6
COPS6	NFKB1
UBC	CUL3
CUL3	ATF2
NOD1	PSMA7
PSMA7	HIF1A
E2F1	SP3
GABRB2	TRAK2
TRAK2	PRKAB2
PRKAB2	CRX
CRX	SP1
PRKAB2	PIAS2
PIAS2	SMAD4
TRAK2	GSK3B
SMAD3	SMAD2
TRAK2	PRKAG1
PRKAG1	SIP2
SIP2	YAP1
YAP1	TEAD1
PRKAB2	GOLGA2
YAP1	TEAD3
GSK3B	PPP1CA
PPP1CA	WWTR1
GSK3B	HSP90AA1
GSK3B	TP53
GSK3B	JUN
GSK3B	CTNNB1
SMAD3	ATF2
PRKAB2	GNB2L1
GNB2L1	HIF1A
PRKAB2	REL
REL	CREBBP
TRAK2	PRKAA1
PRKAA1	EP300
