GABRA1	PRKCD
PRKCD	EP300
EP300	CEBPB
PRKCD	STAT3
EP300	REL
PRKCD	SP1
STAT3	NFKB1
GABRG2	GABARAP
GABARAP	NEDD4
NEDD4	SMAD3
SMAD3	CEBPB
GABARAP	TBC1D15
TBC1D15	STAT3
GABARAP	TAX1BP1
TAX1BP1	TBK1
TBK1	REL
SMAD3	SP1
TAX1BP1	TNIP1
TNIP1	NFKB1
GABRA3	SDCBP2
SDCBP2	PRPF40A
PRPF40A	HNRNPK
HNRNPK	CEBPB
SDCBP2	TIFA
TIFA	TRAF6
TRAF6	STAT3
SDCBP2	SEC23A
SEC23A	HSPA4
HSPA4	REL
SDCBP2	ZCCHC10
ZCCHC10	TP53
TP53	SP1
SDCBP2	ZNF581
ZNF581	BANP
BANP	NFKB1
GABRA4	APP
APP	GSK3B
GSK3B	CEBPB
APP	MAPK8
MAPK8	STAT3
MAPK8	REL
MAPK8	SP1
GSK3B	NFKB1
GABRB1	NOD1
NOD1	CASP8
CASP8	CEBPB
NOD1	HSP90AA1
HSP90AA1	STAT3
NOD1	UBC
UBC	FHL2
FHL2	REL
HSP90AA1	SP1
NOD1	COPS6
COPS6	NFKB1
GABRB2	TRAK2
TRAK2	GSK3B
GSK3B	BCL3
BCL3	STAT3
TRAK2	PRKAB2
PRKAB2	REL
PRKAB2	CRX
CRX	SP1
GABRB3	MEOX2
MEOX2	RELA
RELA	CEBPB
RELA	STAT3
RELA	REL
RELA	SP1
RELA	NFKB1
GABRD	UBQLN1
UBQLN1	APP
UBQLN1	MTOR
MTOR	STAT3
GABRE	CUX1
CUX1	BIN1
BIN1	MYC
MYC	CEBPB
GABRE	HLA-A
HLA-A	STAT3
CUX1	SATB1
SATB1	EP300
CUX1	CCNA1
CCNA1	SP1
NFKB1	CD83
SP1	CD83
CEBPB	CSRP1
REL	CSRP1
STAT3	CSRP1
SP1	TPI1
