HMGCR	MVK
MVK	PMVK
PMVK	MVD
MVD	FDPS
FDPS	HRAS
HRAS	MAPK1
MAPK1	SMAD2
SMAD2	E2F4
MAPK1	TP53
MAPK1	MYC
MAPK1	CREB1
MAPK1	CCND1
CCND1	RB1
RB1	E2F1
RB1	E2F2
RB1	E2F3
SMAD2	SP1
MAPK1	SMAD4
SMAD4	LEF1
SMAD4	TCF7
SMAD4	TCF7L2
SMAD4	TCF7L1
SMAD2	YAP1
MAPK1	ETS2
YAP1	TEAD1
YAP1	TEAD4
YAP1	TEAD3
HRAS	RAF1
RAF1	NFKB1
NFKB1	MYB
MAPK1	CREB3
CREB3	ATF1
MAPK1	ATF2
MAPK1	ATF4
RAF1	RELA
MAPK1	ATF6B
MAPK1	CREB3L2
MAPK1	CREB3L1
MAPK1	CREB5
RB1	TFDP2
HRAS	JUN
MAPK1	ETS1
SMAD2	WWTR1
MAPK1	ELK1
ELK1	EGR1
HRAS	PLCE1
PLCE1	PRKACA
PRKACA	XBP1
XBP1	CEBPA
HRAS	PIK3R5
PIK3R5	HIF1A
HIF1A	CREBBP
CREBBP	RBPJL
CREBBP	RBPJ
HIF1A	EP300
HIF1A	ARNT
MAPK1	SMAD1
MAPK1	STAT3
HRAS	FOS
MAPK1	STAT1
ITGB2	PTK2
PTK2	MAPK1
ITGB2	PIK3R5
PIK3R5	GSK3B
GSK3B	MYC
PIK3R5	AKT3
AKT3	CREB1
ITGB2	CRK
CRK	ABL1
ABL1	RB1
CREBBP	SP1
ITGB2	SRC
SRC	CTNNB1
CTNNB1	LEF1
CTNNB1	TCF7
CTNNB1	TCF7L2
CTNNB1	TCF7L1
AKT3	PPP1CA
PPP1CA	YAP1
LEF1	TEAD1
LEF1	TEAD4
LEF1	TEAD3
AKT3	NFKB1
AKT3	CREB3
AKT3	ATF2
AKT3	ATF4
AKT3	RELA
AKT3	ATF6B
AKT3	CREB3L2
AKT3	CREB3L1
AKT3	CREB5
AKT3	JUN
PPP1CA	WWTR1
PIK3R5	PLCE1
SRC	STAT3
PIK3R5	HRAS
STAT3	STAT1
TNF	ICAM1
CREB3	FOSB
CREB1	FOSB
ATF2	FOSB
ATF6B	FOSB
CREB3L4	BDNF
ATF4	BDNF
CREB3L2	FOSB
ATF6B	ARC
ATF4	ARC
GLI2	WNT5A
GLI2	WNT6
GLI2	WNT7A
GLI2	WNT7B
GLI2	WNT8A
GLI2	WNT8B
GLI2	WNT3A
GLI3	GLI1
GLI3	BMP2
STAT5A	BCL2L1
STAT5B	BCL2L1
CREB1	PER3
CREB1	PER2
ARNTL	CRY2
ARNTL	PER1
ARNTL	RORB
ARNTL	RORC
CLOCK	BHLHE40
CLOCK	PER2
FOSB	CDK5
FOSB	NFKB1
TCF7	CCND1
TCF7L2	MYC
TCF7L1	BIRC5
ESR1	ATP2B1
JUN	CXCL1
RBPJL	MYC
RBPJ	MYC
CTNNB1	CCND1
JUN	CCND3
NFKB1	TNF
CREB3L3	PCNA
CREBBP	SERPINE1
CREBBP	TIMP1
EP300	SERPINE1
EP300	TIMP1
HIF1A	SERPINE1
HIF1A	TFRC
HIF1A	TIMP1
HIF1A	VEGFA
HIF1A	VEGFC
ARNT	EDN1
ARNT	EPO
ARNT	HK2
ARNT	LTBR
ARNT	NOS3
ARNT	PFKFB3
ARNT	PFKL
ARNT	BCL2
ARNT	TF
ARNT	VEGFA
ARNT	HKDC1
STAT3	HIF1A
YAP1	FGF1
YAP1	ID1
YAP1	ID2
YAP1	ID3
YAP1	MYC
YAP1	AREGB
YAP1	AXIN1
YAP1	AXIN2
WWTR1	CTGF
WWTR1	BIRC5
WWTR1	ITGB2
WWTR1	AREG
SMAD1	ID2
SMAD2	SERPINE1
SMAD4	CTGF
TEAD1	GLI2
TEAD4	AXIN1
STAT4	SOCS2
STAT5B	SOCS1
CREB3	MITF
LEF1	MITF
VDR	TRPV6
NFKB1	GADD45B
NFKB1	BCL2A1
NFKB1	VCAM1
RELA	BCL2A1
RELB	CCL21
PIK3CD	AKT1
PIK3R2	AKT1
PIK3R2	AKT2
RXRA	ACADM
MAPK14	IL1A
MAPK14	IL12B
MAPK14	TNF
MYD88	IFNA5
NFKB1	CEBPB
NFKB1	IL23A
NFYA	HLA-DOB
NFYB	HLA-DQA2
MAPK3	IL18
MAPK3	NOS2
MAPK3	IL23A
