HMGCR	MVK
MVK	PMVK
PMVK	MVD
MVD	FDPS
FDPS	HRAS
HRAS	MAPK14
MAPK14	CEBPB
HRAS	PIK3R5
PIK3R5	THRA
THRA	RXRA
THRA	RXRB
THRA	RXRG
HRAS	MAP3K1
MAP3K1	IKBKG
IKBKG	TBK1
TBK1	REL
HRAS	PLCE1
PLCE1	PRKACA
PRKACA	XBP1
XBP1	CEBPA
HRAS	MAPK1
MAPK1	SMAD4
SMAD4	LEF1
LEF1	PPARD
MAPK1	STAT3
HRAS	JUN
HRAS	RAF1
RAF1	NFKB1
MAPK1	CREB1
PRKACA	PPARA
RAF1	RELA
MAPK1	IFNG
MAPK1	ETS1
ETS1	SPI1
PIK3R5	HIF1A
HIF1A	CREBBP
HIF1A	EP300
HIF1A	ARNT
NFKB1	NFKB2
MAPK1	MYC
MAPK1	ELK1
ELK1	EGR1
ITGAL	PTK2
PTK2	MAPK14
ITGAL	SRC
SRC	PIK3R5
PIK3R5	AKT3
AKT3	IKBKG
PTK2	ITGB1
ITGB1	PRKACA
SRC	CTNNB1
CTNNB1	LEF1
SRC	STAT3
SRC	HRAS
SRC	RAC1
RAC1	NFKB1
PTK2	MAPK1
STAT3	PPARGC1A
PPARGC1A	PPARA
RAC1	RELA
CTNNB1	CREBBP
CTNNB1	EP300
STAT3	MYC
HDAC2	CTBP1
CTBP1	LEF1
LEF1	JUN
JUN	NFKB1
NFKB1	CEBPB
HDAC2	RXRA
HDAC2	RXRB
HDAC2	RXRG
LEF1	BIRC2
BIRC2	TRAF3
TRAF3	TBK1
HDAC2	THRB
THRB	PIK3R5
PIK3R5	PLCE1
HDAC2	HDAC1
HDAC1	FOS
FOS	IL6
IL6	STAT3
HDAC2	THRA
THRA	CTNNB1
CREBBP	CREB1
IL6	LEPR
LEPR	PPARA
JUN	RELA
JUN	IFNG
THRB	GATA4
GATA4	SRF
SRF	SPI1
THRB	HIF1A
FOS	TNF
TNF	IKBKB
IKBKB	NFKB2
HDAC2	RBPJL
RBPJL	MYC
SRF	ELK1
STAT3	CPT1C
ATF2	IL8
MAPK8	SMAD4
CREBBP	CDKN1B
CREBBP	PDK1
EP300	CDKN1B
EP300	PDK1
HIF1A	CDKN1B
HIF1A	PDK1
STAT5A	CCND3
NFKB1	CXCL2
NFKB1	NFKBIA
NFKB1	CCL4L1
PIK3CG	AKT2
PIK3R3	AKT2
EPAS1	SLC2A1
ETS1	FIGF
HIF1A	TGFB1
NFKB2	TRAF6
RELA	TRAF6
IRF1	IL12B
CREB1	BCL2
PPARA	EHHADH
PPARA	CYP4A22
PPARA	APOC3
PPARA	ACOX1
PPARG	ACSL3
PPARG	SLC27A1
PPARG	ANGPTL4
PPARG	UCP1
NFYB	HLA-DQB1
NFYB	HLA-DRA
NFYC	HLA-DQB1
NFYC	HLA-DRA
NFYC	HLA-DRB1
RFXAP	LOC100509457
RFXAP	LOC101060835
RFXAP	HLA-DMA
TCF7L2	MMP7
EGR1	ABCB1
EGR2	ABCB1
ETS1	ABCB1
JUN	ABCB1
NFKB1	ABCB1
SP1	ABCB1
TP53	ABCB1
WT1	ABCB1
JUN	ALDOA
SP1	ALDOA
POU2F1	ALDOC
SMAD3	ANKRD1
SP1	CCND1
NFIC	CGA
TFAP2A	CGA
TP53	CHEK1
MYC	ID2
SP1	RPL15
PPARG	SERPINE1
ETV4	SPP1
CREB1	TG
SMAD3	TIMP1
FLI1	TNNC1
PAX2	TP53
TFAP2A	VHL
