HMGCR	MVK
MVK	PMVK
PMVK	MVD
MVD	FDPS
FDPS	HRAS
HRAS	MAPK1
MAPK1	SMAD4
SMAD4	LEF1
SMAD4	TCF7
SMAD4	TCF7L2
SMAD4	TCF7L1
HRAS	JUN
MAPK1	SMAD2
SMAD2	SP1
SMAD2	E2F4
MAPK1	TP53
SMAD2	YAP1
YAP1	TEAD1
YAP1	TEAD4
YAP1	TEAD3
MAPK1	MYC
MAPK1	ETS1
MAPK1	ESR1
HRAS	RAF1
RAF1	NFKB1
RAF1	RELA
MAPK1	ETS2
MAPK1	STAT3
MAPK1	STAT1
HRAS	PIK3R5
PIK3R5	EGFR
EGFR	STAT5A
EGFR	STAT5B
STAT3	STAT2
STAT3	STAT4
STAT3	STAT6
NFKB1	MYB
FDPS	KRAS
KRAS	GRB2
GRB2	SOS1
GRB2	SOS2
MAPK1	CREB1
MAPK1	SMAD3
MAPK1	CCND1
CCND1	RB1
RB1	E2F1
HRAS	MAPK8
MAPK8	JUND
MAPK1	ATF2
HRAS	PLCE1
PLCE1	PRKACA
PRKACA	PPARA
LEF1	PPARD
RB1	E2F2
RB1	E2F3
HRAS	FOS
PIK3R5	MTOR
MTOR	PPARG
NFKB1	NFKB2
SMAD2	WWTR1
MAPK1	ELK1
ELK1	EGR1
HRAS	MAPK14
MAPK14	MAX
PIK3R5	HIF1A
HIF1A	CREBBP
CREBBP	RBPJL
CREBBP	RBPJ
CREBBP	EPAS1
HIF1A	EP300
HIF1A	ARNT
MAPK1	ATF4
ETS1	SPI1
HRAS	MAPK3
PRKACA	CREM
PRKACA	XBP1
XBP1	CEBPA
MAPK1	CREB3
CREB3	ATF1
MAPK14	CEBPB
RB1	TFDP2
MAPK1	ATF6B
MAPK1	CREB3L2
MAPK1	CREB3L1
MAPK1	CREB5
MAPK8	FOSB
PIK3R5	THRA
THRA	RXRA
THRA	RXRB
THRA	RXRG
EGFR	CTNNB1
ITGB2	SRC
SRC	CTNNB1
CTNNB1	LEF1
CTNNB1	TCF7
CTNNB1	TCF7L2
CTNNB1	TCF7L1
ITGB2	PIK3R5
PIK3R5	AKT3
AKT3	JUN
CREBBP	SP1
ITGB2	PTK2
PTK2	MAPK1
AKT3	PPP1CA
PPP1CA	YAP1
LEF1	TEAD1
LEF1	TEAD4
LEF1	TEAD3
PIK3R5	GSK3B
GSK3B	MYC
SRC	STAT3
STAT3	ESR1
AKT3	NFKB1
AKT3	RELA
STAT3	STAT1
EGFR	SOS1
EGFR	SOS2
AKT3	CREB1
ITGB2	CRK
CRK	ABL1
ABL1	RB1
PTK2	MAPK14
MAPK14	JUND
AKT3	ATF2
PIK3R5	PLCE1
PIK3R5	HRAS
AKT3	CHUK
CHUK	NFKB2
PPP1CA	WWTR1
AKT3	ATF4
PTK2	MAPK3
AKT3	CREB3
AKT3	ATF6B
AKT3	CREB3L2
AKT3	CREB3L1
AKT3	CREB5
MAPK14	FOSB
JUP	MYC
JUP	CCND1
STAT3	PIM1
STAT5A	PIM1
STAT5B	PIM1
GLI2	WNT5A
GLI2	WNT7A
GLI2	WNT8A
GLI2	WNT3A
TFDP1	CCNE2
TFDP2	CCNE1
TP53	GADD45G
TP53	GADD45A
TP53	SFN
TP53	GADD45B
ZBTB17	CDKN2B
STAT5A	BCL2L1
STAT5B	BCL2L1
CREB1	PER1
CREB1	PER3
CREB1	PER2
ARNTL	CRY1
ARNTL	CRY2
ARNTL	PER1
ARNTL	RORA
ARNTL	RORB
ARNTL	RORC
ARNTL	BHLHE41
CLOCK	PER2
FOSB	NFKB1
JUN	CDK5
MYC	CCND1
TCF7	CCND1
TCF7L2	MYC
TCF7L1	BIRC5
ESR1	ATP2B1
MAPK14	CXCL1
JUN	CXCL1
RBPJL	MYC
RBPJ	MYC
CTNNB1	CCND1
JUN	CCND2
ATF6B	IL8
EGR3	FASLG
ATF4	PCNA
MAPK9	JUN
CREB3L3	IL8
CREBBP	ENO1
CREBBP	FIGF
CREBBP	HK3
CREBBP	PFKFB1
CREBBP	TFRC
EP300	ENO1
EP300	FIGF
EP300	HK3
EP300	PFKFB1
EP300	TFRC
HIF1A	ENO1
HIF1A	FIGF
HIF1A	HK3
HIF1A	PFKFB1
HIF1A	TIMP1
ARNT	EDN1
ARNT	EGF
ARNT	ENO1
ARNT	HK2
ARNT	LDHA
ARNT	PFKFB1
