HMGCR	MVK
MVK	PMVK
PMVK	MVD
MVD	FDPS
FDPS	HRAS
HRAS	MAPK1
MAPK1	SMAD2
SMAD2	SP1
SMAD2	YAP1
YAP1	TEAD1
YAP1	TEAD4
YAP1	TEAD3
MAPK1	SMAD3
SMAD2	WWTR1
MAPK1	SMAD4
HRAS	RAF1
RAF1	NFKB1
RAF1	RELA
HRAS	JUN
HRAS	MAPK14
MAPK14	CEBPB
NFKB1	NFKB2
MAPK1	CREB1
MAPK1	MYC
MAPK1	ATF4
MAPK1	TP53
MAPK1	STAT3
HRAS	PIK3R5
PIK3R5	HIF1A
HIF1A	CREBBP
HIF1A	EP300
HIF1A	ARNT
MAPK1	ATF2
MAPK1	ETS1
HRAS	MAP3K1
MAP3K1	IKBKG
IKBKG	TBK1
TBK1	REL
MAPK1	CREB3
MAPK1	ATF6B
MAPK1	CREB3L2
MAPK1	CREB3L1
MAPK1	CREB5
ITGB2	PIK3R5
CREBBP	SP1
PIK3R5	AKT3
AKT3	PPP1CA
PPP1CA	YAP1
ITGB2	SRC
SRC	CTNNB1
CTNNB1	LEF1
LEF1	TEAD1
LEF1	TEAD4
LEF1	TEAD3
ITGB2	PTK2
PTK2	MAPK1
PPP1CA	WWTR1
AKT3	NFKB1
AKT3	RELA
AKT3	JUN
PTK2	MAPK14
AKT3	CHUK
CHUK	NFKB2
AKT3	CREB1
PIK3R5	GSK3B
GSK3B	MYC
AKT3	ATF4
SRC	STAT3
AKT3	ATF2
AKT3	IKBKG
AKT3	CREB3
AKT3	ATF6B
AKT3	CREB3L2
AKT3	CREB3L1
AKT3	CREB5
NPAS2	BHLHE41
NPAS2	PER3
CLOCK	RORB
TCF7	MYC
TCF7L2	BIRC5
TCF7L2	CCND1
TCF7L1	CCND1
MAPK14	CXCL1
MAPK14	IL8
RBPJL	FGR
RBPJ	FGR
TP53	MDM2
ELK1	BIRC2
RELA	MMP9
CREBBP	PGF
EP300	PGF
HIF1A	PGK1
ARNT	EDN1
ARNT	FLT1
ARNT	SERPINE1
ARNT	PDK1
ARNT	PFKFB2
YAP1	BIRC2
YAP1	ID3
YAP1	SNAI2
YAP1	AXIN2
WWTR1	BBC3
WWTR1	AREG
TEAD4	AXIN1
STAT5A	CCND3
RELA	CCL4
PIK3R2	PDPK1
RBPJ	PTCRA
TP53	SHISA5
TP53	PTEN
RXRA	ACADM
MAPK1	IL6
RFXAP	LOC100509457
RFXAP	LOC101060835
RFXAP	HLA-DMA
RFXAP	HLA-DOA
EGR2	ABCB1
ETS1	ABCB1
JUN	ABCB1
NFKB1	ABCB1
SP1	ABCB1
TP53	ABCB1
SP1	ADA
ATF1	AQP3
CREB1	AQP3
CREB1	ARG1
ETS2	CDK1
CEBPA	CDKN1A
ETS1	CDKN1A
FLI1	CDKN1A
JUN	CDKN1A
JUNB	CDKN1A
JUND	CDKN1A
JUN	CYP11A1
CEBPA	PCK2
E2F4	PCNA
SP3	PDGFB
POU2F1	PLAU
SP1	PLAU
TP53	PLK1
E2F1	POLA
TFAP2A	POLD2
E2F4	POLE2
CEBPD	PTGS2
RARB	PTGS2
TFAP2A	PTGS2
ESR1	PTMA
ETS1	SLC26A3
HOXA5	TH
SP3	TNNC1
NFKB1	VWF
