HMGCR	MVK
MVK	PMVK
PMVK	MVD
MVD	FDPS
FDPS	HRAS
HRAS	MAPK1
MAPK1	SMAD2
SMAD2	E2F4
MAPK1	MYC
MAPK1	TP53
HRAS	JUN
MAPK1	CREB1
MAPK1	CCND1
CCND1	RB1
RB1	E2F1
HRAS	RAF1
RAF1	NFKB1
NFKB1	MYB
SMAD2	SP1
MAPK1	STAT1
MAPK1	STAT3
HRAS	PIK3R5
PIK3R5	EGFR
EGFR	STAT5A
EGFR	STAT5B
STAT3	STAT2
STAT3	STAT4
STAT3	STAT6
RAF1	RELA
FDPS	KRAS
KRAS	GRB2
GRB2	SOS1
GRB2	SOS2
MAPK1	ETS1
SMAD2	YAP1
MAPK1	SMAD4
SMAD4	LEF1
SMAD4	TCF7
SMAD4	TCF7L2
SMAD4	TCF7L1
YAP1	TEAD1
YAP1	TEAD4
YAP1	TEAD3
MAPK1	ATF2
MAPK1	ESR1
RB1	E2F2
RB1	E2F3
MAPK1	ATF4
MAPK1	CREB3
MAPK1	CREB3L2
MAPK1	CREB3L1
MAPK1	SMAD3
HRAS	FOS
CREB3	ATF1
HRAS	MAPK14
MAPK14	MAX
HRAS	MAPK3
PIK3R5	HIF1A
HIF1A	CREBBP
HIF1A	EP300
HIF1A	ARNT
MAPK1	ATF6B
MAPK1	CREB5
PIK3R5	MTOR
MTOR	PPARG
HRAS	PLCE1
PLCE1	PRKACA
PRKACA	PPARA
RB1	TFDP2
LEF1	PPARD
NFKB1	NFKB2
PIK3R5	AKT3
AKT3	IRF3
CREBBP	RBPJL
CREBBP	RBPJ
MAPK1	ELK1
SMAD2	TFDP1
PRKACA	XBP1
XBP1	CEBPA
ITGB2	PTK2
PTK2	MAPK1
ITGB2	PIK3R5
PIK3R5	GSK3B
GSK3B	MYC
AKT3	JUN
AKT3	CREB1
ITGB2	CRK
CRK	ABL1
ABL1	RB1
AKT3	NFKB1
CREBBP	SP1
ITGB2	SRC
SRC	STAT3
STAT3	STAT1
AKT3	RELA
EGFR	SOS1
EGFR	SOS2
AKT3	PPP1CA
PPP1CA	YAP1
SRC	CTNNB1
CTNNB1	LEF1
CTNNB1	TCF7
CTNNB1	TCF7L2
CTNNB1	TCF7L1
LEF1	TEAD1
LEF1	TEAD4
LEF1	TEAD3
AKT3	ATF2
STAT3	ESR1
AKT3	ATF4
AKT3	CREB3
AKT3	CREB3L2
AKT3	CREB3L1
PIK3R5	HRAS
PTK2	MAPK14
PTK2	MAPK3
AKT3	ATF6B
AKT3	CREB5
PIK3R5	PLCE1
AKT3	CHUK
CHUK	NFKB2
JUP	MYC
JUP	CCND1
GLI2	WNT5A
GLI2	WNT6
GLI2	WNT7A
GLI2	WNT7B
GLI2	WNT8A
GLI2	WNT8B
GLI2	WNT5B
GLI2	PTCH2
GLI2	WNT3A
GLI3	GLI1
TP53	SFN
TP53	GADD45B
ZBTB17	CDKN2B
STAT5B	BCL2L1
CREB1	PER1
CREB1	PER2
ARNTL	CRY1
ARNTL	PER1
ARNTL	RORA
ARNTL	RORC
ARNTL	BHLHE41
CLOCK	PER2
FOSB	NFKB1
MYC	CCND1
TCF7	CCND1
TCF7L2	MYC
TCF7L1	BIRC5
ESR1	ATP2B1
MAPK14	CXCL1
JUN	CXCL1
RBPJL	MYC
RBPJ	FCER2
RBPJ	MYC
CTNNB1	CCND1
CTNNB1	CCND3
NFKB1	TNF
RELA	IL6
CREBBP	SERPINE1
CREBBP	PFKL
EP300	SERPINE1
EP300	PFKL
HIF1A	SERPINE1
ARNT	EDN1
ARNT	ENO1
YAP1	ID3
YAP1	ID4
YAP1	AXIN2
YAP1	NKD1
WWTR1	AREG
WWTR1	SERPINE1
TCF7	BIRC2
TCF7	SNAI2
TCF7	SOX2
TCF7L2	SNAI2
TCF7L2	SOX2
TCF7L2	AXIN1
TEAD1	GLI2
TEAD1	BIRC5
TEAD1	CCND1
TEAD1	AXIN2
TEAD1	CCND2
TEAD4	CTGF
TEAD4	BIRC2
TEAD4	SNAI2
TEAD4	AXIN1
TEAD4	AXIN2
TEAD4	CCND2
TEAD3	GLI2
TEAD3	BIRC5
TEAD3	CCND1
TEAD3	SOX2
TEAD3	CCND2
TP73	BBC3
TCF7L1	BIRC2
TCF7L1	SOX2
TCF7L1	CCND2
TEAD2	CTGF
TEAD2	GLI2
TEAD2	BIRC5
