HMGCR	MVK
MVK	PMVK
PMVK	MVD
MVD	FDPS
FDPS	HRAS
HRAS	MAPK1
MAPK1	SMAD2
SMAD2	E2F4
MAPK1	CCND1
CCND1	RB1
RB1	E2F1
RB1	E2F2
RB1	E2F3
MAPK1	SMAD4
SMAD4	LEF1
SMAD4	TCF7
SMAD4	TCF7L2
SMAD4	TCF7L1
MAPK1	ETS1
HRAS	JUN
MAPK1	TP53
SMAD2	SP1
MAPK1	MYC
SMAD2	YAP1
YAP1	TEAD1
YAP1	TEAD4
YAP1	TEAD3
MAPK1	CREB1
MAPK1	ETS2
MAPK1	ATF2
HRAS	MAPK8
MAPK8	JUND
MAPK1	ESR1
SMAD2	WWTR1
HRAS	FOS
MAPK1	STAT1
MAPK1	STAT3
MAPK1	CREB3
MAPK1	ATF6B
MAPK1	ATF4
MAPK1	CREB3L2
MAPK1	CREB3L1
MAPK1	CREB5
HRAS	PLCE1
PLCE1	PRKACA
PRKACA	XBP1
XBP1	CEBPA
HRAS	MAPK14
MAPK14	MAX
HRAS	PIK3R5
PIK3R5	EGFR
EGFR	STAT5A
EGFR	STAT5B
STAT3	STAT2
STAT3	STAT4
STAT3	STAT6
HRAS	RAF1
RAF1	RELA
HRAS	MAPK3
RB1	TFDP2
MAPK1	ELK1
RAF1	NFKB1
NFKB1	MYB
FDPS	KRAS
KRAS	GRB2
GRB2	SOS1
GRB2	SOS2
PRKACA	PPARA
PIK3R5	THRA
THRA	RXRA
THRA	RXRB
THRA	RXRG
SMAD2	TFDP1
EGFR	CTNNB1
NFKB1	NFKB2
PRKACA	PDX1
PDX1	HNF4A
NR3C2	ATP1B4
NR3C2	ATP1A2
NR3C2	ATP1B1
NR3C2	FXYD2
NR3C2	SCNN1B
CREB3	ARC
CREB1	ARC
ATF2	ARC
GLI2	WNT5A
GLI2	WNT6
GLI2	WNT7A
GLI2	WNT7B
GLI2	WNT8A
GLI2	WNT8B
GLI2	WNT5B
GLI2	PTCH2
GLI2	WNT3A
GLI3	GLI1
GLI3	WNT16
TP53	SFN
TP53	GADD45B
ZBTB17	CDKN2B
STAT5A	BCL2L1
CREB1	PER1
CREB1	PER3
ARNTL	CRY1
ARNTL	CRY2
ARNTL	RORA
ARNTL	RORB
ARNTL	BHLHE41
ARNTL	NR1D1
JUN	CDK5
JUN	NFKB1
MYC	CCND1
LEF1	MYC
TCF7	BIRC5
TCF7	CCND1
TCF7L2	MYC
TCF7L1	BIRC5
ESR1	ATP2B1
ESR1	SLC8A1
JUN	CXCL1
RBPJL	MYC
RBPJ	MYC
CTNNB1	CCND1
HIF1A	TF
HIF1A	TIMP1
ARNT	ENO1
ARNT	FIGF
ARNT	HK1
ARNT	HK2
ARNT	TIMP1
RELA	HIF1A
YAP1	GLI2
YAP1	BIRC5
YAP1	ID2
YAP1	ID4
YAP1	CCND1
YAP1	SOX2
YAP1	AXIN1
YAP1	NKD1
WWTR1	FGF1
WWTR1	GLI2
WWTR1	ITGB2
WWTR1	SERPINE1
SMAD1	ID4
SMAD4	ID2
TCF7	SOX2
TCF7	CCND2
TCF7L2	AXIN1
TCF7L2	CCND3
TEAD1	BIRC5
TEAD1	SOX2
TEAD4	CTGF
TEAD4	MYC
TEAD4	AXIN2
TEAD3	CTGF
TEAD3	CCND1
TEAD3	AXIN2
TCF7L1	BIRC2
TCF7L1	AXIN2
TEAD2	GLI2
TEAD2	CCND1
TEAD2	CCND2
SMAD4	SLC2A1
SOS2	SPRED1
STAT3	SOCS2
STAT3	CCND2
STAT3	CCND3
STAT3	SOCS5
CREB3	MITF
RELA	PTGS2
RELA	CCL4L1
RELB	CCL19
PIK3CD	AKT3
PIK3R1	PDPK1
RBPJL	HES5
TP53	IGFBP3
TP53	RPRM
STAT3	VEGFC
EPAS1	VEGFB
ETS1	MMP1
NFKB2	BCL2
PIAS2	CDKN2B
CREB3	BCL2
PPARA	APOA5
PPARA	HMGCS2
PPARA	LPL
PPARG	CPT1C
PPARG	MMP1
PPARG	PLIN1
RXRA	ACADL
RXRA	APOA2
RXRB	ILK
MAPK14	IL1A
MAPK14	IL12B
MAPK14	TNF
MYD88	IFNA5
NFKB1	CEBPB
NFKB1	IL23A
NFYA	LOC100509457
NFYA	HLA-DOB
NFYC	HLA-DQA1
MAPK3	IL23A
MAPK8	IL18
MAPK8	NOS2
MAPK8	IL23A
