HMGCR	MVK
MVK	PMVK
PMVK	MVD
MVD	FDPS
FDPS	HRAS
HRAS	MAPK1
MAPK1	TP53
MAPK1	ELK4
MAPK1	ETS1
ETS1	SRF
MAPK1	ESR1
HRAS	PLCE1
PLCE1	PRKACA
PRKACA	PPARA
HRAS	RAF1
RAF1	NFKB1
MAPK1	CREB1
MAPK1	ATF2
HRAS	PIK3R5
PIK3R5	HIF1A
MAPK1	ATF4
HRAS	JUN
MAPK1	STAT3
MAPK1	SMAD4
SMAD4	LEF1
LEF1	PPARD
MAPK1	STAT1
PRKACA	XBP1
XBP1	CEBPA
MAPK1	ETS2
PIK3R5	MTOR
MTOR	PPARG
MAPK1	FOXO3
MAPK1	CREB3
MAPK1	CREB3L2
MAPK1	CREB3L1
MAPK1	ESR2
MAPK1	SMAD2
SMAD2	SP1
HIF1A	CREBBP
HIF1A	EP300
PIK3R5	THRA
THRA	RXRA
THRA	RXRB
THRA	RXRG
HIF1A	ARNT
MAPK1	ELK1
MAPK1	ATF6B
MAPK1	CREB5
SMAD2	YAP1
ETS1	SPI1
RAF1	RELA
CREB3	ATF1
ELK1	EGR1
RARA	CCNA1
NR3C2	KRAS
NR3C2	ATP1A3
NR3C2	ATP1B2
NR3C2	FXYD4
NR3C2	SCNN1G
CREB3	FOS
CREB1	FOS
ATF2	FOS
GLI3	PTCH1
TFDP2	CCNE2
RBPJ	FCER2
CTNNB1	CCND3
NFKB1	TNF
RELA	IL6
CREBBP	SERPINE1
CREBBP	PFKL
EP300	SERPINE1
EP300	PFKL
HIF1A	SERPINE1
ARNT	CDKN1A
SOS1	CCND2
SOS1	CCND3
SOS2	SPRY3
EP300	MITF
LEF1	MITF
CREB3L3	MITF
CREB3L1	MITF
PIK3CB	AKT2
RBPJ	HES1
TP53	BAI1
TP53	TP53I3
NFKB1	FIGF
STAT3	VEGFB
FOS	VEGFA
JUN	MMP9
NFKB2	CCND1
CREB3L3	MCL1
PPARA	SLC27A4
PPARD	PDPK1
PPARG	SLC27A4
RXRA	FABP3
NFYB	HLA-DRB1
RFXAP	HLA-DRB4
NFATC1	PTGS2
LEF1	PPARD
LEF1	FOSL1
TCF7	JUN
TCF7	MMP7
TCF7	PPARD
TCF7L1	PPARD
TCF7L1	FOSL1
CEBPA	TWF2
CEBPA	TSC22D3
CREB1	TINAGL1
CREB1	CD55
CREB1	TWF2
MYB	TSC22D3
MYBL1	TSC22D3
NFIC	ARG1
USF2	B2M
TP53	BAK1
MYBL1	BCL2
TP53	BCL2
WT1	BCL2
HIF1A	BNIP3
ATF1	BRCA1
CREB1	BRCA1
USF2	BRCA1
NFIC	C4BPB
USF1	CALCA
JUN	CYP11A1
USF1	FBP1
ELK3	FOS
ESR1	FOS
ESR2	FOS
ETS2	FOS
TFAP2A	GH2
USF1	GH2
USF2	GH2
ERG	HMOX1
SP1	HRAS
POU2F2	IL4
ETS1	IL5
JUND	IL5
SPI1	IL5
CEBPB	IL6
EGR1	IL6
REL	IL6
CEBPB	IL8
ETV4	MMP9
SPI1	NFKB1
PPARG	PTGS2
MYC	PTMA
PPARA	SERPINE1
NFIC	SFTPC
JUN	TFRC
HOXA4	TH
ERG	TNNC1
SMAD4	TNNC1
HIF1A	VHL
