HMGCR	MVK
MVK	PMVK
PMVK	MVD
MVD	FDPS
FDPS	HRAS
HRAS	MAPK1
MAPK1	SMAD2
SMAD2	SP1
HRAS	MAPK14
MAPK14	CEBPB
HRAS	PLCE1
PLCE1	PRKACA
PRKACA	XBP1
XBP1	CEBPA
MAPK1	SMAD4
SMAD4	LEF1
SMAD4	TCF7
SMAD4	TCF7L2
SMAD4	TCF7L1
HRAS	JUN
SMAD2	YAP1
MAPK1	ELK1
ELK1	EGR1
HRAS	RAF1
RAF1	NFKB1
HRAS	FOS
YAP1	TEAD1
YAP1	TEAD4
YAP1	TEAD3
HRAS	MAPK8
MAPK8	JUND
RAF1	RELA
MAPK1	CREB1
MAPK1	TP53
MAPK1	ATF2
NFKB1	NFKB2
MAPK1	STAT1
STAT1	MYD88
MAPK1	CREB3
CREB3	ATF1
MAPK1	ETS1
FDPS	KRAS
KRAS	GRB2
GRB2	SOS1
GRB2	SOS2
PRKACA	PPARA
HRAS	PIK3R5
PIK3R5	THRA
THRA	RXRA
THRA	RXRB
THRA	RXRG
ITGB2	PIK3R5
PIK3R5	HIF1A
HIF1A	CREBBP
CREBBP	SP1
ITGB2	PTK2
PTK2	MAPK14
PIK3R5	PLCE1
ITGB2	SRC
SRC	CTNNB1
CTNNB1	LEF1
CTNNB1	TCF7
CTNNB1	TCF7L2
CTNNB1	TCF7L1
PIK3R5	AKT3
AKT3	JUN
AKT3	PPP1CA
PPP1CA	YAP1
PTK2	MAPK1
AKT3	NFKB1
PIK3R5	HRAS
LEF1	TEAD1
LEF1	TEAD4
LEF1	TEAD3
MAPK14	JUND
AKT3	RELA
AKT3	CREB1
AKT3	ATF2
AKT3	CHUK
CHUK	NFKB2
SRC	STAT3
STAT3	STAT1
AKT3	CREB3
PIK3R5	EGFR
EGFR	SOS1
EGFR	SOS2
CREB3L1	BDNF
CREB5	BDNF
ATF6B	FOS
ATF4	FOS
TFDP2	CCNE2
TP53	SFN
TP53	GADD45B
CREB1	PER1
ARNTL	CRY1
ARNTL	RORA
ARNTL	BHLHE41
FOS	CCND1
MYC	CCND1
MAPK11	IL8
RBPJL	FCER2
HIF1A	BCL2
HIF1A	VEGFA
HIF1A	VEGFC
ARNT	ENO1
ARNT	EPO
ARNT	PFKFB3
ARNT	PFKL
ARNT	TF
ARNT	HKDC1
YAP1	FGF1
YAP1	ID4
YAP1	MYC
YAP1	NKD1
WWTR1	CTGF
WWTR1	SERPINE1
SMAD1	ID2
SMAD4	CTGF
TCF7	BIRC2
TCF7	SOX2
TCF7L2	SNAI2
TCF7L2	AXIN1
SOS1	SPRY4
STAT5A	SOCS5
CREB1	MITF
EP300	MITF
VDR	ATP2B1
RELA	CCL4L1
RBPJL	HES5
TP53	SESN3
TP53	IGFBP3
TP53	RPRM
FOS	MMP1
RELA	MYB
PPARD	LPL
RXRA	EHHADH
RXRA	SCD5
RXRB	ACAA1
RXRG	CYP4A11
CREB1	HLA-DRB5
MAPK14	IL6
MAPK14	NOS2
MYD88	IFNA2
NFYB	HLA-DQB1
NFYB	HLA-DRA
NFYC	LOC100507714
NFYC	LOC100509457
NFYC	LOC101060835
NFYC	HLA-DQA2
MAPK8	NOS2
MAPK8	IL23A
MAPK11	IL1B
MAPK11	IL6
MAPK9	IL1B
MAPK9	IL6
MAPK9	IL12A
MAPK9	IL12B
RFXAP	HLA-DPB1
RFXAP	HLA-DQA1
RFXAP	HLA-DQA2
RFXAP	HLA-DQB1
RFXAP	HLA-DRB4
PPARG	SAT1
SP1	CAV1
SP1	CD9
ATF4	CGA
CREB1	CGA
SPI1	CHI3L1
USF1	CHI3L1
JUN	COL1A1
MYBL2	COL1A1
NFIC	COL1A1
NFIC	CSNK2A1
NFKB1	CSNK2A1
CEBPB	CSRP1
REL	CSRP1
CREB1	FN1
EGR1	FN1
NFKB1	FN1
RELA	FN1
ESR1	GADD45B
PPARA	GADD45B
PPARD	GADD45B
PPARG	GADD45B
RARA	GADD45B
ATF1	GH2
CREB1	GH2
CREM	GPX4
STAT3	IL2RA
CEBPB	IL4
ATF2	INS
SP1	ITGA2
SPI1	NFKB1
SP1	NFKB2
PPARA	NFKBIA
MYC	NME2
JUND	NQO1
MYC	NRAS
MYB	NRAS
JUN	PLAT
NFIC	PLAT
NFKB1	PPP2R4
CEBPB	PTGS2
POU2F1	VWF
