HMGCR	MVK
TEAD4	AXIN2
TEAD3	BIRC5
TEAD3	CCND1
TP73	BBC3
TCF7L1	BIRC2
TEAD2	CTGF
TEAD2	GLI2
TEAD2	AXIN2
TEAD2	CCND2
STAT2	CCND2
STAT2	SOCS3
STAT3	CCND2
STAT3	SOCS5
STAT4	SOCS2
STAT4	CCND3
STAT5A	MYC
STAT5A	CCND3
STAT5B	SOCS1
STAT5B	CCND2
STAT6	SOCS7
PAX6	PDX1
HNF1A	HNF4G
NFKB2	CXCL12
RELA	CCL4L1
RBPJL	HES5
RBPJ	PTCRA
TP53	IGFBP3
TP53	SHISA5
TP53	RPRM
TP53	PTEN
HIF1A	TGFB1
CREB1	BCL2
PPARA	ACOX1
PPARG	UCP1
RXRA	APOA1
RXRA	APOA2
RXRA	ACADM
CREB1	HLA-DPB1
NFKB1	CEBPB
NFKB1	IL23A
NFYB	LOC101060835
NFYB	HLA-DMA
NFYB	HLA-DPA1
NFYB	HLA-DQB1
NFYC	HLA-DMB
NFYC	HLA-DOA
NFYC	HLA-DPA1
MAPK3	IL18
MAPK8	IL18
MAPK8	NOS2
MAPK8	IL23A
MAPK8	TNF
MAPK11	IL1A
MAPK11	IL1B
MAPK11	IL6
MAPK9	NOS2
MAPK10	IL12A
MAPK10	IL12B
RFXAP	HLA-DOA
RFXAP	HLA-DRB1
RFXAP	HLA-DRB3
RFXAP	CD74
TCF7L1	PPARD
TCF7L1	FOSL1
CEBPA	TWF2
CEBPA	TSC22D3
CREB1	TINAGL1
CREB1	CD55
CREB1	TWF2
ELK1	TWF2
ETS2	TWF2
ETV4	PLAUR
FLI1	POLR2A
FOS	PLAUR
SP1	COL4A2
USF2	ABCA1
EGR1	ABCB1
ETS1	ABCB1
HIF1A	ABCB1
JUN	ABCB1
NFKB1	ABCB1
TP53	ABCB1
CREB1	ADRB2
E2F4	CDK1
ETS2	CDK1
ATF2	CDKN1A
CEBPA	CDKN1A
ESR1	CDKN1A
ETS1	CDKN1A
FLI1	CDKN1A
JUN	CDKN1A
JUNB	CDKN1A
JUND	CDKN1A
USF2	CEACAM5
USF2	CEACAM6
ATF1	CGA
NFIC	CGA
TFAP2A	CGA
TP53	CHEK1
SP3	CHI3L1
RARG	CRABP2
NFKB1	CSF1
ETS1	CSF2
USF1	CTSB
TFAP2A	ERBB2
TP53	ERBB2
BRCA1	ESR1
BRCA2	ESR1
PPARG	ESR1
SP1	ESR1
STAT5A	ESR1
STAT5B	ESR1
USF1	FBP1
ELK3	FOS
ESR1	FOS
ESR2	FOS
ETS2	FOS
PPARG	GADD45A
RARA	GADD45A
E2F1	HIST1H2AM
CEBPB	HP
CREB1	HPGD
ETV4	MMP9
PPARA	MMP9
SP1	NFKB2
PPARA	NFKBIA
CEBPA	NFYB
MYC	NME1
TP53	NME1
MYC	NME2
JUN	NPPA
FOS	NQO1
JUND	NQO1
HIF1A	NR4A1
RELA	NR4A1
MYC	NRAS
CREB1	NRAS
JUN	NRAS
MYB	NRAS
PAX6	PDHX
JUN	PENK
NFIC	PLAT
TFAP2A	POLD2
ESR1	PTMA
EGR1	PTP4A1
MYBL2	RBL1
RARG	S100A9
CEBPA	SERPINC1
EPAS1	SERPINE1
PPARA	SERPINE1
ETS1	SLC26A3
CREB1	SLC9A1
MYBL2	SP1
TFAP2A	TAF7
POU2F1	TFPI2
ATF1	TFRC
JUN	TFRC
HOXA5	TH
TFAP2A	TH
CREB1	TIMP1
ATF1	TNF
POU2F1	TNF
SP3	TNF
ERG	TNNC1
SP3	TNNC1
SP3	TNPO1
MYC	TP53
CREB1	TRH
USF2	TYMS
ESR1	UBE2L3
HIF1A	VHL
NFKB1	VWF
POU2F1	VWF
ATF6	XBP1
