HMGCR	MVK
MVK	PMVK
PMVK	MVD
MVD	FDPS
FDPS	HRAS
HRAS	MAPK1
MAPK1	MYC
HRAS	RAF1
RAF1	RELA
RAF1	NFKB1
MAPK1	SMAD2
SMAD2	SP1
HRAS	JUN
MAPK1	ESR1
MAPK1	SMAD4
SMAD4	LEF1
MAPK1	TP53
SMAD4	TCF7
SMAD4	TCF7L2
SMAD4	TCF7L1
SMAD2	E2F4
MAPK1	CCND1
CCND1	RB1
RB1	E2F1
SMAD2	YAP1
MAPK1	CREB1
MAPK1	STAT3
HRAS	PIK3R5
PIK3R5	EGFR
EGFR	STAT5A
EGFR	STAT5B
MAPK1	STAT1
STAT3	STAT2
STAT3	STAT4
STAT3	STAT6
MAPK1	ETS1
YAP1	TEAD1
YAP1	TEAD4
YAP1	TEAD3
HRAS	PLCE1
PLCE1	PRKACA
PRKACA	PPARA
NFKB1	MYB
HRAS	FOS
FDPS	KRAS
KRAS	GRB2
GRB2	SOS1
GRB2	SOS2
MAPK1	CREB3
CREB3	ATF1
ETS1	SPI1
GLI2	WNT5A
TP53	GADD45G
TP53	SFN
TP53	GADD45B
ZBTB17	CDKN2B
STAT5B	BCL2L1
CREB1	PER1
CREB1	PER2
ARNTL	CRY1
ARNTL	PER1
ARNTL	RORA
ARNTL	RORC
ARNTL	BHLHE41
ARNT	EDN1
ARNT	ENO1
YAP1	ID3
YAP1	ID4
YAP1	AXIN2
YAP1	NKD1
WWTR1	AREG
WWTR1	SERPINE1
TCF7	SNAI2
TCF7	SOX2
TCF7L2	SOX2
TCF7L2	AXIN1
TEAD1	GLI2
TEAD1	BIRC5
TEAD1	CCND2
TEAD4	CTGF
TEAD4	AXIN1
TEAD4	AXIN2
TEAD3	BIRC5
TEAD3	CCND1
TP73	BBC3
TCF7L1	BIRC2
TEAD2	CTGF
TEAD2	GLI2
TEAD2	AXIN2
TEAD2	CCND2
STAT4	CCND3
STAT5B	CCND2
RELA	CCL4L1
RBPJL	HES5
TP53	RPRM
NFYB	HLA-DQA2
MAPK8	IL23A
MAPK11	IL1A
MAPK11	IL1B
MAPK11	IL6
MAPK9	NOS2
MAPK9	IL23A
MAPK10	IL12A
SP1	COL4A2
CEBPA	ABCB1
CEBPB	ABCB1
CREM	CCND1
E2F4	CDK1
ETS2	CDK1
ATF2	CDKN1A
CEBPA	CDKN1A
ESR1	CDKN1A
ETS1	CDKN1A
FLI1	CDKN1A
JUN	CDKN1A
JUNB	CDKN1A
JUND	CDKN1A
SP1	CDKN1A
USF1	CEACAM1
USF2	CEACAM1
USF2	CEACAM5
SPI1	CHI3L1
USF1	CHI3L1
JUN	COL1A1
MYBL2	COL1A1
NFKB1	COL1A1
RELA	COL1A1
SP1	COL1A1
NFKB1	ELF3
CEBPB	F8
AR	F9
CEBPA	F9
NFKB1	FBP1
ELK3	FOS
ESR1	FOS
ESR2	FOS
ETS2	FOS
ERG	MMP2
BCL3	NFKB2
SP1	NFKB2
PPARA	NFKBIA
CEBPA	NFYB
TP53	NME1
MYC	NME2
FOS	NQO1
JUND	NQO1
RELA	NR4A1
MYC	NRAS
JUN	NRAS
MYB	NRAS
