HMGCR	MVK
ARNT	ENO2
ARNT	PFKFB1
ARNT	PFKFB3
ARNT	PFKL
ARNT	PGK1
ARNT	SLC2A1
ARNT	VEGFB
YAP1	CTGF
SMAD3	CTGF
FOXO1	PCK1
FOXO1	G6PC2
SOS1	SPRY3
STAT4	CCND3
STAT5B	CCND2
PAX6	GCK
PAX6	PDX1
HNF1A	HNF4G
CREB1	MITF
MAPK1	CCND1
MAPK3	CDK4
NFKB1	IL1B
NFKB1	CCL4L2
NFKB1	PLAU
NFKB1	PTGS2
NFKB1	TRAF1
NFKB1	TRAF2
NFKB2	TNFSF13B
NFKB2	ICAM1
RELA	NFKBIA
RELA	PLAU
RELA	PTGS2
RELB	ICAM1
RELB	CCL13
RELB	CCL19
PIK3CA	AKT3
PIK3CA	AKT1
PIK3CD	AKT3
PIK3CG	PDPK1
PIK3R1	AKT3
PIK3R1	AKT1
PIK3R1	PDPK1
PIK3R2	AKT3
PIK3R3	PDPK1
RBPJL	PTCRA
MAX	CKS1B
RXRA	ACADL
RXRG	EHHADH
IRF7	IFNA8
CREB1	HLA-DRB5
MAPK14	IL1A
MAPK14	IL6
MAPK14	IL12B
MAPK14	NOS2
MAPK14	TNF
MYD88	IFNA2
MYD88	IFNA5
MYD88	IFNA6
MYD88	IFNA8
MYD88	IFNA13
MYD88	IFNA14
MYD88	IFNA16
NFKB1	CEBPB
NFKB1	IL18
NFKB1	IL23A
NFYA	HLA-DQA1
MAPK1	IL12B
MAPK1	TNF
MAPK8	IL6
MAPK8	IL12A
MAPK8	IL12B
MAPK8	IL18
MAPK9	NOS2
MAPK9	IL23A
MAPK9	TNF
MAPK10	IL6
MAPK10	IL12B
MAPK10	IL18
MAPK12	IL1B
RFXANK	HLA-DOB
RFXANK	HLA-DPA1
RFXANK	HLA-DPB1
RFXANK	HLA-DQA1
TCF7	FOSL1
TCF7L2	JUN
TCF7L2	MMP7
TCF7L2	PPARD
TCF7L2	FOSL1
TCF7L1	MMP7
TCF7L1	PPARD
TCF7L1	FOSL1
CEBPA	TWF2
CEBPA	TSC22D3
CREB1	TINAGL1
CREB1	CD55
CREB1	TWF2
SP1	CDK1
SP1	CDKN1C
SP1	COL4A2
SPI1	REL
SPI1	CXCR2
TP53	MKI67
TP53	APAF1
TP53	EPCAM
TP53	HSP90AB1
SP3	ABCA1
USF2	ABCA1
CEBPA	ABCB1
CEBPB	ABCB1
SP1	ADA
CREB1	ADRB2
SP1	CAV1
SP1	CD14
SP3	CD14
EGR1	CD44
SP1	CD9
USF2	CEACAM5
USF2	CEACAM6
ATF1	CGA
EGR1	COL2A1
SP1	COL2A1
SP3	COL2A1
RARG	CRABP2
NFKB1	CSF1
ETS1	CSF2
NFIC	CSNK2A1
NFKB1	CSNK2A1
CEBPB	CSRP1
REL	CSRP1
USF2	CTSB
SP1	CTSL
NFIC	CYP11A1
NFKB1	CYP11A1
SP1	CYP11A1
ETS1	DNTT
TFAP2A	ERBB2
TP53	ERBB2
BRCA1	ESR1
PPARG	ESR1
SP1	ESR1
STAT5A	ESR1
STAT5B	ESR1
JUN	F3
JUND	F3
CREB1	FN1
EGR1	FN1
NFKB1	FN1
RELA	FN1
ELK3	FOS
ESR1	FOS
ESR2	FOS
ETS2	FOS
JUND	FOSL1
SP1	FOSL1
SMAD4	FSHB
BRCA1	GADD45A
CEBPA	GADD45A
ESR1	GADD45A
NFKB1	GADD45A
POU2F1	GADD45A
POU5F1	GADD45A
PPARA	GADD45A
PPARD	GADD45A
PPARG	GADD45A
RARA	GADD45A
CREB1	HMOX1
REL	IL2RA
STAT3	IL2RA
ETV4	MMP9
FLI1	MMP9
BCL6	NFKB1
SPI1	NFKB1
RARA	PLAU
ATF1	PLAUR
SP2	PLP1
JUN	POLA
NFIC	POLE2
CREB1	PTGS2
REL	PTGS2
USF1	PTGS2
USF1	PTPN6
USF1	S100A6
RARG	S100A9
JUN	SERPINB2
PPARA	SERPINE1
PPARD	SERPINE1
SP1	SERPINE1
USF2	SERPINE1
EGR1	SOD1
LEF1	SPP1
TFAP2A	TAF7
NFIC	TFPI2
JUN	TFRC
ATF1	TG
PAX8	TG
ATF1	TH
EGR1	THBS1
SP1	TIMP1
ATF1	TNF
ETS1	TNF
ERG	TNNC1
ETS1	TNNC1
JUN	TNNC1
NFKB1	TNNC1
TFAP2A	TNPO1
PAX8	TP53
CREB1	TRH
TP53	TYMS
HIF1A	VHL
PAX1	VHL
ERG	VIM
ETV4	VIM
