HMGCR	MVK
RFXANK	HLA-DOB
RFXANK	HLA-DPA1
RFXANK	HLA-DPB1
RFXANK	HLA-DQA1
RFXANK	HLA-DRB5
RFXANK	CD74
PDX1	INS
CREB3	AQP2
CREB1	AQP2
CREB3L4	AQP2
TCF7	FOSL1
TCF7L2	JUN
TCF7L2	MMP7
TCF7L2	PPARD
TCF7L2	FOSL1
TCF7L1	PPARD
TCF7L1	FOSL1
CEBPA	TWF2
CEBPA	TSC22D3
CREB1	TINAGL1
CREB1	CD55
CREB1	TWF2
ELK1	TWF2
ETS2	TWF2
ETV4	PLAUR
FLI1	POLR2A
FOS	PLAUR
EGR1	ABCB1
ETS1	ABCB1
JUN	ABCB1
NFKB1	ABCB1
SP1	ABCB1
TP53	ABCB1
CREB1	ADRB2
E2F4	CDK1
ETS2	CDK1
ATF2	CDKN1A
CEBPA	CDKN1A
ESR1	CDKN1A
ETS1	CDKN1A
FLI1	CDKN1A
JUN	CDKN1A
JUNB	CDKN1A
JUND	CDKN1A
SP1	CDKN1A
USF2	CEACAM5
USF2	CEACAM6
ATF1	CGA
NFIC	CGA
TFAP2A	CGA
TP53	CHEK1
SP3	CHI3L1
NFKB1	COL1A1
RELA	COL1A1
SP1	COL1A1
TFAP2A	CYP11A1
TFAP2A	ERBB2
TP53	ERBB2
BRCA1	ESR1
BRCA2	ESR1
PPARG	ESR1
SP1	ESR1
STAT5A	ESR1
STAT5B	ESR1
ELK3	FOS
ESR1	FOS
ESR2	FOS
ETS2	FOS
JUN	FOSL1
E2F1	HIST1H2AM
CEBPB	HP
CREB1	HPGD
STAT1	IFNG
STAT5B	IFNG
USF1	IFNG
EGR1	IGF2
ERG	MMP9
ETV4	MMP9
PPARA	MMP9
SP1	NFKB2
PPARA	NFKBIA
CEBPA	NFYB
TP53	NME1
MYC	NME2
FOS	NQO1
JUND	NQO1
RELA	NR4A1
MYC	NRAS
JUN	NRAS
MYB	NRAS
FOS	NTS
PAX6	PDHX
JUN	PENK
NFIC	PLAT
TFAP2A	POLD2
ESR1	PTMA
EGR1	PTP4A1
RARG	S100A9
EPAS1	SERPINE1
PPARA	SERPINE1
ETS1	SLC26A3
CREB1	SLC9A1
TFAP2A	TAF7
ATF1	TFRC
JUN	TFRC
HOXA5	TH
TFAP2A	TH
ATF1	TNF
SP3	TNF
ERG	TNNC1
SP3	TNNC1
SP3	TNPO1
CREB1	TRH
ESR1	UBE2L3
HIF1A	VHL
NFKB1	VWF
