HMGCR	MVK
MVK	PMVK
PMVK	MVD
MVD	FDPS
FDPS	HRAS
HRAS	MAPK1
MAPK1	STAT1
MAPK1	STAT3
MAPK1	TP53
HRAS	JUN
HRAS	PLCE1
PLCE1	PRKACA
PRKACA	PPARA
HRAS	PIK3R5
PIK3R5	THRA
THRA	RXRA
THRA	RXRB
THRA	RXRG
PIK3R5	EGFR
EGFR	STAT5A
EGFR	STAT5B
STAT3	STAT2
STAT3	STAT4
STAT3	STAT6
STAT3	PIM1
STAT5A	PIM1
STAT5B	PIM1
TCF7	BIRC5
TEAD1	BIRC2
TEAD1	SOX2
TEAD1	CCND3
TEAD4	MYC
TEAD3	CTGF
TEAD3	MYC
TEAD3	AXIN2
TCF7L1	AXIN2
TEAD2	CCND1
TEAD2	NKD1
SMAD4	SLC2A1
PAX6	GCK
ETS1	IL8
ETS1	MMP1
CREB3	MCL1
CREB3	BCL2
PPARA	SLC27A1
PPARA	LPL
PPARG	ACSL5
PPARG	PLIN1
NFYA	HLA-DPB1
RFXAP	HLA-DMA
NFIC	HBA2
RELA	HDAC1
RELA	HDAC2
NFIC	HSPA1A
SP1	HSPA8
SP1	HSPB1
ETS2	PLAU
