HMGCR	MVK
NFYC	HLA-DPA1
MAPK8	NOS2
MAPK8	IL23A
MAPK11	IL1A
MAPK11	IL1B
MAPK11	IL6
MAPK9	NOS2
RFXAP	LOC100509457
RFXAP	LOC101060835
RFXAP	HLA-DMA
RFXAP	HLA-DOA
RFXAP	CD74
MAPK12	IL1B
TCF7L1	PPARD
TCF7L1	FOSL1
CEBPA	TWF2
CEBPA	TSC22D3
CREB1	TINAGL1
CREB1	CD55
CREB1	TWF2
ELK1	TWF2
ETS2	TWF2
ETV4	PLAUR
FLI1	POLR2A
FOS	PLAUR
SP3	ABCA1
EGR1	ABCB1
EGR2	ABCB1
ETS1	ABCB1
JUN	ABCB1
NFKB1	ABCB1
SP1	ABCB1
TP53	ABCB1
CREB1	ADRB2
SP1	CCND1
E2F4	CDK1
ETS2	CDK1
ATF2	CDKN1A
CEBPA	CDKN1A
ESR1	CDKN1A
ETS1	CDKN1A
FLI1	CDKN1A
JUN	CDKN1A
JUNB	CDKN1A
JUND	CDKN1A
SP1	CDKN1A
USF2	CEACAM5
USF2	CEACAM6
ATF1	CGA
ATF4	CGA
NFIC	CGA
TFAP2A	CGA
TP53	CHEK1
SP3	CHI3L1
NFKB1	COL1A1
RELA	COL1A1
SP1	COL1A1
USF2	CTSB
SP1	CTSL
TFAP2A	CYP11A1
TFAP2A	ERBB2
TP53	ERBB2
BRCA1	ESR1
PPARG	ESR1
SP1	ESR1
STAT5A	ESR1
STAT5B	ESR1
USF1	FBP1
ESR1	FOS
ESR2	FOS
ETS2	FOS
JUN	FOSL1
POU2F1	HIST2H2BE
FOS	HLA-DRA
ATF1	IL1B
CEBPB	IL1B
CEBPA	IL5
ETS2	IL5
POU2F1	IL5
JUND	IL6
TFAP2A	IL6
NFKB2	IL8
TP53	IL8
CEBPA	ITGA2
ETV4	MMP9
PPARA	MMP9
SP1	NFKB2
PPARA	NFKBIA
CEBPA	NFYB
TP53	NME1
MYC	NME2
FOS	NQO1
JUND	NQO1
RELA	NR4A1
MYC	NRAS
JUN	NRAS
MYB	NRAS
CREM	PLAT
NFIC	PLAT
JUN	POLD2
TFAP2A	POLD2
ESR1	PTMA
EGR1	PTP4A1
RARG	S100A9
SPI1	SERPINB1
PPARA	SERPINE1
ETS1	SLC26A3
CREB1	SLC9A1
TFAP2A	TAF7
JUN	TFPI2
JUN	TFRC
HOXA5	TH
TFAP2A	TH
ATF1	TNF
ELK1	TNF
ERG	TNNC1
SP3	TNNC1
SP3	TNPO1
CREB1	TRH
POU2F1	TXNRD1
HIF1A	VHL
NFKB1	VWF
