HMGCR	MVK
MAPK8	NOS2
MAPK8	IL23A
MAPK11	IL1A
MAPK11	IL1B
MAPK11	IL6
MAPK11	IL12B
MAPK9	NOS2
MAPK9	IL23A
MAPK10	IL12A
MAPK10	IL12B
MAPK10	IL18
RFX5	HLA-DPA1
RFX5	HLA-DPB1
MAPK12	IL1B
RFXANK	HLA-DMA
TCF7	FOSL1
TCF7L2	JUN
TCF7L2	MMP7
TCF7L2	PPARD
TCF7L2	FOSL1
USF1	ABCA1
USF2	ABCA1
SP1	ADA
CREB1	ADRB2
SP1	CAV1
TFAP2A	CCNB1
USF1	CCNB1
USF2	CCNB1
SP3	CD14
EGR1	CD44
ETS1	CD79B
POU2F1	CD79B
NFKB1	CD83
SP1	CD83
SP3	CD83
EGR1	CD9
USF1	CEACAM6
USF2	CEACAM6
ATF1	CGA
NFKB1	COL1A1
RELA	COL1A1
SP1	COL1A1
USF1	CTSB
USF2	CTSB
SP1	CTSL
SP3	CTSL
NFIC	CYP11A1
NFKB1	CYP11A1
SP1	CYP11A1
TFAP2A	CYP11A1
SP3	CYP17A1
ETS1	DNTT
MYC	EIF4E
ATF1	ERBB2
USF1	FBP1
TFAP2A	GH2
USF1	GH2
USF2	GH2
NFIC	GOT1
E2F1	HIST1H2AM
POU5F1	HMGB2
CREB1	HMOX1
SMAD7	HMOX1
SP1	HMOX1
STAT3	HMOX1
SP1	IL2
RELA	IL2RA
CEBPB	IL5
JUN	IL5
CEBPA	IL6
ERG	MMP2
NFKB1	MMP3
E2F1	MYB
MYC	MYC
RELA	MYC
SP1	NFKB2
PPARA	NFKBIA
CEBPA	NFYB
MYC	NME1
MYC	NME2
JUN	NPPA
JUND	NQO1
HIF1A	NR4A1
MYC	NRAS
CREB1	NRAS
MYB	NRAS
TFAP2A	NRAS
SP3	PFKP
CREB1	PLAT
NFIC	PLAT
EGR1	PLAU
ETS2	PLAU
USF1	PTPN6
USF2	PTPN6
RARA	S100A8
CEBPA	SERPINC1
EGR1	SOD1
SP1	SOD1
POU2F1	SPP1
POU2F1	TFPI2
EGR1	THBS1
USF1	THBS1
STAT1	TIMP1
POU2F1	TNF
TFAP2A	TNPO1
E2F4	TOP1
STAT1	TP53
USF2	TYMS
