HMGCR	MVK
MVK	PMVK
PMVK	MVD
MVD	FDPS
FDPS	HRAS
HRAS	MAPK1
MAPK1	SMAD2
SMAD2	SP1
MAPK1	TP53
MAPK1	SMAD3
SMAD2	YAP1
HRAS	PIK3R5
PIK3R5	HIF1A
MAPK1	ESR1
HRAS	PLCE1
PLCE1	PRKACA
PRKACA	PPARA
HIF1A	CREBBP
HIF1A	EP300
HIF1A	ARNT
HRAS	RAF1
RAF1	NFKB1
RAF1	RELA
SMAD2	WWTR1
HRAS	JUN
MAPK1	SMAD4
SMAD4	LEF1
LEF1	PPARD
PIK3R5	MTOR
MTOR	PPARG
YAP1	TEAD1
YAP1	TEAD4
YAP1	TEAD3
SMAD2	E2F4
MAPK1	MYC
MAPK1	ELK1
ELK1	EGR1
NFKB1	MYB
MAPK1	STAT1
SMAD4	TCF7
SMAD4	TCF7L2
SMAD4	TCF7L1
MAPK1	STAT3
PIK3R5	EGFR
EGFR	STAT5A
EGFR	STAT5B
STAT3	STAT2
STAT3	STAT4
STAT3	STAT6
MAPK1	CREB1
FDPS	KRAS
KRAS	GRB2
GRB2	SOS1
GRB2	SOS2
CREBBP	EPAS1
MAPK1	ETS1
MAPK1	CREB3
CREB3	ATF1
HRAS	MAPK14
MAPK14	MAX
PRKACA	CREM
PRKACA	XBP1
XBP1	CEBPA
CREBBP	RBPJL
CREBBP	RBPJ
PIK3R5	THRA
THRA	RXRA
THRA	RXRB
THRA	RXRG
MAPK1	ESR2
MAPK1	ATF2
RBPJL	HES1
HES1	NEUROG3
NEUROG3	PAX6
MAPK14	CEBPB
NFKB1	NFKB2
MAPK1	ATF6B
MAPK1	ATF4
MAPK1	CREB3L2
MAPK1	CREB3L1
MAPK1	CREB5
HRAS	FOS
HRAS	MAPK3
HRAS	MAP3K1
MAP3K1	IKBKG
IKBKG	TBK1
TBK1	REL
ITGB2	PIK3R5
CREBBP	SP1
ITGB2	PTK2
PTK2	MAPK1
PIK3R5	AKT3
AKT3	PPP1CA
PPP1CA	YAP1
ITGB2	SRC
SRC	STAT3
STAT3	ESR1
PIK3R5	PLCE1
AKT3	NFKB1
AKT3	RELA
PPP1CA	WWTR1
AKT3	JUN
SRC	CTNNB1
CTNNB1	LEF1
LEF1	TEAD1
LEF1	TEAD4
LEF1	TEAD3
PIK3R5	GSK3B
GSK3B	MYC
STAT3	STAT1
CTNNB1	TCF7
CTNNB1	TCF7L2
CTNNB1	TCF7L1
AKT3	CREB1
EGFR	SOS1
EGFR	SOS2
AKT3	CREB3
PTK2	MAPK14
STAT3	ESR2
AKT3	ATF2
AKT3	CHUK
CHUK	NFKB2
AKT3	ATF6B
AKT3	ATF4
AKT3	CREB3L2
AKT3	CREB3L1
AKT3	CREB5
PIK3R5	HRAS
PTK2	MAPK3
AKT3	IKBKG
JUP	MYC
JUP	CCND1
IFNG	ICAM1
TNF	ICAM1
TNF	SELE
TNF	VCAM1
CREB3	FOSB
CREB3	NPY
CREB3	BDNF
CREB1	FOSB
CREB1	NPY
CREB1	BDNF
ATF2	FOSB
ATF2	NPY
ATF2	BDNF
ATF6B	FOSB
ATF6B	NPY
CREB3L4	FOSB
CREB3L4	BDNF
ATF4	CRH
ATF4	FOSB
ATF4	BDNF
MAPK1	PDYN
MAPK3	PDYN
CREB3L2	FOSB
CREB3L2	NPY
CREB3L1	NPY
CREB5	FOSB
CREB5	BDNF
NR3C2	ATP1B4
NR3C2	ATP1A2
NR3C2	ATP1B1
NR3C2	FXYD2
NR3C2	SCNN1B
CREB3	ARC
CREB1	ARC
ATF2	ARC
GLI3	PTCH1
GLI3	BMP2
TP53	SFN
TP53	GADD45B
ZBTB17	CDKN2B
STAT5A	BCL2L1
STAT5B	BCL2L1
CREB1	PER1
CREB1	PER3
CREB1	PER2
ARNTL	CRY1
ARNTL	CRY2
ARNTL	PER1
ARNTL	RORA
ARNTL	RORB
ARNTL	RORC
ARNTL	BHLHE41
CLOCK	PER2
FOSB	NFKB1
MAPK14	CXCL1
NFKB1	CCL5
MAPK12	IL8
RBPJ	CR2
ELK1	BIRC2
ELK1	BIRC3
JUN	CCND2
CREB3	PCNA
ATF2	IL8
ATF6B	IL8
EGR3	FASLG
NFKB1	TNF
RELA	MMP9
RELA	TNF
CREB3L3	IL8
CREB3L1	PCNA
CREBBP	CDKN1B
CREBBP	ENO1
