HMGCR	MVK
CREBBP	CREB3L2
CREBBP	CREB3L1
CREBBP	CREB5
CREBBP	ATF6B
TNF	MAPK8
TNF	MAPK9
TNF	MAPK10
TNF	TNFRSF1A
TNFRSF1A	TRAF6
JUP	MYC
JUP	CCND1
TNF	SELE
CREB3	NPY
CREB1	NPY
ATF2	NPY
ATF6B	NPY
ATF4	CRH
MAPK1	PDYN
CREB3L2	NPY
ATF6B	ARC
ATF4	ARC
GLI3	PTCH1
GLI3	BMP2
TP53	GADD45G
TP53	GADD45A
TP53	SFN
TP53	GADD45B
ZBTB17	CDKN2B
STAT5A	BCL2L1
STAT5B	BCL2L1
CREB1	PER1
CREB1	PER3
CREB1	PER2
ARNTL	CRY1
ARNTL	CRY2
ARNTL	PER1
ARNTL	RORA
ARNTL	RORB
ARNTL	RORC
ARNTL	BHLHE41
NPAS2	RORA
NPAS2	RORB
NPAS2	RORC
NPAS2	BHLHE41
NPAS2	BHLHE40
NPAS2	PER3
NPAS2	NR1D1
CLOCK	CRY1
CLOCK	CRY2
CLOCK	PER1
CLOCK	RORA
CLOCK	RORB
CLOCK	BHLHE40
CLOCK	PER2
FOSB	CDK5
FOSB	NFKB1
JUN	RELA
MYC	CCND1
TCF7	MYC
TCF7L2	BIRC5
TCF7L2	CCND1
TCF7L1	CCND1
MAPK14	CXCL1
MAPK14	IL8
NFKB1	CCL5
MAPK12	IL8
RBPJL	FGR
RBPJ	FGR
TP53	MDM2
ELK1	BIRC3
ELK1	XIAP
EGR3	FASLG
FOS	MMP9
NFATC2	TNF
NFKB1	TNF
RELA	TNF
CREB3L2	IL8
CREBBP	FIGF
CREBBP	GAPDH
CREBBP	LDHA
CREBBP	SERPINE1
CREBBP	PGK1
CREBBP	BCL2
EP300	FIGF
EP300	GAPDH
EP300	LDHA
EP300	SERPINE1
EP300	PGK1
EP300	BCL2
HIF1A	FIGF
HIF1A	GAPDH
HIF1A	LDHA
HIF1A	SERPINE1
HIF1A	PGK1
HIF1A	TFRC
HIF1A	TIMP1
ARNT	EDN1
ARNT	EGF
ARNT	ENO1
ARNT	FLT1
ARNT	HK2
ARNT	LDHA
ARNT	SERPINE1
ARNT	ANGPT4
ARNT	PDK1
ARNT	PFKFB1
ARNT	PFKFB2
ARNT	PGK1
ARNT	BCL2
ARNT	VEGFA
STAT3	HIF1A
YAP1	BIRC2
YAP1	ID1
YAP1	ID2
YAP1	ID3
YAP1	ID4
YAP1	SNAI2
YAP1	AREGB
YAP1	AXIN1
YAP1	AXIN2
YAP1	NKD1
WWTR1	BBC3
WWTR1	BIRC5
WWTR1	ITGB2
WWTR1	AREG
WWTR1	SERPINE1
SMAD2	SERPINE1
TCF7	SNAI2
TCF7	SOX2
TCF7L2	SOX2
TCF7L2	AXIN1
TEAD1	CTGF
TEAD1	GLI2
TEAD1	BIRC5
TEAD1	NKD1
TEAD1	CCND2
TEAD4	CTGF
TEAD4	SOX2
TEAD4	AXIN1
TEAD4	AXIN2
TEAD3	BIRC2
TEAD3	BIRC5
TEAD3	CCND1
TEAD3	CCND3
TP73	BBC3
TCF7L1	BIRC2
TCF7L1	CCND3
TEAD2	CTGF
TEAD2	GLI2
TEAD2	AXIN1
TEAD2	AXIN2
TEAD2	CCND2
SOS1	SPRY1
SOS1	SPRED3
SOS1	MYC
STAT3	CCND2
STAT3	SOCS5
STAT4	SOCS2
STAT4	CCND3
STAT5A	MYC
STAT5A	CCND3
STAT5B	SOCS1
STAT5B	CCND2
STAT6	SOCS7
PAX6	PDX1
HNF1A	FOXA3
HNF1A	HNF4G
RELA	CCL4
RELA	CCL4L1
RELB	CXCL12
PIK3R1	AKT2
PIK3R2	AKT1
PIK3R2	PDPK1
RBPJL	HES5
BBC3	TP53
TP53	IGFBP3
TP53	RPRM
HIF1A	TGFB1
CREB1	BCL2
PPARA	ACOX1
PPARG	UCP1
RXRA	GK
RXRA	GK2
RXRA	CYP4A22
RXRA	ACAA1
RXRA	HMGCS2
RXRA	APOA1
RXRA	APOA2
RXRA	ACADM
RXRA	PLTP
RXRB	SORBS1
RXRB	SLC27A4
RXRB	ACSBG1
RXRB	SCD5
RXRG	FADS2
MAX	CDK4
SMAD5	ID1
FOS	IL1B
FOS	CCL5
IRF5	IL1B
IRF5	TNF
MAPK3	IL18
MAPK8	NOS2
MAPK8	IL23A
MAPK8	TNF
MAPK11	IL1A
MAPK11	IL1B
MAPK11	IL6
MAPK9	NOS2
MAPK10	IL12A
RFXAP	LOC100509457
RFXAP	LOC101060835
RFXAP	HLA-DMA
RFXAP	HLA-DOA
RFXAP	CD74
MAPK12	IL1B
NFATC1	PTGS2
TCF7L1	PPARD
TCF7L1	FOSL1
CEBPA	TWF2
CEBPA	TSC22D3
CREB1	TINAGL1
CREB1	CD55
CREB1	TWF2
ELK1	TWF2
ETS2	TWF2
ETV4	PLAUR
FLI1	POLR2A
FOS	PLAUR
SP1	COL4A2
SP3	ABCA1
USF2	ABCA1
EGR1	ABCB1
EGR2	ABCB1
ETS1	ABCB1
HIF1A	ABCB1
JUN	ABCB1
NFKB1	ABCB1
SP1	ABCB1
TP53	ABCB1
WT1	ABCB1
CREB1	ADRB2
USF1	APOC3
USF2	APOC3
ESR1	APOE
PPARG	APOE
USF1	APOE
TP53	AQP1
ATF1	AQP3
CREB1	AQP3
CREB1	ARG1
TP53	CAV1
ATF2	CCND1
ELK1	CCT8
E2F4	CDK1
ETS2	CDK1
ATF2	CDKN1A
CEBPA	CDKN1A
ESR1	CDKN1A
ETS1	CDKN1A
FLI1	CDKN1A
JUN	CDKN1A
JUNB	CDKN1A
JUND	CDKN1A
TFAP2A	CDKN1A
SP2	CEACAM1
USF1	CEACAM1
USF2	CEACAM1
USF2	CEACAM5
USF2	CEACAM6
ATF1	CGA
NFKB1	COL1A1
RELA	COL1A1
SP1	COL1A1
RARG	CRABP2
NFKB1	CSF1
ETS1	CSF2
JUN	CYP11A1
TFAP2A	CYP11A1
EGR1	EGFR
ESR1	EGFR
ESR2	EGFR
NFKB2	EGFR
PPARG	EGFR
MYC	EIF4E
TFAP2A	ERBB2
TP53	ERBB2
BRCA1	ESR1
BRCA2	ESR1
PPARG	ESR1
SP1	ESR1
STAT5A	ESR1
STAT5B	ESR1
JUN	F3
JUND	F3
ELK3	FOS
ESR1	FOS
ESR2	FOS
ETS2	FOS
PPARG	GADD45A
RARA	GADD45A
E2F1	HIST1H2AM
CREB1	HMOX1
CEBPB	HP
CREB1	HPGD
REL	IFNG
STAT5B	IFNG
EGR1	IGF2
SP3	IGFBP3
SP1	IL1A
SP1	IL1B
EGR1	IL2
POU2F1	IL2
TP53	IL8
CEBPA	ITGA2
ETV4	MMP9
PPARA	MMP9
BCL3	NFKB2
JUN	NFKB2
SP1	NFKB2
PPARA	NFKBIA
CEBPA	NFYB
MYC	NME1
TP53	NME1
MYC	NME2
JUN	NPPA
FOS	NQO1
JUND	NQO1
HIF1A	NR4A1
RELA	NR4A1
MYC	NRAS
CREB1	NRAS
JUN	NRAS
MYB	NRAS
CREB1	ODC1
SP1	ODC1
WT1	ODC1
CEBPA	PCK2
NFIC	PCK2
E2F4	PCNA
TP53	PCNA
EGR1	PDGFB
ELK1	PDGFB
NFKB1	PDGFB
SP1	PDGFB
SP3	PDGFB
SP1	PDHA1
PAX6	PDHX
ATF3	PENK
JUN	PENK
CREM	PLAT
NFIC	PLAT
POU2F1	PLAU
SP1	PLAU
TP53	PLK1
E2F1	POLA
TFAP2A	POLD2
E2F4	POLE2
ATF1	PPP2R4
ATF2	PTGS2
CEBPD	PTGS2
RARB	PTGS2
TFAP2A	PTGS2
EGR1	PTP4A1
USF1	PTPN6
RARG	S100A9
NFKB1	SAA2
CEBPA	SERPINC1
PPARA	SERPINE1
CREB1	SLC9A1
EGR1	SOD1
TFAP2A	TAF7
CREB1	TF
POU2F1	TFPI2
JUN	TFRC
TFAP2A	TH
EGR1	THBS1
ATF1	TNF
CEBPB	TNF
POU2F1	TNF
ERG	TNNC1
SP3	TNPO1
TFAP2A	TNPO1
CREB1	TRH
FOS	TSHB
USF2	TYMS
HIF1A	VHL
NFKB1	VWF
