HMGCR	MVK
PIK3CG	AKT3
PIK3R1	AKT2
PIK3R1	PDPK1
PIK3R2	AKT1
PIK3R3	AKT3
RBPJ	HES1
TP53	CD82
TP53	GTSE1
TP53	BAI1
EPAS1	PDGFB
ETS1	VEGFC
HIF1A	TGFB1
JUN	FIGF
NFKB2	TRAF2
CREB1	BCL2
FOXO3	G6PC2
ATF4	BCL2
PPARA	CYP7A1
PPARA	ACOX1
PPARD	CPT1A
PPARD	ACADL
PPARG	CYP27A1
PPARG	UCP1
RXRA	CYP4A11
RXRA	CYP27A1
RXRA	ACSL6
RXRA	ACADL
RXRB	APOC3
RXRB	ME1
RXRB	OLR1
MYD88	IFNA21
NFKB1	IL18
NFYC	HLA-DMB
NFYC	HLA-DOA
MAPK8	IL18
MAPK11	IL12B
MAPK11	IL18
MAPK11	NOS2
MAPK9	IL1B
MAPK9	IL6
MAPK9	TNF
MAPK10	IL1A
MAPK10	IL1B
MAPK10	IL6
MAPK10	NOS2
MAPK10	TNF
MAPK13	IL1A
MAPK13	IL1B
MAPK13	IL6
MAPK13	IL12A
MAPK13	IL12B
MAPK13	IL18
MAPK13	NOS2
RFXAP	LOC100509457
RFXAP	LOC101060835
RFXAP	HLA-DMA
RFXANK	HLA-DOB
RFXANK	HLA-DPA1
RFXANK	HLA-DPB1
RFXANK	HLA-DQA1
LEF1	PPARD
TCF7	MMP7
TCF7	PPARD
SP1	REL
SP3	ABCA1
USF1	ABCA1
USF2	ABCA1
USF2	B2M
TP53	BAK1
TFAP2A	CCNB1
USF1	CCNB1
USF2	CCNB1
SP2	CCND1
SP1	CD9
SP1	CD99
MYC	CDC25A
E2F1	CDC25A
E2F4	CDC45
USF2	CEACAM6
ATF1	CGA
EGR1	COL2A1
SP1	COL2A1
SP3	COL2A1
NFIC	CYP11A1
NFKB1	CYP11A1
SP1	CYP11A1
ETS1	DNTT
ATF1	ERBB2
CREB1	FN1
EGR1	FN1
NFKB1	FN1
RELA	FN1
ELK3	FOS
ESR1	FOS
ESR2	FOS
ETS2	FOS
JUND	FOSL1
SP1	FOSL1
SMAD4	FSHB
BRCA1	GADD45A
CEBPA	GADD45A
ESR1	GADD45A
NFKB1	GADD45A
POU2F1	GADD45A
POU5F1	GADD45A
PPARA	GADD45A
PPARD	GADD45A
CEBPA	GPX4
CREM	GPX4
POU2F1	IL4
POU2F2	IL4
CEBPB	IL5
ETS1	IL5
JUN	IL5
JUND	IL5
POU2F2	IL5
SPI1	IL5
CEBPA	IL6
CEBPB	IL6
CREB1	IL6
EGR1	IL6
NFIC	IL6
REL	IL6
USF1	IL6
CEBPB	IL8
STAT3	IRF1
SPI1	ITGB2
ETS1	MMP3
ETV4	MMP3
JUN	MMP7
SPI1	NFKB1
RARA	PLAU
ATF1	PLAUR
SP2	PLP1
JUN	POLA
CREB1	POLD2
NFIC	POLE2
ETS1	PPP2R4
ATF4	PTGS2
CREB1	PTGS2
REL	PTGS2
USF1	PTGS2
USF2	PTGS2
ESR1	PTMA
MYBL2	RBL1
SP1	RPL10
RARA	S100A8
RARB	S100A8
PPARA	SERPINE1
PPARD	SERPINE1
POU2F1	SFTPA1
ETS1	SLC26A3
MYBL2	SP1
ETS2	SPP1
POU2F1	SPP1
POU2F2	SPP1
JUN	TFRC
ATF1	TG
CREM	TH
HOXA5	TH
CREB1	TIMP1
JUND	TIMP1
STAT1	TIMP1
STAT3	TIMP1
ERG	TNNC1
ETS1	TNNC1
SMAD3	TNNC1
SP3	TNNC1
MYC	TP53
NFKB1	TP53
STAT1	TP53
TP53	TP53
HIF1A	VHL
PAX1	VHL
