HMGCR	MVK
MVK	PMVK
PMVK	MVD
MVD	FDPS
FDPS	HRAS
HRAS	MAPK1
MAPK1	TP53
MAPK1	MYC
MAPK1	CREB1
MAPK1	ATF2
MAPK1	SMAD2
SMAD2	SP1
HRAS	RAF1
RAF1	RELA
SMAD2	E2F4
MAPK1	ATF4
RAF1	NFKB1
MAPK1	ETS1
MAPK1	ESR1
HRAS	JUN
MAPK1	SMAD4
SMAD4	LEF1
SMAD4	TCF7
SMAD4	TCF7L2
SMAD4	TCF7L1
HRAS	MAPK14
MAPK14	MAX
GLI3	WNT4
GLI3	BMP2
TP53	GADD45B
ZBTB17	CDKN2B
CREB1	PER1
ARNTL	CRY1
ARNTL	RORA
ARNTL	BHLHE41
TCF7L2	MYC
TCF7L1	BIRC5
JUN	CXCL1
STAT4	SOCS2
STAT4	SOCS5
STAT5B	SOCS1
STAT5B	SOCS3
PAX6	PDX1
RELA	CCL4L1
RBPJL	HES5
TP53	RPRM
RXRA	APOA1
RXRA	APOA2
RXRA	ACADM
MAPK8	NOS2
MAPK8	IL23A
MAPK11	IL1A
MAPK11	IL1B
MAPK11	IL6
MAPK9	NOS2
MAPK10	IL12A
ELK1	TWF2
SP1	COL4A2
CREB1	ADRB2
USF2	CEACAM6
ATF1	CGA
EGR1	COL2A1
SP3	COL2A1
SP3	CYP17A1
SP1	CYP1A1
SP3	CYP1A1
SP1	CYP21A2
POU5F1	HMGB2
ERG	MMP9
PPARA	MMP9
PPARA	NFKBIA
CEBPA	NFYB
MYC	NME2
JUND	NQO1
MYC	NRAS
MYB	NRAS
ATF1	PLAUR
SP2	PLP1
NFIC	POLE2
