HMGCR	MVK
MVK	PMVK
PMVK	MVD
MVD	FDPS
FDPS	HRAS
HRAS	PIK3R5
PIK3R5	HIF1A
HIF1A	CREBBP
CREBBP	RBPJL
RBPJL	HES1
HES1	NEUROG3
NEUROG3	PAX6
HRAS	JUN
HRAS	RAF1
RAF1	NFKB1
RAF1	RELA
HRAS	MAPK1
MAPK1	ESR1
MAPK1	TP53
MAPK1	SMAD4
SMAD4	LEF1
SMAD4	TCF7
SMAD4	TCF7L2
SMAD4	TCF7L1
HRAS	MAP3K1
MAP3K1	CHUK
CHUK	IRF7
MAPK1	STAT1
STAT1	MYD88
PIK3R5	MTOR
MTOR	PPARG
HRAS	PLCE1
PLCE1	PRKACA
PRKACA	PPARA
MAPK1	SMAD2
SMAD2	SP1
LEF1	PPARD
SMAD2	E2F4
MAPK1	ELK1
ELK1	EGR1
MAPK1	ETS2
MAPK1	CREB1
MAPK1	CCND1
CCND1	RB1
RB1	E2F1
MAPK1	STAT3
STAT3	IRF1
HRAS	MAPK8
HRAS	MAPK9
HRAS	MAPK10
MAPK1	ETS1
NFKB1	NFKB2
HRAS	MAPK3
HRAS	MAPK14
HRAS	MAPK11
HRAS	MAPK13
MAP3K1	IKBKG
IKBKG	TBK1
TBK1	REL
ETS1	SPI1
SMAD2	YAP1
MAPK1	MYC
MYD88	VDR
YAP1	TEAD1
YAP1	TEAD4
YAP1	TEAD3
MAPK14	CEBPB
ITGB2	PIK3R5
PIK3R5	AKT3
AKT3	JUN
AKT3	NFKB1
AKT3	RELA
ITGB2	SRC
SRC	STAT3
STAT3	ESR1
ITGB2	PTK2
PTK2	MAPK1
SRC	CTNNB1
CTNNB1	LEF1
CTNNB1	TCF7
CTNNB1	TCF7L2
CTNNB1	TCF7L1
AKT3	CHUK
STAT3	STAT1
PIK3R5	PLCE1
CREBBP	SP1
AKT3	CREB1
ITGB2	CRK
CRK	ABL1
ABL1	RB1
PIK3R5	HRAS
CHUK	NFKB2
PTK2	MAPK3
PTK2	MAPK14
PTK2	MAPK11
PTK2	MAPK13
AKT3	IKBKG
AKT3	PPP1CA
PPP1CA	YAP1
PIK3R5	GSK3B
GSK3B	MYC
LEF1	TEAD1
LEF1	TEAD4
LEF1	TEAD3
ATF6B	PDYN
ATF4	PDYN
GLI2	WNT6
GLI3	BMP2
ARNTL	PER2
NPAS2	CRY2
MAPK13	IL8
RELA	IL8
MAPK12	CXCL1
HIF1A	PGK1
ARNT	ENO3
ARNT	SERPINE1
ARNT	TEK
ARNT	VEGFC
YAP1	AFP
YAP1	BIRC2
YAP1	AREG
YAP1	SNAI2
YAP1	CCND3
WWTR1	BBC3
SMAD1	ID1
SMAD3	SERPINE1
SOS1	CCND1
STAT4	SOCS4
STAT4	SOCS2
STAT5B	SOCS1
CREBBP	MITF
MITF	TYRP1
RBPJ	HES5
TP53	DDB2
TP53	SERPINB5
TP53	BAX
TP53	RFWD2
TP53	SIAH1
FOS	IL8
JUN	MMP1
NFKB1	TRAF6
RXRB	CPT2
RXRB	CYP4A11
RXRB	CYP7A1
RXRB	CYP8B1
RXRB	DBI
RXRB	EHHADH
RXRB	FABP4
RXRB	FABP1
RXRB	FABP3
RXRB	ACSL6
RXRB	HMGCS2
RXRB	APOA1
RXRB	SLC27A1
RXRB	PCK1
RXRB	ACSBG2
RXRG	NR1H3
RXRG	SORBS1
RXRG	SLC27A4
RXRG	APOA5
RXRG	CPT1A
RXRG	CPT1B
RXRG	CPT2
RXRG	CYP4A11
RXRG	CYP7A1
RXRG	CD36
MAX	CDK6
SMAD5	ID2
FOS	IL6
FOS	TNF
IRF5	IL6
IRF7	IFNA1
CREB1	HLA-DRB5
MAPK14	IL6
MAPK14	NOS2
MYD88	IFNA2
NFKB1	IL23A
NFYA	HLA-DPA1
NFYC	HLA-DPB1
MAPK8	IL18
MAPK11	IL18
MAPK11	NOS2
MAPK9	TNF
MAPK10	IL6
MAPK10	IL12A
MAPK10	IL12B
MAPK10	IL18
RFXAP	HLA-DOA
ELK1	TWF2
ETS2	TWF2
ETV4	PLAUR
FLI1	POLR2A
FOS	PLAUR
SP1	AKR1B1
POU2F1	AKR1C3
NFIC	ALAS1
CEBPA	ALB
CEBPB	ALB
SP1	ALB
SP1	ALDH3A1
JUN	ALDOA
SP1	ALDOA
POU2F1	ALDOC
USF1	APEX1
SP3	APOA1
USF1	APOA2
USF2	APOA2
CEBPA	APOB
ATF2	APOC3
SP1	CCND1
SP1	CD9
REL	CSF2
TFAP2C	ESR1
NFKB1	F3
REL	F3
NFKB1	HMOX1
NFKB1	IRF1
TFAP2A	ITGA2
ETV4	MMP2
PPARA	MMP9
CREB1	NTS
JUND	NTS
TP53	PRKAB1
ETS1	PRL
ATF1	PTGS2
NFKB1	VWF
