HMGCR	MVK
MVK	PMVK
PMVK	MVD
MVD	FDPS
FDPS	HRAS
HRAS	JUN
HRAS	MAPK1
MAPK1	SMAD2
SMAD2	SP1
HRAS	PLCE1
PLCE1	PRKACA
PRKACA	XBP1
XBP1	CEBPA
HRAS	RAF1
RAF1	NFKB1
RAF1	RELA
MAPK1	ELK1
ELK1	EGR1
MAPK1	TP53
MAPK1	CREB1
HRAS	FOS
MAPK1	ETS1
ETS1	SPI1
HRAS	PIK3R5
PIK3R5	HIF1A
MAPK1	MYC
HRAS	MAP3K1
MAP3K1	CHUK
CHUK	IRF7
MAPK1	STAT1
STAT1	MYD88
PIK3R5	GSK3B
GSK3B	GLI1
GSK3B	GLI2
GSK3B	GLI3
PIK3R5	EGFR
EGFR	CTNNB1
CTNNB1	HNF1A
MAPK1	FOXO1
MAPK1	SMAD4
HIF1A	CREBBP
CREBBP	EPAS1
HRAS	MAPK3
PIK3R5	THRA
THRA	RXRA
THRA	RXRB
THRA	RXRG
MAPK1	SMAD3
MYD88	VDR
PIK3R5	MTOR
MTOR	PPARG
MAPK1	ATF2
MAPK1	FOXO3
HIF1A	EP300
HIF1A	ARNT
PRKACA	PDX1
CREBBP	RBPJL
RBPJL	HES1
HES1	NEUROG3
MAPK1	STAT3
NEUROG3	PAX6
SMAD2	YAP1
SMAD2	WWTR1
HRAS	MAPK14
HRAS	MAPK11
HRAS	MAPK13
HRAS	MAPK8
HRAS	MAPK9
HRAS	MAPK10
SMAD2	E2F4
MAPK14	CEBPB
MAPK1	ESR1
NEUROG3	NEUROD1
NEUROG3	NKX2-2
NFKB1	NFKB2
PRKACA	PPARA
EGFR	STAT5A
EGFR	STAT5B
STAT3	STAT2
STAT3	STAT4
STAT3	STAT6
YAP1	TEAD1
YAP1	TEAD4
YAP1	TEAD3
MAPK1	CREB3
CREB3	ATF1
GSK3B	ARNTL
ARNTL	NPAS2
GSK3B	CLOCK
PIK3R5	AKT3
AKT3	IRF3
MAPK1	ETS2
MAP3K1	IKBKG
IKBKG	TBK1
TBK1	REL
NFKB1	TRAF6
TRAF6	IRF5
STAT3	IRF1
MAPK1	ATF6B
MAPK1	ATF4
MAPK1	CREB3L2
MAPK1	CREB3L1
MAPK1	CREB5
MAPK1	CCND1
CCND1	RB1
RB1	E2F1
SMAD4	LEF1
HRAS	PIK3CA
HRAS	PIK3CB
HRAS	PIK3CD
HRAS	PIK3CG
HRAS	PIK3R1
HRAS	PIK3R2
HRAS	PIK3R3
STAT1	CIITA
CIITA	NFYA
CIITA	NFYB
CIITA	NFYC
CIITA	RFX5
CIITA	RFXAP
CIITA	RFXANK
YAP1	BBC3
LEF1	PPARD
RB1	TFDP2
PRKACA	CREM
MAPK8	JUNB
MAPK1	PRKCA
PRKCA	PAX8
SMAD4	TCF7
SMAD4	TCF7L2
SMAD4	TCF7L1
MAPK8	JUND
NFKB1	SOCS3
PPARA	CPT1A
RELA	SOCS3
ATF6B	BDNF
CREB3L4	CRH
CREB3L2	BDNF
CREB3L1	FOSB
CREB5	CRH
NR3C2	ATP1A1
NR3C2	ATP1A4
NR3C2	ATP1B3
NR3C2	SCNN1A
NR3C2	SGK1
CREB3	PDYN
CREB1	PDYN
ATF2	PDYN
ATF6B	PDYN
CREB3L4	ARC
ATF4	PDYN
CREB3L2	ARC
CREB3L3	ARC
CREB3L1	ARC
CREB3L1	FOS
CREB3L1	PDYN
CREB5	ARC
CREB5	FOS
NFKB1	BIRC8
NFKB1	BIRC2
NFKB1	BIRC3
NFKB1	BCL2
NFKB1	BCL2L1
NFKB1	BIRC7
RELA	BIRC8
RELA	BIRC3
RELA	BCL2L1
RELA	BIRC7
GLI1	WNT16
GLI1	WNT4
GLI1	PTCH1
GLI1	BMP2
GLI1	BMP4
GLI1	WNT1
GLI1	WNT3
GLI1	WNT5A
GLI1	WNT6
GLI1	WNT7A
GLI1	WNT8A
GLI1	WNT11
GLI1	WNT2B
GLI1	WNT9A
GLI1	WNT9B
GLI1	WNT10A
GLI1	PTCH2
GLI1	WNT3A
GLI2	GLI1
GLI2	WNT4
GLI2	PTCH1
GLI2	HHIP
GLI2	BMP2
GLI2	WNT2
GLI2	WNT3
GLI2	WNT5A
GLI2	WNT3A
GLI3	WNT3
GLI3	WNT8A
GLI3	WNT10B
GLI3	WNT3A
NR1H4	ABCC2
E2F2	CCNE2
