HMGCR	MVK
MVK	PMVK
PMVK	MVD
MVD	FDPS
FDPS	HRAS
HRAS	JUN
HRAS	MAPK1
MAPK1	SMAD2
SMAD2	SP1
HRAS	PIK3R5
PIK3R5	HIF1A
MAPK1	CREB1
MAPK1	CREB3
CREB3	ATF1
HRAS	RAF1
RAF1	RELA
MAPK1	ETS1
RAF1	NFKB1
HIF1A	CREBBP
HIF1A	EP300
HIF1A	ARNT
HRAS	FOS
NFKB1	NFKB2
MAPK1	ATF2
MAPK1	ELK1
ELK1	EGR1
HRAS	PLCE1
PLCE1	PRKACA
PRKACA	ATF3
CREB5	FOSB
ATF6B	FOS
ATF4	FOS
JUN	CCND3
NFKB1	TNF
MAPK8	SMAD4
CREB3L3	PCNA
CREBBP	SERPINE1
CREBBP	PDK1
CREBBP	TIMP1
EP300	SERPINE1
EP300	PDK1
EP300	TIMP1
HIF1A	SERPINE1
HIF1A	PDK1
STAT4	SOCS3
STAT5B	CCND3
VDR	TRPV6
NFKB1	CXCL2
NFKB1	GADD45B
NFKB1	NFKBIA
RELA	BCL2A1
RELB	TNFSF13B
RELB	CCL21
PIK3R5	PDPK1
PIK3CD	AKT1
PIK3CG	AKT2
RBPJ	PTCRA
TP53	SESN3
TP53	SHISA5
TP53	PTEN
RXRB	PCK1
MAPK1	IL1A
MAPK1	IL1B
RFX5	HLA-DQA1
RFXANK	HLA-DMB
RFXANK	HLA-DOA
NFATC1	PTGS2
MYB	TSC22D3
MYBL1	TSC22D3
PPARG	SAT1
TP53	CAV1
SP1	CD14
RELA	CSF2
NFKB1	CSF3
RELA	CSF3
ETS1	CSNK2A1
STAT3	CSRP1
MYC	CSTB
NFKB1	CTSB
RELA	CTSB
STAT1	EGFR
ELK3	FOS
ESR1	FOS
ESR2	FOS
ETS2	FOS
STAT5A	IL2RA
ATF2	INS
SP1	ITGA2
EGR1	RELA
PPARA	SERPINE1
PPARG	SERPINE1
SMAD2	SP1
JUN	TFRC
CREB1	TG
ETS1	TIMP1
ERG	TNNC1
FLI1	TNNC1
EGR1	TP53
HIF1A	VHL
TFAP2A	VHL
