HMGCR	MVK
MVK	PMVK
PMVK	MVD
MVD	FDPS
FDPS	HRAS
HRAS	MAPK1
MAPK1	SMAD2
SMAD2	SP1
MAPK1	TP53
MAPK1	SMAD3
SMAD2	YAP1
HRAS	PIK3R5
PIK3R5	HIF1A
HIF1A	CREBBP
HIF1A	EP300
HIF1A	ARNT
SMAD2	WWTR1
MAPK1	SMAD4
YAP1	TEAD1
YAP1	TEAD4
YAP1	TEAD3
MAPK1	ESR1
HRAS	PLCE1
PLCE1	PRKACA
PRKACA	PPARA
HRAS	RAF1
RAF1	NFKB1
RAF1	RELA
SMAD4	LEF1
LEF1	PPARD
HRAS	JUN
PIK3R5	MTOR
MTOR	PPARG
MAPK1	MYC
MAPK1	CREB1
MAPK1	ELK1
ELK1	EGR1
CREBBP	EPAS1
MAPK1	STAT3
PIK3R5	EGFR
EGFR	STAT5A
EGFR	STAT5B
SMAD4	TCF7
SMAD4	TCF7L2
SMAD4	TCF7L1
MAPK1	STAT1
FDPS	KRAS
KRAS	GRB2
GRB2	SOS1
GRB2	SOS2
STAT3	STAT2
STAT3	STAT4
STAT3	STAT6
HRAS	MAP3K1
MAP3K1	IKBKG
IKBKG	TBK1
TBK1	REL
HRAS	MAPK14
MAPK14	CEBPB
NFKB1	NFKB2
NFKB1	MYB
PRKACA	XBP1
XBP1	CEBPA
MAPK1	ESR2
MAPK1	ETS1
SMAD2	E2F4
PRKACA	CREM
ETS1	SPI1
ITGAL	SRC
SRC	STAT3
STAT3	ESR1
ESR1	SP1
ITGAL	PTK2
PTK2	MAPK1
SRC	CTNNB1
CTNNB1	LEF1
LEF1	YAP1
CTNNB1	CREBBP
CTNNB1	EP300
SRC	PIK3R5
LEF1	TEAD1
LEF1	TEAD4
LEF1	TEAD3
STAT3	PPARGC1A
PPARGC1A	PPARA
SRC	RAC1
RAC1	NFKB1
RAC1	RELA
SRC	HRAS
STAT3	MYC
STAT3	STAT5A
STAT3	STAT5B
CTNNB1	TCF7
CTNNB1	TCF7L2
CTNNB1	TCF7L1
STAT3	STAT1
SRC	GRB2
PIK3R5	AKT3
AKT3	IKBKG
PTK2	MAPK14
CREBBP	MYB
PTK2	ITGB1
ITGB1	PRKACA
STAT3	ESR2
HDAC2	THRA
THRA	CTNNB1
CREBBP	SP1
CREBBP	TP53
HDAC2	CTBP1
CTBP1	LEF1
YAP1	SMAD3
HDAC2	THRB
THRB	HIF1A
YAP1	WWTR1
YAP1	SMAD4
YAP1	SMAD2
HDAC2	HDAC1
HDAC1	FOS
FOS	IL6
IL6	STAT3
IL6	LEPR
LEPR	PPARA
LEF1	JUN
JUN	NFKB1
JUN	RELA
HDAC2	RXRA
RXRA	PPARG
HDAC2	RBPJL
RBPJL	MYC
CREBBP	CREB1
THRB	GATA4
GATA4	SRF
SRF	ELK1
MYC	PIAS2
PIAS2	STAT5A
PIAS2	STAT5B
CTBP1	TCF7
CTBP1	TCF7L2
CTBP1	TCF7L1
PIAS2	STAT1
THRB	PIK3R5
EGFR	SOS1
EGFR	SOS2
PIAS2	STAT2
PIAS2	STAT4
PIAS2	STAT6
LEF1	BIRC2
BIRC2	TRAF3
TRAF3	TBK1
NFKB1	CEBPB
FOS	TNF
TNF	IKBKB
IKBKB	NFKB2
PIK3R5	PLCE1
SRF	ETS1
HDAC2	RB1
RB1	TFDP1
TFDP1	E2F4
SRF	SPI1
GLI3	BMP2
TP53	GADD45B
ZBTB17	CDKN2B
STAT5B	BCL2L1
CREB1	PER1
CREB1	PER2
ARNTL	CRY1
ARNTL	PER1
ARNTL	RORA
ARNTL	RORC
ARNTL	BHLHE41
MYC	CCND1
LEF1	MYC
TCF7	BIRC5
MAPK14	CXCL1
ELK1	BIRC2
ELK1	BIRC3
JUN	CCND2
CREB3L4	PCNA
EGR3	FASLG
NFKB1	TNF
RELA	MMP9
RELA	TNF
CREB3L3	IL8
CREBBP	EPO
CREBBP	FIGF
CREBBP	SERPINE1
CREBBP	PGF
CREBBP	PGK1
CREBBP	TFRC
EP300	EPO
EP300	FIGF
EP300	SERPINE1
EP300	PGF
EP300	PGK1
EP300	TFRC
HIF1A	EPO
HIF1A	FIGF
HIF1A	SERPINE1
HIF1A	PGK1
ARNT	EDN1
ARNT	EGF
ARNT	ENO1
ARNT	FIGF
ARNT	FLT1
ARNT	LDHA
ARNT	SERPINE1
