HMGCR	MVK
MVK	PMVK
PMVK	MVD
MVD	FDPS
FDPS	HRAS
HRAS	MAPK1
MAPK1	ELK4
MAPK1	ETS1
ETS1	SRF
MAPK1	CREB1
MAPK1	ATF2
MAPK1	CREB3
MAPK1	CREB3L2
MAPK1	CREB3L1
MAPK1	CREB5
MAPK1	ATF4
MAPK1	ATF6B
MAPK1	ESR1
MAPK1	STAT3
MAPK1	STAT1
MAPK1	ELK1
IFNG	IDO1
CREB3	CRH
CREB1	CRH
ATF2	CRH
ATF6B	CRH
CREB3L4	NPY
ATF4	NPY
CREB3L2	CRH
NR3C2	KRAS
NR3C2	ATP1A3
NR3C2	ATP1B2
NR3C2	FXYD4
NR3C2	SCNN1G
CREB3	FOS
CREB1	FOS
ATF2	FOS
SOS1	CCND2
SOS1	CCND3
SOS2	SPRY3
LEF1	PPARD
TCF7	MMP7
TCF7	PPARD
CREB1	IFNG
STAT4	IFNG
CEBPA	IGF2
FLI1	IGFBP3
CEBPB	IL1A
CREB1	IL1B
CREB1	IL2
ETS2	IL2
POU2F2	IL4
ETS1	IL5
JUND	IL5
SPI1	IL5
CEBPB	IL6
EGR1	IL6
REL	IL6
CEBPB	IL8
