HMGCR	MVK
MVK	PMVK
PMVK	MVD
MVD	FDPS
FDPS	HRAS
HRAS	MAPK1
MAPK1	SMAD2
SMAD2	E2F4
MAPK1	CREB1
MAPK1	TP53
MAPK1	CCND1
CCND1	RB1
RB1	E2F1
RB1	E2F2
RB1	E2F3
MAPK1	ATF2
MAPK1	ATF4
MAPK1	CREB3
MAPK1	CREB3L2
MAPK1	CREB3L1
MAPK1	MYC
MAPK1	ATF6B
MAPK1	CREB5
CREB3	ATF1
HRAS	JUN
TCF7	BIRC5
TCF7	CCND1
TCF7L2	MYC
TCF7L1	BIRC5
ESR1	ATP2B1
JUN	CXCL1
RBPJL	MYC
RBPJ	MYC
CTNNB1	CCND1
LEF1	MITF
PIK3R2	AKT3
MAPK3	NOS2
MAPK3	IL23A
MAPK9	NOS2
MAPK9	IL23A
MAPK9	TNF
MAPK10	IL1A
MAPK10	IL1B
MAPK10	IL6
MAPK10	IL12B
EGR1	COL2A1
SP3	COL2A1
SP3	CTSL
ELK3	FOS
ESR1	FOS
ETS2	FOS
PPARG	GADD45A
ETS2	PLAU
RARA	PLAU
ATF1	PLAUR
SP2	PLP1
JUN	POLA
NFIC	POLE2
CREB1	PTGS2
REL	PTGS2
USF1	PTGS2
