HMGCR	MVK
MVK	PMVK
PMVK	MVD
MVD	FDPS
FDPS	HRAS
HRAS	MAPK1
MAPK1	TP53
HRAS	JUN
MAPK1	SMAD2
SMAD2	SP1
SMAD2	E2F4
HRAS	PLCE1
PLCE1	PRKACA
PRKACA	PPARA
HRAS	PIK3R5
PIK3R5	MTOR
MTOR	PPARG
MAPK1	SMAD4
SMAD4	LEF1
LEF1	PPARD
MAPK1	MYC
MAPK1	CCND1
CCND1	RB1
RB1	E2F1
MAPK1	CREB1
PRKACA	XBP1
XBP1	CEBPA
MAPK1	CREB3
CREB3	ATF1
PIK3R5	THRA
THRA	RXRA
THRA	RXRB
THRA	RXRG
HRAS	RAF1
RAF1	NFKB1
RAF1	RELA
PIK3R5	HIF1A
HIF1A	CREBBP
CREBBP	RBPJL
RBPJL	HES1
HES1	NEUROG3
NEUROG3	PAX6
MAPK1	ESR1
HRAS	MAPK14
MAPK14	MAX
HIF1A	EP300
HIF1A	ARNT
MAPK1	STAT3
PIK3R5	EGFR
EGFR	STAT5A
EGFR	STAT5B
MAPK1	STAT1
STAT3	STAT2
STAT3	STAT4
STAT3	STAT6
MAPK1	ETS1
MAPK1	SMAD3
SMAD4	TCF7
SMAD4	TCF7L2
SMAD4	TCF7L1
SMAD2	YAP1
YAP1	TEAD1
YAP1	TEAD4
YAP1	TEAD3
HRAS	FOS
PIK3R5	GSK3B
GSK3B	GLI2
GSK3B	GLI3
ITGAL	PTK2
PTK2	MAPK1
ITGAL	SRC
SRC	HRAS
SRC	STAT3
STAT3	ESR1
ESR1	SP1
STAT3	PPARGC1A
PPARGC1A	PPARA
SRC	PIK3R5
SRC	CTNNB1
CTNNB1	LEF1
STAT3	MYC
ITGAL	CRK
CRK	ABL1
ABL1	RB1
PTK2	ITGB1
ITGB1	PRKACA
ITGAL	ICAM1
ICAM1	PLCG2
PLCG2	CAMK2A
CAMK2A	ATF1
SRC	RAC1
RAC1	NFKB1
RAC1	RELA
CTNNB1	CREBBP
PTK2	MAPK14
CTNNB1	EP300
STAT3	STAT5A
STAT3	STAT5B
STAT3	STAT1
CTNNB1	TCF7
CTNNB1	TCF7L2
CTNNB1	TCF7L1
LEF1	YAP1
LEF1	TEAD1
LEF1	TEAD4
LEF1	TEAD3
HDAC2	THRA
THRA	CTNNB1
CREBBP	TP53
HDAC2	CTBP1
CTBP1	LEF1
LEF1	JUN
CREBBP	SP1
HDAC2	RB1
RB1	TFDP1
TFDP1	E2F4
HDAC2	HDAC1
HDAC1	FOS
FOS	IL6
IL6	LEPR
LEPR	PPARA
HDAC2	RXRA
RXRA	PPARG
HDAC2	RBPJL
RBPJL	MYC
CREBBP	CREB1
HDAC2	THRB
THRB	PIK3R5
PIK3R5	PLCE1
CREBBP	CREB3
HDAC2	RXRB
HDAC2	RXRG
JUN	NFKB1
JUN	RELA
IL6	STAT3
MYC	MAX
THRB	HIF1A
MYC	PIAS2
PIAS2	STAT5A
PIAS2	STAT5B
PIAS2	STAT1
PIAS2	STAT2
PIAS2	STAT4
PIAS2	STAT6
THRB	GATA4
GATA4	SRF
SRF	ETS1
YAP1	SMAD3
CTBP1	TCF7
CTBP1	TCF7L2
CTBP1	TCF7L1
YAP1	GLI2
RELA	BIRC2
GLI1	WNT7B
STAT5B	BCL2L1
CREB1	PER2
ARNTL	PER1
ARNTL	RORC
TCF7L2	MYC
VDR	TRPV5
MAPK14	CXCL1
MAPK11	CXCL1
RBPJL	CR2
ELK1	BIRC2
ATF2	IL8
NFKB1	TNF
RELA	MMP9
CREBBP	CDKN1B
CREBBP	SERPINE1
CREBBP	PGF
EP300	CDKN1B
EP300	SERPINE1
EP300	PGF
HIF1A	CDKN1B
HIF1A	SERPINE1
ARNT	EDN1
YAP1	ID3
YAP1	AXIN2
WWTR1	AREG
TEAD1	GLI2
TEAD1	CCND2
TEAD4	AXIN1
TEAD3	BIRC5
TP73	BBC3
TEAD2	CTGF
TEAD2	AXIN2
STAT5A	SOCS1
STAT6	PIM1
LEF1	MITF
RELA	TRAF2
PIK3CG	AKT3
PIK3R3	AKT3
FOS	MMP1
FOS	MMP2
HIF1A	TGFA
MYC	MMP1
NFKB1	TRAF4
NFKB2	BIRC8
RELA	TRAF4
IRF1	IL12A
RELA	MYB
CREB3L2	MCL1
PPARA	ACAA1
PPARA	ACADM
PPARD	LPL
