HMGCR	MVK
MVK	PMVK
PMVK	MVD
MVD	FDPS
FDPS	HRAS
HRAS	MAPK1
MAPK1	SMAD2
SMAD2	SP1
MAPK1	TP53
MAPK1	CREB1
MAPK1	MYC
HRAS	PIK3R5
PIK3R5	THRA
THRA	RXRA
RXRA	RARB
HRAS	JUN
PIK3R5	HIF1A
HIF1A	CREBBP
HIF1A	EP300
HRAS	MAPK8
MAPK8	JUND
HIF1A	ARNT
MAPK1	ETS1
MAPK1	STAT1
HRAS	FOS
MAPK1	STAT3
HRAS	RAF1
RAF1	NFKB1
RAF1	RELA
MAPK1	SMAD4
MAPK8	JUNB
MAPK1	SMAD3
SMAD2	E2F4
MAPK1	ELK1
ELK1	EGR1
MAPK1	ATF2
HRAS	PLCE1
PLCE1	PRKACA
PRKACA	XBP1
XBP1	CEBPA
MAPK1	ATF4
MAPK1	CCND1
CCND1	RB1
RB1	E2F1
MAPK1	CREB3
MAPK1	ATF6B
MAPK1	CREB3L2
MAPK1	CREB3L1
MAPK1	CREB5
PRKACA	CREM
MYC	ZBTB17
MYC	PIAS2
PRKACA	PPARA
SMAD4	LEF1
SMAD4	TCF7
SMAD4	TCF7L2
SMAD4	TCF7L1
THRA	RXRB
THRA	RXRG
PIK3R5	AKT3
AKT3	IRF3
LEF1	PPARD
SMAD2	YAP1
YAP1	TEAD1
YAP1	TEAD4
YAP1	TEAD3
PIK3R5	GSK3B
GSK3B	GLI1
GSK3B	GLI2
GSK3B	GLI3
FDPS	KRAS
KRAS	GRB2
GRB2	SOS1
GRB2	SOS2
CREBBP	EPAS1
MAPK1	ETS2
RB1	E2F2
RB1	E2F3
SMAD2	SMAD7
CREB3	ATF1
MAPK1	ESR1
RARA	JUP
RUNX1	JUP
RUNX1T1	JUP
CREB3L1	CRH
CREB3L1	ARC
CREB5	PDYN
RELA	BCL2L1
GLI1	HHIP
GLI1	WNT11
GLI1	WNT5B
GLI2	WNT9A
GLI2	WNT10A
GLI3	BMP2
GLI3	BMP4
TFDP2	CCNE2
STAT5A	BCL2L1
CREB1	PER3
ARNTL	CRY2
ARNTL	RORB
NPAS2	PER2
CLOCK	RORC
LEF1	BIRC5
LEF1	CCND1
TCF7	CCND1
TCF7L2	MYC
TCF7L1	BIRC5
ESR1	ATP2B1
JUN	CXCL1
RBPJL	MYC
RBPJ	CR2
RBPJ	MYC
CTNNB1	CCND1
ELK1	XIAP
ELK1	CCND1
CREB3	PCNA
CREBBP	FASLG
ATF6B	PCNA
ATF4	PCNA
MAPK8	JUN
MAPK8	SMAD4
CREB3L2	IL8
CREB3L2	PCNA
CREB3L1	PCNA
CREBBP	EGF
CREBBP	ENO2
CREBBP	HK3
CREBBP	ANGPT4
CREBBP	PDK1
CREBBP	BCL2
CREBBP	SLC2A1
CREBBP	VEGFB
EP300	EGF
EP300	ENO2
EP300	HK3
EP300	ANGPT4
EP300	PDK1
EP300	BCL2
EP300	SLC2A1
EP300	VEGFB
HIF1A	EGF
HIF1A	ENO2
HIF1A	HK3
HIF1A	ANGPT4
HIF1A	PDK1
HIF1A	TIMP1
ARNT	ALDOA
ARNT	TFRC
NFKB1	HIF1A
YAP1	BBC3
YAP1	ID2
YAP1	SERPINE1
YAP1	AXIN1
WWTR1	AFP
WWTR1	ITGB2
SMAD1	ID3
SMAD4	ID1
LEF1	CCND3
TCF7	NKD1
TCF7L2	BIRC2
TCF7L2	CCND2
TEAD1	SNAI2
TEAD4	CCND3
STAT4	SOCS2
STAT4	CCND3
STAT5B	SOCS1
STAT5B	CCND2
CREB1	MITF
MITF	TYRP1
LEF1	MITF
CREB3L2	MITF
NFKB1	CXCL2
NFKB1	NFKBIA
NFKB1	TNFAIP3
NFKB1	CCL4L1
RELA	CXCL2
RELA	NFKB2
RELB	TNFSF13B
PIK3R5	PDPK1
PIK3CA	PDPK1
PIK3CG	AKT2
PIK3R2	AKT3
PIK3R3	AKT2
TP53	PERP
FOS	VEGFA
FOS	VEGFB
JUN	FIGF
JUN	MMP9
NFKB2	TRAF5
ATF4	BCL2
CREB3L3	MCL1
CREB3L1	MCL1
PPARA	DBI
PPARD	ACADL
PPARD	PDPK1
PPARD	UCP1
PPARG	ACSL1
RXRA	CYP27A1
RXRA	FABP3
RXRA	ACSL3
RXRA	ACSBG1
RXRA	APOC3
RXRA	ILK
RXRA	ACSL5
RXRA	UCP1
