HMGCR	MVK
RXRA	ILK
RXRA	ACSL5
RXRB	APOC3
RXRB	ME1
RXRB	OLR1
NFYB	HLA-DRB3
NFYB	HLA-DRB4
NFYB	HLA-DRB5
NFYB	CD74
NFYC	LOC100507709
NFYC	HLA-DMB
NFYC	HLA-DOA
NFYC	HLA-DQA2
MAPK8	IL18
MAPK11	IL12B
MAPK9	IL1B
MAPK9	IL6
MAPK9	IL12A
MAPK9	IL12B
RFX5	HLA-DQA1
RFX5	HLA-DQA2
RFXAP	CD74
MYB	TSC22D3
MYBL1	TSC22D3
MYBL2	CDKN1C
NFIC	TINAGL1
SP1	CDK1
SP1	CDKN1C
SP1	REL
USF1	SERPINE1
USF2	XRCC6
JUN	ABCA1
SP3	ABCA1
USF2	ABCA1
CEBPA	ABCB1
CEBPB	ABCB1
USF2	CALCA
TFDP1	CAV1
E2F4	CAV1
TFAP2A	CCNB1
USF1	CCNB1
USF2	CCNB1
ESR2	CD68
SPI1	CD68
POU2F1	CD79A
POU2F2	CD79A
E2F4	CDK1
ETS2	CDK1
ATF2	CDKN1A
CEBPA	CDKN1A
ESR1	CDKN1A
ETS1	CDKN1A
FLI1	CDKN1A
JUN	CDKN1A
JUNB	CDKN1A
JUND	CDKN1A
SP1	CDKN1A
USF2	CEACAM5
USF2	CEACAM6
ATF1	CGA
EGR1	COL2A1
SP1	COL2A1
SP3	COL2A1
NFIC	CSNK2A1
NFKB1	CSNK2A1
ETS1	CSNK2B
CEBPB	CSRP1
SP3	DNASE2
ETS1	DNTT
SP1	EGFR
CREB1	ERBB2
ELK1	ERBB2
TFAP2A	ERBB2
TP53	ERBB2
BRCA1	ESR1
PPARG	ESR1
STAT5A	ESR1
STAT5B	ESR1
ELK3	FOS
ESR1	FOS
ESR2	FOS
ETS2	FOS
STAT3	FOS
ETS1	FOSL1
ETS2	FOSL1
ATF2	INS
SP1	ITGA2
ETS2	MMP3
FLI1	MMP3
PPARG	MMP9
E2F1	MYB
MYC	MYC
RELA	MYC
TP53	NME1
FOS	NQO1
RELA	NR4A1
JUN	NRAS
JUN	PLAT
RARA	PLAU
ATF1	PLAUR
SP2	PLP1
JUN	POLA
TFAP2A	POLD2
NFIC	POLE2
CREB1	PTGS2
REL	PTGS2
USF1	PTGS2
USF1	PTPN6
MYBL2	RBL1
SP1	RELA
RARA	S100A8
RARG	S100A9
PPARA	SERPINE1
SP1	SERPINE1
EGR1	SOD1
MYBL2	SP1
USF2	SP1
POU2F1	SPP1
TFAP2A	TAF7
JUN	TFRC
PAX8	TG
EGR1	THBS1
CREB1	TIMP1
FOS	TIMP1
STAT1	TIMP1
ATF1	TNF
ERG	TNNC1
JUN	TNNC1
TFAP2A	TNPO1
MYC	TP53
HIF1A	TP53
STAT1	TP53
CREB1	TRH
HIF1A	VHL
ERG	VIM
