HMGCR	MVK
MVK	PMVK
PMVK	MVD
MVD	FDPS
FDPS	HRAS
HRAS	MAPK1
MAPK1	SMAD2
SMAD2	E2F4
MAPK1	TP53
MAPK1	CREB1
MAPK1	ATF2
SMAD2	SP1
HRAS	JUN
MAPK1	ETS1
MAPK1	CREB3
MAPK1	ATF6B
MAPK1	ATF4
MAPK1	CREB3L2
MAPK1	CREB3L1
MAPK1	CREB5
MAPK1	SMAD4
SMAD4	LEF1
SMAD4	TCF7
SMAD4	TCF7L2
SMAD4	TCF7L1
HRAS	RAF1
RAF1	NFKB1
RAF1	RELA
MAPK1	MYC
MAPK1	CCND1
CCND1	RB1
RB1	E2F1
MAPK1	ESR1
HRAS	MAPK14
MAPK14	MAX
NFKB1	NFKB2
MAPK1	STAT3
HRAS	PIK3R5
PIK3R5	EGFR
EGFR	STAT5A
EGFR	STAT5B
MAPK1	STAT1
STAT3	STAT2
STAT3	STAT4
STAT3	STAT6
MAPK1	ETS2
RB1	E2F2
RB1	E2F3
HRAS	FOS
MAPK1	ELK1
SMAD2	YAP1
YAP1	TEAD1
YAP1	TEAD4
YAP1	TEAD3
HRAS	MAPK3
EGFR	CTNNB1
FDPS	KRAS
KRAS	GRB2
GRB2	SOS1
GRB2	SOS2
HRAS	MAPK8
MAPK8	JUND
HRAS	PLCE1
PLCE1	PRKACA
PRKACA	CREM
ITGB2	PTK2
PTK2	MAPK1
ITGB2	PIK3R5
PIK3R5	AKT3
AKT3	CREB1
AKT3	ATF2
PIK3R5	HIF1A
HIF1A	CREBBP
CREBBP	SP1
AKT3	JUN
AKT3	CREB3
AKT3	ATF6B
AKT3	ATF4
AKT3	CREB3L2
AKT3	CREB3L1
AKT3	CREB5
ITGB2	SRC
SRC	CTNNB1
CTNNB1	LEF1
CTNNB1	TCF7
CTNNB1	TCF7L2
CTNNB1	TCF7L1
AKT3	NFKB1
AKT3	RELA
PIK3R5	GSK3B
GSK3B	MYC
ITGB2	CRK
CRK	ABL1
ABL1	RB1
SRC	STAT3
STAT3	ESR1
PTK2	MAPK14
AKT3	CHUK
CHUK	NFKB2
STAT3	STAT1
PIK3R5	HRAS
AKT3	PPP1CA
PPP1CA	YAP1
LEF1	TEAD1
LEF1	TEAD4
LEF1	TEAD3
PTK2	MAPK3
EGFR	SOS1
EGFR	SOS2
MAPK14	JUND
PIK3R5	PLCE1
GLI2	WNT5A
GLI2	WNT7A
GLI2	WNT8A
GLI3	PTCH1
TP53	SFN
TP53	GADD45B
ZBTB17	CDKN2B
CREB1	PER1
ARNTL	CRY1
ARNTL	RORA
ARNTL	BHLHE41
NPAS2	RORC
NPAS2	BHLHE40
CLOCK	RORA
JUN	CDK5
MYC	CCND1
TCF7	CCND1
TCF7L2	MYC
TCF7L1	BIRC5
ESR1	ATP2B1
JUN	CXCL1
RBPJL	MYC
RBPJ	MYC
CTNNB1	CCND1
ARNT	ENO1
YAP1	ID4
YAP1	NKD1
WWTR1	SERPINE1
TCF7	SOX2
TCF7L2	AXIN1
TEAD1	BIRC5
TEAD1	AXIN2
TEAD4	CTGF
TEAD4	SNAI2
TEAD4	AXIN2
TEAD3	GLI2
TEAD3	CCND1
TEAD3	CCND2
TCF7L1	BIRC2
TCF7L1	CCND2
TEAD2	GLI2
TEAD2	SOX2
TEAD2	CCND2
FOXO1	G6PC
STAT3	CCND2
STAT3	SOCS5
STAT5A	SOCS1
STAT6	PIM1
PAX6	GCK
RELA	CCL4L1
PIK3R1	AKT1
PIK3R1	AKT2
PIK3R2	AKT3
PIK3R2	AKT1
RBPJL	HES5
TP53	IGFBP3
TP53	SERPINE1
TP53	RPRM
RXRA	APOA2
MAPK14	IL1A
MAPK14	IL12B
MAPK14	TNF
MYD88	IFNA5
NFKB1	IL23A
NFYA	LOC100509457
MAPK8	NOS2
MAPK8	IL23A
MAPK8	TNF
MAPK11	IL1A
MAPK11	IL1B
MAPK11	IL6
MAPK9	NOS2
MAPK9	IL23A
MAPK9	TNF
MAPK10	IL1A
MAPK10	IL1B
MAPK10	IL6
MAPK10	IL12A
MAPK10	IL12B
MAPK10	IL18
TCF7	FOSL1
TCF7L2	JUN
TCF7L2	MMP7
TCF7L2	PPARD
TCF7L2	FOSL1
TCF7L1	MMP7
TCF7L1	FOSL1
CEBPA	TWF2
ATF2	CGA
EGR1	COL2A1
SP1	COL2A1
SP3	COL2A1
USF1	CTSB
USF2	CTSB
SP1	CTSL
ERG	MMP2
FLI1	MMP2
SPI1	MMP2
ETV4	MMP9
SP1	NFKB2
PPARA	NFKBIA
CEBPA	NFYB
MYC	NME2
JUND	NQO1
MYC	NRAS
MYB	NRAS
WT1	ODC1
NFIC	PCK2
SP1	PDGFB
SP3	PFKP
NFIC	PLAT
RARA	PLAU
ATF1	PLAUR
SP2	PLP1
JUN	POLA
NFIC	POLE2
CREB1	PTGS2
REL	PTGS2
USF1	PTGS2
