HMGCR	MVK
IRF7	IFNA14
IRF7	IFNA21
JUN	CCL4
JUN	CCL4L1
RELA	CCL3
CEBPA	PER2
CREB1	HLA-DMB
CREB1	HLA-DRB5
MAPK14	IL6
MAPK14	NOS2
MYD88	IFNA2
NFYA	HLA-DOA
NFYC	HLA-DOB
NFYC	HLA-DPA1
NFYC	HLA-DQA2
MAPK1	IL12A
MAPK1	IL12B
MAPK1	IL18
MAPK11	IL18
MAPK11	NOS2
MAPK9	TNF
MAPK10	IL1A
MAPK10	IL1B
MAPK10	IL6
RFX5	LOC100507709
RFXAP	LOC100509457
RFXAP	LOC101060835
RFXAP	HLA-DMA
RFXAP	HLA-DOA
RFXAP	HLA-DPB1
RFXAP	HLA-DQA1
RFXAP	HLA-DQA2
RFXAP	HLA-DQB1
RFXAP	HLA-DRB4
RFXANK	HLA-DRB5
RFXANK	CD74
CREB3	AQP2
CREB1	AQP2
CREB3L4	AQP2
MYB	TSC22D3
MYBL1	TSC22D3
LEF1	ADA
NFIC	ADA
USF2	CALCA
E2F4	CAV1
SP1	CD14
SP3	CD14
EGR1	CD44
SP1	CD9
JUN	CYP11A1
ETS1	DNTT
ATF1	ERBB2
STAT3	FOS
ETS1	FOSL1
ETS2	FOSL1
TFAP2A	GH2
USF1	GH2
USF2	GH2
JUN	GJA1
SP1	GJA1
NFIC	GOT1
TFAP2A	HMOX1
SP1	HRAS
ATF2	IFNG
EGR1	IFNG
STAT1	IFNG
STAT5A	IFNG
USF1	IFNG
CEBPB	IGF2
WT1	IGF2
SP1	IGFBP3
TFAP2A	IGFBP3
CEBPD	IL1A
CEBPD	IL1B
REL	IL1B
SPI1	IL1B
CREM	IL2
EGR4	IL2
NFKB1	IL2
RELA	IL2
POU2F1	IL4
CEBPB	IL5
JUN	IL5
POU2F2	IL5
CEBPA	IL6
CREB1	IL6
NFIC	IL6
USF1	IL6
JUN	MT1A
E2F1	MYB
MYB	MYB
WT1	MYB
MYC	MYC
NFKB1	MYC
POU2F1	MYC
RELA	MYC
MYB	NCL
TP53	NFIC
PPARG	PTGS2
MYC	PTMA
TP53	RELA
CREB1	REN
PPARG	SERPINE1
NFIC	SFTPC
SP1	SPN
ETS1	SPP1
CREB1	TG
HOXA4	TH
JUN	TIMP1
JUNB	TIMP1
FLI1	TNNC1
SMAD4	TNNC1
JUN	TP53
NFIC	TP53
TFAP2A	VHL
NFKB1	VWF
