HMGCR	MVK
MVK	PMVK
PMVK	MVD
MVD	FDPS
FDPS	HRAS
HRAS	RAF1
RAF1	NFKB1
RAF1	RELA
HRAS	MAP3K1
MAP3K1	CHUK
CHUK	IRF7
HRAS	MAPK1
MAPK1	STAT1
STAT1	MYD88
MAPK1	ETS1
MAPK1	TP53
MAPK1	CREB1
MAPK1	SMAD2
SMAD2	SP1
MAPK1	ELK1
ELK1	EGR1
HRAS	JUN
MAPK1	STAT3
MAPK1	ATF2
HRAS	PIK3R5
PIK3R5	HIF1A
HRAS	MAPK14
MAPK14	CEBPB
HIF1A	CREBBP
HIF1A	EP300
ETS1	SPI1
MAPK1	MYC
HRAS	FOS
HRAS	PLCE1
PLCE1	PRKACA
PRKACA	XBP1
XBP1	CEBPA
MAPK1	ETS2
HRAS	MAPK3
PIK3R5	GSK3B
GSK3B	GLI1
GSK3B	GLI2
GSK3B	GLI3
HIF1A	ARNT
MAPK1	CREB3
MAPK1	CREB3L2
MAPK1	CREB3L1
PRKACA	PDX1
PDX1	HNF4A
MYD88	VDR
PRKACA	PPARA
PIK3R5	THRA
THRA	RXRA
THRA	RXRB
THRA	RXRG
MAPK1	ATF6B
MAPK1	ATF4
MAPK1	CREB5
ITGB2	PIK3R5
PIK3R5	AKT3
AKT3	NFKB1
AKT3	RELA
AKT3	CHUK
ITGB2	SRC
SRC	STAT3
STAT3	STAT1
ITGB2	PTK2
PTK2	MAPK1
AKT3	CREB1
CREBBP	SP1
AKT3	JUN
AKT3	ATF2
PTK2	MAPK14
GSK3B	MYC
PIK3R5	HRAS
PIK3R5	PLCE1
PTK2	MAPK3
AKT3	CREB3
AKT3	CREB3L2
AKT3	CREB3L1
SRC	CTNNB1
CTNNB1	HNF1A
HNF1A	HNF4A
AKT3	ATF6B
AKT3	ATF4
AKT3	CREB5
ATF6B	BDNF
CREB3L4	CRH
NR3C2	ATP1A1
NR3C2	ATP1A4
NR3C2	ATP1B3
NR3C2	SCNN1A
NR3C2	SGK1
CREB3	PDYN
CREB1	PDYN
ATF2	PDYN
CREB5	FOS
NFKB1	BIRC7
GLI1	PTCH1
GLI1	WNT6
GLI1	WNT10A
GLI2	HHIP
NPAS2	CRY2
JUN	CCND3
CREB3L3	PCNA
CREBBP	TIMP1
EP300	TIMP1
TEAD1	CTGF
TEAD4	SOX2
SOS2	SPRED1
STAT4	SOCS4
TCF7	MITF
VDR	TRPV6
NFKB1	GADD45B
NFKB1	BCL2A1
NFKB1	VCAM1
RELA	BCL2A1
RELB	CCL21
PIK3CD	AKT1
PIK3R2	AKT2
ETS1	IL8
ETS1	MMP2
CREB3	MCL1
CREB1	MCL1
PPARA	SLC27A1
PPARA	ME1
PPARG	ACSL5
PPARG	SCD
RXRB	CPT2
RXRB	CYP4A11
RXRB	CYP8B1
RXRB	DBI
RXRB	EHHADH
RXRB	FABP4
RXRB	ACSL3
RXRB	SLC27A1
RXRG	NR1H3
RXRG	SORBS1
RXRG	APOA5
RXRG	CPT1A
RXRG	CPT1B
RXRG	CPT2
RXRG	CYP27A1
RXRG	ACSL1
MAPK3	IL8
EP300	CDKN2B
IRF7	IFNA16
NFYA	HLA-DOA
NFYA	HLA-DPB1
NFYC	LOC100507714
NFYC	LOC100509457
NFYC	LOC101060835
NFYC	HLA-DQA1
NFYC	HLA-DRB3
MAPK9	IL1A
CREB5	AQP2
SP1	AKR1B1
POU2F1	AKR1C3
NFIC	ALAS1
CEBPA	ALB
SP1	ALB
SP1	ALDH3A1
USF1	APEX1
EGR1	APOA1
SP3	APOA1
USF1	APOA2
USF2	APOA2
CEBPA	APOB
ATF2	APOC3
NFIC	ARG1
USF2	CEACAM6
ATF1	CGA
RELA	CSF2
RELA	CSF3
ETS1	CSNK2A1
SP3	DNASE2
JUN	F3
JUND	F3
ATF1	IL1B
CEBPB	IL1B
CEBPA	IL5
ETS2	IL5
POU2F1	IL5
ATF1	IL6
CEBPD	IL6
JUND	IL6
TFAP2A	IL6
NFKB2	IL8
ERG	JUN
SMAD4	JUN
SP1	LCAT
SP3	LHB
MYB	MAT2A
JUN	MGP
JUND	NTS
EGR1	RELA
SMAD2	SP1
ETS1	TIMP1
EGR1	TP53
