HMGCR	MVK
MVK	PMVK
PMVK	MVD
MVD	FDPS
FDPS	HRAS
HRAS	JUN
HRAS	MAPK1
MAPK1	SMAD4
SMAD4	LEF1
SMAD4	TCF7
SMAD4	TCF7L2
SMAD4	TCF7L1
MAPK1	SMAD2
SMAD2	SP1
MAPK1	TP53
SMAD2	E2F4
MAPK1	CREB1
HRAS	RAF1
RAF1	NFKB1
RAF1	RELA
MAPK1	ETS1
MAPK1	ESR1
MAPK1	STAT1
MAPK1	MYC
MAPK1	STAT3
HRAS	PIK3R5
PIK3R5	EGFR
EGFR	STAT5A
EGFR	STAT5B
STAT3	STAT2
STAT3	STAT4
STAT3	STAT6
MAPK1	ETS2
SMAD2	YAP1
YAP1	TEAD1
YAP1	TEAD4
YAP1	TEAD3
MAPK1	ATF2
HRAS	MAPK8
MAPK8	JUND
HRAS	PLCE1
PLCE1	PRKACA
PRKACA	PPARA
FDPS	KRAS
KRAS	GRB2
GRB2	SOS1
GRB2	SOS2
HRAS	FOS
NFKB1	MYB
PIK3R5	MTOR
MTOR	PPARG
MAPK1	SMAD3
NFKB1	NFKB2
MAPK1	CCND1
CCND1	RB1
RB1	E2F1
LEF1	PPARD
HRAS	MAPK3
ITGB2	PIK3R5
PIK3R5	AKT3
AKT3	JUN
ITGB2	SRC
SRC	CTNNB1
CTNNB1	LEF1
CTNNB1	TCF7
CTNNB1	TCF7L2
CTNNB1	TCF7L1
PIK3R5	HIF1A
HIF1A	CREBBP
CREBBP	SP1
ITGB2	PTK2
PTK2	MAPK1
AKT3	CREB1
AKT3	NFKB1
AKT3	RELA
SRC	STAT3
STAT3	ESR1
STAT3	STAT1
PIK3R5	GSK3B
GSK3B	MYC
AKT3	PPP1CA
PPP1CA	YAP1
LEF1	TEAD1
LEF1	TEAD4
LEF1	TEAD3
AKT3	ATF2
PTK2	MAPK14
MAPK14	JUND
PIK3R5	PLCE1
EGFR	SOS1
EGFR	SOS2
PIK3R5	HRAS
AKT3	CHUK
CHUK	NFKB2
ITGB2	CRK
CRK	ABL1
ABL1	RB1
PTK2	MAPK3
GLI2	WNT5A
GLI3	BMP2
TP53	SFN
TP53	GADD45B
ZBTB17	CDKN2B
STAT5B	BCL2L1
CREB1	PER1
CREB1	PER2
ARNTL	CRY1
ARNTL	PER1
ARNTL	RORA
ARNTL	RORC
ARNTL	BHLHE41
TCF7L2	MYC
TCF7L1	BIRC5
MAPK14	CXCL1
RBPJ	CR2
ARNT	EDN1
ARNT	ENO1
YAP1	ID3
YAP1	ID4
YAP1	AXIN2
YAP1	NKD1
WWTR1	AREG
WWTR1	SERPINE1
TCF7	SNAI2
TCF7	SOX2
TCF7L2	SOX2
TCF7L2	AXIN1
TEAD1	GLI2
TEAD1	BIRC5
TEAD1	CCND2
TEAD4	CTGF
TEAD4	AXIN1
TEAD4	AXIN2
TEAD3	BIRC5
TEAD3	CCND1
TP73	BBC3
TCF7L1	BIRC2
TEAD2	CTGF
TEAD2	GLI2
TEAD2	AXIN2
TEAD2	CCND2
STAT3	CCND2
STAT3	SOCS5
STAT4	SOCS2
STAT4	CCND3
STAT5A	SOCS1
STAT5B	SOCS1
STAT5B	CCND2
STAT6	PIM1
LEF1	MITF
TCF7	MITF
RELA	CCL4L1
RBPJL	HES5
TP53	IGFBP3
TP53	SERPINE1
TP53	RPRM
MAPK14	IL1A
MAPK14	IL12B
MAPK14	TNF
MYD88	IFNA5
NFKB1	CEBPB
NFKB1	IL23A
NFYA	HLA-DOB
NFYB	HLA-DQA2
MAPK8	IL1A
MAPK8	NOS2
MAPK8	IL23A
MAPK11	IL1A
MAPK11	IL1B
MAPK11	IL6
MAPK9	NOS2
MAPK9	IL23A
MAPK10	IL12A
MAPK10	IL12B
MAPK10	IL18
TCF7	FOSL1
TCF7L2	JUN
TCF7L2	MMP7
TCF7L2	PPARD
TCF7L2	FOSL1
ELK1	TWF2
ETS2	TWF2
ETV4	PLAUR
FLI1	POLR2A
SP1	COL4A2
CREM	CCND1
ESR1	CCND1
POU2F1	CCND1
E2F4	CDK1
ETS2	CDK1
ATF2	CDKN1A
CEBPA	CDKN1A
ESR1	CDKN1A
ETS1	CDKN1A
JUN	CDKN1A
JUNB	CDKN1A
JUND	CDKN1A
USF2	CEACAM5
USF2	CEACAM6
ATF1	CGA
EGR1	COL2A1
SP3	COL2A1
SP3	CTSL
USF1	FBP1
PPARG	GADD45A
CREB1	HMOX1
ERG	HMOX1
ERG	MMP2
PPARA	MMP9
SP1	NFKB2
PPARA	NFKBIA
CEBPA	NFYB
TP53	NME1
MYC	NME2
FOS	NQO1
JUND	NQO1
RELA	NR4A1
MYC	NRAS
JUN	NRAS
MYB	NRAS
ATF1	PLAUR
SP2	PLP1
TFAP2A	POLD2
ETV4	PTGS2
